"","baseMean","log2FoldChange","lfcSE","pvalue","padj","Symbol","padj_combi_ctrl","log2FC_combi_ctrl"
"ENSMUSG00000030751",908.895146763981,0.297160069312805,0.123939927746289,0.00307742212604273,0.0382713291786541,"Psma1",0.304347918178767,0.172182534951026
"ENSMUSG00000030753",3489.49106680297,-0.302422171276333,0.102312073927627,0.000658427731534174,0.0123792492396296,"Thap12",0.010571594953699,-0.309394455534617
"ENSMUSG00000030789",7.55808981567663,1.37788726355162,1.27343006407535,0.000668326965927619,0.0124887489011084,"Itgax",0.661248570465641,0.14623891695968
"ENSMUSG00000030824",743.274701063169,0.302004594132171,0.103273134943105,0.000725934175185903,0.013226503408292,"Nucb1",0.0441532532773415,0.255857144030856
"ENSMUSG00000030838",10.9248723097298,-0.631959924726884,0.720203641844532,0.00397923291706541,0.0457558174437636,"Ush1c",0.328613426257443,-0.319976671590577
"ENSMUSG00000031023",123.42155013948,0.531531378535912,0.201339710492891,0.000101573860499787,0.00289296703427183,"Akip1",0.121374078015768,-0.322311324522516
"ENSMUSG00000031078",359.965659521688,0.740382798038879,0.186338878951318,1.76996429054783e-07,1.36975569818507e-05,"Cttn",0.00306795194094593,0.497480855644557
"ENSMUSG00000031154",387.987671377209,0.378273803117074,0.125347252358767,0.000218152937428816,0.00531666366368429,"Otud5",0.00916864116299735,0.370043058216551
"ENSMUSG00000031229",958.800741839124,-0.509412826907312,0.212401445618612,0.000254712951533242,0.00600967429817062,"Atrx",0.139770353380012,-0.305764242309987
"ENSMUSG00000031365",138.899313823592,-0.41648244785791,0.267888137583143,0.00412586538988405,0.0467734887122157,"Zfp275",0.416547728626098,-0.214442181203925
"ENSMUSG00000031392",1052.01311321949,0.269990811565262,0.11011372488005,0.00357749892857713,0.0425815744093736,"Irak1",0.100805747164113,0.230668428064754
"ENSMUSG00000031447",8465.74758890433,-0.260122277927397,0.108257495306922,0.00442687794356164,0.0494049896061144,"Lamp1",0.304482895633897,-0.153458251354677
"ENSMUSG00000031508",498.693206114804,0.383366110206248,0.173868977169505,0.00165582867151766,0.0241640597463478,"Ankrd10",0.317665803151056,-0.20983278333354
"ENSMUSG00000031511",577.123572415423,-0.329213510810872,0.127844408937597,0.00138106664037739,0.0215499838396159,"Arhgef7",0.224354323218683,-0.201062066168949
"ENSMUSG00000031578",191.300842377552,0.359281764717445,0.157698508150776,0.00190800108266373,0.0270206105264846,"Mak16",0.0493135787536327,0.352206580712104
"ENSMUSG00000031626",1084.7474686079,-0.570867045638052,0.242291557939819,0.000176529965177848,0.0045309357728981,"Sorbs2",0.864028872834335,-0.0511875118656654
"ENSMUSG00000031642",75.61325176626,1.75933904720002,0.344386813474393,3.69160369371643e-09,4.22137637304604e-07,"Sh3rf1",0.137227450606041,0.413989229590222
"ENSMUSG00000031760",18.9364804812174,0.813870854391488,0.723758442781253,0.00164488255486372,0.0241010357974839,"Mt3",0.192061614717024,0.44111056186719
"ENSMUSG00000031827",88.013121991759,0.745707946763756,0.396656836697806,0.000373991756335835,0.00816909356474233,"Cotl1",0.601629948780322,0.159165096360542
"ENSMUSG00000031880",181.279028939259,4.1951094729714,0.819482597140488,1.25871162768146e-08,1.21303385351969e-06,"Rrad",0.724854474938148,-0.121695734019321
"ENSMUSG00000031987",3947.49902997673,-0.25486239719265,0.0888100295546666,0.00133615894912738,0.0210854413774241,"Egln1",0.0273876264061085,-0.241207012780139
"ENSMUSG00000032060",9829.0910999602,0.63937308666923,0.269231037330314,0.000115083971631955,0.00320042050329664,"Cryab",0.421247592759702,0.196717408510502
"ENSMUSG00000032096",1588.91344462812,-0.417290152186522,0.094596060678288,6.41361658210565e-07,4.25436566613008e-05,"Arcn1",0.0314704431495665,-0.241359558125401
"ENSMUSG00000032118",85.8204785361862,2.11115433153385,0.257544947891841,1.14077649257707e-18,5.82670606525279e-16,"Fez1",0.0418347882733558,0.495728589954958
"ENSMUSG00000032125",260.61548047712,0.504181552060508,0.232781715280772,0.000501114086422019,0.0101166945273315,"Robo4",0.150493831597923,0.317462630403498
"ENSMUSG00000032218",5.8565221294893,4.04427494285826,1.89176296413989,2.11243208204945e-05,0.000829969148544712,"Ccnb2",0.17105981910735,0.482290745199651
"ENSMUSG00000032316",716.618547466528,-0.362479941575423,0.171984923987858,0.00262331821586395,0.0345133796825364,"Clk3",0.174816026441317,-0.270991999398187
"ENSMUSG00000032380",585.782996873211,0.72045059779525,0.251261152289025,1.65676955658451e-05,0.00067878823303595,"Dapk2",0.629316781137853,-0.12421018994997
"ENSMUSG00000032388",163.551225495055,0.612022085244403,0.437059235554431,0.00184657675157315,0.0263210191296329,"Spg21",0.51343645684113,0.199742744313361
"ENSMUSG00000032478",199.947836429062,-0.403813035643765,0.144673336125514,0.000298799095890572,0.00682339574714043,"Nme6",0.415156502507063,-0.151749589917165
"ENSMUSG00000032504",1066.23408478061,0.300149500604009,0.0941146937956522,0.000326907243454472,0.00734486758277548,"Pdcd6ip",0.0114983857387894,0.285193079965861
"ENSMUSG00000032508",64.8675555680218,0.510798137671888,0.277639625658261,0.0010814457896759,0.0178952417226822,"Myd88",0.114328393224365,0.382881783190369
"ENSMUSG00000032547",935.100720166079,-0.330519750805965,0.0987906212142942,0.000139132011997639,0.00374678351465698,"Ryk",0.00696850611071581,-0.31291729417133
"ENSMUSG00000032560",648.351570255723,-0.451092430030193,0.205122760663651,0.000766308028551126,0.0137334946450163,"Dnajc13",0.205982666929221,-0.269697222803827
"ENSMUSG00000032667",613.714099181421,0.441248803603904,0.146082477288702,9.13714540878751e-05,0.00267191754005441,"Pon2",0.973437838165428,-0.00914706361236654
"ENSMUSG00000032766",156.408478592409,0.442739374891346,0.238662522569908,0.00180984706046329,0.0258938249369552,"Gng11",0.602172905670345,0.141105826420666
"ENSMUSG00000032998",767.498342672461,-0.250521632844011,0.101660750626008,0.00414548803971713,0.0469484946286664,"Foxj3",0.803323739985593,0.044392925581735
"ENSMUSG00000033184",719.864015695109,-0.303134832755437,0.109640768706231,0.00112906408090773,0.0185033678200526,"Tmed7",0.0505081236450303,-0.263338245154658
"ENSMUSG00000033278",426.625393053151,-0.602684653336299,0.121494300913988,2.75029244995207e-09,3.26687838841981e-07,"Ptprm",0.0755570330359248,-0.235686134320087
"ENSMUSG00000033306",369.502947403035,-0.378557852518858,0.163396765103586,0.00137381069381583,0.0214805114911632,"Lpp",0.0227457086493586,0.397696637382072
"ENSMUSG00000033355",29.0918779223788,0.65161526730474,0.567130525229546,0.00259984505124175,0.0342834988986036,"Rtp4",0.473022338294227,0.229092724656264
"ENSMUSG00000033444",1009.68289986899,-0.286401415574457,0.100447462311852,0.00105395149187816,0.0175922643900317,"Specc1l",0.928977413917365,-0.0171359691964774
"ENSMUSG00000033880",233.788487790169,0.608307782855519,0.284758139763863,0.000275014324591538,0.00639460469759657,"Lgals3bp",0.830585536694299,0.0667438427680538
"ENSMUSG00000033917",940.118574891917,-0.372751275652491,0.154004220111605,0.00116495261965287,0.0188894909957047,"Gde1",0.0215813650933976,-0.390647556873343
"ENSMUSG00000034075",1761.7974255363,-0.341070307682346,0.0859581044587712,1.19462029807989e-05,0.00051709510812085,"Zdhhc5",0.0658954260483685,-0.198711365455787
"ENSMUSG00000034274",254.436450949929,0.346841917438002,0.153662365791996,0.00233454722113371,0.0317693313227636,"Thoc5",0.296980701572795,0.20357165531461
"ENSMUSG00000034329",5.14109254110338,0.803795130908422,1.14636910649601,0.00287709677949106,0.0368302038029586,"Brip1",0.245718094809451,0.397289262161982
"ENSMUSG00000034349",174.614987089285,0.384241617743422,0.219463099480928,0.00398045452277862,0.0457558174437636,"Smc4",0.280057541504311,0.255273291707806
"ENSMUSG00000034586",20.0211061213438,0.582762974998832,0.550772729720158,0.00388295844401858,0.0450064842947782,"Hid1",0.294673862968682,-0.337999680257297
"ENSMUSG00000034801",928.911621346484,-0.445115235341647,0.0888912074867012,2.36055569812647e-08,2.17896355195132e-06,"Sos2",2.50346582762134e-06,-0.448917394212652
"ENSMUSG00000035049",1046.35195299928,0.471542543777671,0.10631396143804,2.49865817368795e-07,1.81454688129955e-05,"Rrp12",0.00120964046956617,0.372931855211527
"ENSMUSG00000035133",796.033030802056,-0.353028751045485,0.160316831051913,0.00242959730381587,0.0326281502948033,"Arhgap5",0.0283894345697123,-0.391531826988506
"ENSMUSG00000035199",2160.68601937699,0.544143282565052,0.111050545466844,8.37013835132832e-09,8.32828765957168e-07,"Arl6ip5",0.594811282268481,-0.084667307852552
"ENSMUSG00000035268",833.138326096734,0.318268974933562,0.123329901556845,0.00155010477816938,0.0230302893538621,"Pkig",0.577681916503571,-0.104423118331513
"ENSMUSG00000035392",341.70415400349,-0.334819260156328,0.164653522986405,0.00426566512406862,0.0481316544153928,"Dennd1a",0.297051343959792,-0.213364958364516
"ENSMUSG00000035666",433.416629953622,-0.370262814960477,0.173395083532031,0.00225264434823014,0.0309849814613379,"Gtf3c4",0.637932827306195,-0.111674315822462
"ENSMUSG00000035692",17.435188882109,0.917548019705528,0.689256153688421,0.000900501642850416,0.0155038052510078,"Isg15",0.397945452939243,0.270737838091261
"ENSMUSG00000035890",698.604359674978,-0.476612675821039,0.122250826357263,2.34610539328426e-06,0.000127933711534856,"Rnf126",0.0453480219177513,-0.275260113246839
"ENSMUSG00000036002",572.233410220869,0.646508129417732,0.16662535788692,3.58205461274719e-07,2.51779003812501e-05,"Atosb",0.043592028071341,0.330032650189051
"ENSMUSG00000036053",167.35149675194,-0.397375997829729,0.234622329036313,0.00384510713222636,0.0448382527580369,"Fmnl2",0.0576589115592163,-0.436006236807544
"ENSMUSG00000036067",5.4232697513633,0.932198787751815,1.24618121616203,0.00208786081977335,0.0292167044213581,"Slc2a6",0.657178101502051,0.143757166542768
"ENSMUSG00000036256",979.032876687833,0.417615191985988,0.181890135092916,0.000889738031901703,0.0153702997326153,"Igfbp7",0.778541827455723,-0.072611217110863
"ENSMUSG00000036533",254.842280649873,-0.393202300181459,0.213385335560613,0.00305666488251054,0.0381457808677816,"Cdc42ep3",0.177254150239427,-0.302980450246341
"ENSMUSG00000036810",500.347766008027,-0.374496985082311,0.102446839096542,2.65985883306278e-05,0.000986852709419394,"Cnep1r1",0.00557161004430685,-0.32619114728018
"ENSMUSG00000036856",421.09362144861,-0.394394659113387,0.155002235555177,0.000651642711104807,0.0122691690381655,"Wnt4",0.10082116614318,-0.290621578609161
"ENSMUSG00000036890",276.424812231564,-0.458982055172114,0.18911394574422,0.000396956970985752,0.008519007936155,"Gtdc1",0.269408088873893,-0.227573590805209
"ENSMUSG00000036896",224.382837324988,0.468395492396371,0.267252267329236,0.00180894344956102,0.0258938249369552,"C1qc",0.206262525140575,0.310044968958788
"ENSMUSG00000036905",237.469954468658,0.880066252737333,0.317407409555973,2.20134895567627e-05,0.000853956203742466,"C1qb",0.0395237308151881,0.494823535444646
"ENSMUSG00000036908",93.4358173978257,0.597686138457981,0.388150787906491,0.00141911593887859,0.0218984023478717,"Unc93b1",0.921049883457644,-0.036349773066662
"ENSMUSG00000037234",1752.44710543447,-0.370996538930828,0.160590059431496,0.00153389558944625,0.0229223778590214,"Hook3",0.212661495464133,-0.239235697625414
"ENSMUSG00000037544",4.8516865695815,1.11158205083681,1.53729976198223,0.00148894015516707,0.0225444960450839,"Dlgap5",0.527840220038188,0.198467126348884
"ENSMUSG00000037606",360.163604111829,0.60702399399456,0.20370547880408,1.74823287030024e-05,0.000713890172304051,"Osbpl5",0.321806141371706,-0.208463950619007
"ENSMUSG00000037613",148.872775800356,0.940643708761261,0.267225170234397,1.838222817626e-06,0.000101686239113658,"Tnfrsf23",0.20531060779601,-0.300804639741061
"ENSMUSG00000037742",10109.9567098872,1.1086513969318,0.165841884294986,1.01025409383537e-12,2.4187692937249e-10,"Eef1a1",0.00484277925060485,0.4710510867785
"ENSMUSG00000037762",203.225842317335,0.765712870089267,0.580311364397505,0.00134213603376959,0.0211362286181412,"Slc16a9",0.954797491514756,-0.0227309800683043
"ENSMUSG00000037815",1244.8661500159,0.372078608714885,0.172455137222008,0.00210400418573089,0.0293889299343249,"Ctnna1",0.197570122703136,0.258567943416673
"ENSMUSG00000037966",233.448329460518,0.569992406707178,0.205917383355258,4.81199056455171e-05,0.00160291590044839,"Ninj1",0.0714290194757353,0.35189430025476
"ENSMUSG00000038170",55455.4584647447,-0.325404237342149,0.121744250991289,0.00112367357685053,0.0184545018414584,"Pde4dip",0.428227611827686,-0.135198481962436
"ENSMUSG00000038271",186.705729487755,0.66440363570816,0.386175042896155,0.000711119614083939,0.0130496836486326,"Iffo1",0.67068517993573,0.131441012651946
"ENSMUSG00000038375",8006.39867831029,0.286316032157609,0.116396452033073,0.00297811264337086,0.0375585350077134,"Trp53inp2",0.498134625645876,0.116245284813121
"ENSMUSG00000038387",313.914661565766,0.489530543151839,0.147593878044172,1.76932033904125e-05,0.00071913250809361,"Rras",0.228147087615515,0.209567880418432
"ENSMUSG00000038429",916.178508566043,0.305451931859963,0.0910288840980047,0.000177708736318749,0.00454596154693186,"Usp5",0.522789604438527,-0.0903320977256404
"ENSMUSG00000038543",20.7472171106041,0.933537811220374,0.675449104404444,0.000791741571576374,0.0140415001172046,"BC028528",0.229696989423225,0.386610406194252
"ENSMUSG00000038807",266.658112522725,1.4962103278471,0.244300981649765,3.17610262497356e-11,6.00832352129258e-09,"Rap1gap2",0.783008111005288,-0.0829032894813106
"ENSMUSG00000038872",162.557842752887,-0.395578791103195,0.237184642711498,0.00409896167836562,0.0466079590383766,"Zfhx3",0.815276200193536,-0.071452179576325
"ENSMUSG00000038967",8063.50409413537,-0.242227209953767,0.0777279152464783,0.000698437545721254,0.0128786504369275,"Pdk2",0.0693633544781418,0.181004942024501
"ENSMUSG00000038970",740.451350802735,-0.262556986801162,0.103218001978639,0.00304676920485171,0.0381418664427637,"Lmtk2",0.152384889441816,-0.194086756876542
"ENSMUSG00000039062",102.744995839168,0.978417913075789,0.586381211087027,0.000407761743621308,0.00870213537257562,"Anpep",0.896908255493338,-0.0495985501740203
"ENSMUSG00000039100",4204.62669206249,-0.317736305673945,0.0956968701242957,0.000175408022864025,0.0045248773305479,"Marchf6",0.763392911108338,-0.0491563525878097
"ENSMUSG00000039263",1639.52394447038,-0.334763925197965,0.112976132361749,0.000446632667887889,0.00932391331068954,"Npepl1",0.0671923025746198,-0.254013758246267
"ENSMUSG00000039275",797.685393349235,-0.476270937643946,0.107604209710844,2.41917050422884e-07,1.76518807791897e-05,"Foxk2",0.0744266419317718,-0.225704652468161
"ENSMUSG00000039323",7.34758039875168,3.012179111723,2.08570458250359,9.88220514446406e-05,0.00282509383262356,"Igfbp2",0.168731135183124,0.486159061883911
"ENSMUSG00000039367",1024.44883820162,-0.287074957591715,0.120109637985467,0.00349281348563003,0.0417801569401319,"Sec24c",0.652029389146032,-0.0848639299822454
"ENSMUSG00000039377",179.334480070844,0.67788134112585,0.278977874551865,8.36754714579626e-05,0.0024896296100007,"Hlx",0.240405590886469,0.277629323346426
"ENSMUSG00000039478",317.827041435747,-0.45695872373525,0.242173504380083,0.00148417073987055,0.0225167434019433,"Micu3",0.26154961217056,-0.26479962542245
"ENSMUSG00000039483",143.529671075989,-0.438639738481578,0.293548887827121,0.00384656310901401,0.0448382527580369,"Asb6",0.915985216495966,-0.0373509444576258
"ENSMUSG00000039662",574.750083223007,-0.252797447398948,0.103820641756638,0.00437149215874919,0.0489651859272762,"Icmt",0.179636805130514,-0.184940834301505
"ENSMUSG00000039745",125.770932400887,0.467606960303704,0.199072339651253,0.000442376999374088,0.00928567501562897,"Htatip2",0.208949059647612,-0.272223932247731
"ENSMUSG00000039853",11.4278964638447,0.658051715827818,0.788891862225923,0.00379829812987262,0.044528429136324,"Trim14",0.792934116013779,-0.0934564439277726
"ENSMUSG00000039952",3987.73563868533,-0.293601579799251,0.0877287827489543,0.000206927629849986,0.00514732479251841,"Dag1",0.451577558334851,0.0978598331919805
"ENSMUSG00000040118",9173.78843476428,-0.412264511982276,0.137045383114154,0.000141415877224308,0.00379494831297385,"Cacna2d1",0.00529155074086253,-0.413031306408079
"ENSMUSG00000040247",41.9784215708111,-0.452024891165587,0.297799001037363,0.00332566364299326,0.0403476991303134,"Tbc1d10c",0.144170964060455,-0.375686340851267
"ENSMUSG00000040312",16.2874554507653,0.564481828692482,0.487902154110124,0.00359413628651238,0.0427253299598365,"Cchcr1",0.850847993000081,0.069767699367215
"ENSMUSG00000040331",477.456198721308,0.264027484648715,0.10690302307339,0.00362229319876574,0.0429933374784565,"Nsmce4a",0.353469574696898,0.141471796314578
"ENSMUSG00000040407",1490.59716888024,-0.426338977981026,0.203664927474582,0.00127662735567632,0.0203556305629846,"Akap9",0.178952073335003,0.286800759050301
"ENSMUSG00000040459",832.652129771027,-0.267329224799906,0.0949538699699254,0.00140062133754343,0.0218328797102523,"Arglu1",0.0128431552556517,-0.284528617101092
"ENSMUSG00000040471",3.90927374738965,0.66479323557689,1.20773128675058,0.00427377653814271,0.048187695286211,"Ggt6",0.902700801067107,0.0427165913890899
"ENSMUSG00000040717",76.0392627302359,-0.388658359345819,0.211615452236737,0.00324837448319963,0.0398198737648544,"Il17rd",0.0466812541855521,-0.430317868548577
"ENSMUSG00000040721",189.516159684348,-0.458967700545863,0.219986901758534,0.000924460845951352,0.0158097249358399,"Zfhx2",0.344665539264877,0.216003321126113
"ENSMUSG00000040751",9.84521273512902,0.725806309112532,0.852021406139824,0.00302658496726387,0.0380134110273641,"Lat2",0.502772030754045,0.221330210490449
"ENSMUSG00000040774",276.412877393164,-0.478640185020247,0.17951499290881,0.000163818212108415,0.004276297213181,"Cept1",0.232097258224599,-0.23409791213063
"ENSMUSG00000040794",102.79739433177,-0.841208213009997,0.340578939146443,5.77810834701257e-05,0.0018483915282103,"C1qtnf4",0.0599690439172703,-0.466780457683576
"ENSMUSG00000040852",52.7753694495453,0.925617698965936,0.412524172693965,0.00010729634678641,0.00302224617979441,"Plekhh2",0.292539345759918,0.29599010203848
"ENSMUSG00000040883",169.733857223833,0.407926639431702,0.199485128703362,0.00173822272560442,0.0250798369344977,"Tmem205",0.296824257029601,0.233622767520381
"ENSMUSG00000041229",152.362892001202,-0.536794295643737,0.24196537812471,0.000334910008241781,0.00750266967293686,"Phf8",0.400264357726357,-0.199078926107619
"ENSMUSG00000041476",5302.73244911256,0.510910667536007,0.147076174122602,7.51495087794169e-06,0.000355406149082409,"Smpx",0.163706980523358,0.230156915964283
"ENSMUSG00000041548",7003.61001119954,0.514666373511191,0.193828214867077,0.000114270659034836,0.00318937943240582,"Hspb8",0.137172944020923,-0.290880068581897
"ENSMUSG00000041702",404.81645157497,-0.485483866636655,0.130928109958436,4.38764875807236e-06,0.000221157703684022,"Btbd7",0.000660415001135772,-0.460257275063214
"ENSMUSG00000041731",265.282284696901,1.022309779544,0.203723489098758,5.53800612508768e-09,5.81225122292593e-07,"Pgm5",0.485954226262673,-0.161867522082381
"ENSMUSG00000041736",415.035556699868,0.475392207457476,0.300009314541705,0.00245911104549369,0.0328233737773374,"Tspo",0.0723637857376851,0.456171817905265
"ENSMUSG00000041801",2787.80336505641,0.421987233525264,0.249084829784609,0.00303250224169436,0.0380565371412635,"Phlda3",0.207363479026671,-0.305048252169438
"ENSMUSG00000041977",453.457318337183,-0.314723933745363,0.134775871840982,0.00290886508514773,0.0371128557033461,"Arhgef11",0.620410795922379,-0.100158059342571
"ENSMUSG00000042254",398.398729137946,1.41725944760635,0.414223913220966,3.9528727566798e-06,0.000201228801497025,"Cilp",0.139119788213375,0.4253606954328
"ENSMUSG00000042700",265.495319516878,-0.382747332910427,0.145440691851094,0.000607114552572399,0.0116285203613336,"Sipa1l1",0.987867424378316,0.00412954266171159
"ENSMUSG00000042992",172.780057959771,-0.331746729570136,0.134752109378963,0.00176801282923338,0.0254139405087646,"Borcs5",0.029911593301651,-0.344336354809427
"ENSMUSG00000042997",112.009123777375,0.451094531272667,0.222019185914734,0.00113326619553082,0.0185325911570104,"Nhlrc3",0.0313034250297846,0.45547216512006
"ENSMUSG00000043251",26.820229466629,0.664034411064278,0.576307633662377,0.00247652867941911,0.0329122714264865,"Exoc3l",0.715863982571847,-0.124768167510648
"ENSMUSG00000043518",145.212552065477,-0.371045503737662,0.198154374405097,0.00370942596138504,0.0437997815109446,"Rai2",0.446621467769434,-0.179472470167216
"ENSMUSG00000043613",5.98441988361399,0.757082730688047,0.95678861632414,0.00296933831765082,0.0375096216334407,"Mmp3",0.490855500052862,0.225947037765828
"ENSMUSG00000044734",92.9100582827666,1.06463369736079,0.536258195733788,0.000177106876556971,0.00453814158776332,"Serpinb1a",0.939920855285853,0.0293270474538016
"ENSMUSG00000044952",69.4527377757609,-0.511299201773243,0.25520891328902,0.000718777030645824,0.0131537494158036,"Kctd21",0.0957538136687015,-0.37608735987553
"ENSMUSG00000045103",2619.66003363354,-0.628798863814915,0.193262554974029,5.42910104742234e-06,0.000267492332313995,"Dmd",0.840942543200987,-0.0514819793901848
"ENSMUSG00000045636",2043.59062039682,-0.299275502256939,0.12711126183143,0.0033238789221312,0.0403476991303134,"Mtus1",0.108114186225674,-0.25434760133919
"ENSMUSG00000045854",157.328718973528,0.35097983822348,0.167122127813094,0.00306944061787688,0.0382171492491936,"Lyrm2",0.832271194389176,-0.05695437948669
"ENSMUSG00000046667",68.7907775023298,-0.545170897882157,0.386727553887134,0.00239716409681806,0.0323913099255231,"Rbm12b1",0.941153217407472,-0.0276009978917674
"ENSMUSG00000046805",162.540450601816,0.707020439922277,0.529255896957014,0.00154016415742214,0.022938523054681,"Mpeg1",0.155985752005989,0.439954470947585
"ENSMUSG00000046865",202.773285956864,0.380643326628742,0.157861939359367,0.00107613561664409,0.017864212855094,"Fbl",0.0329616983510461,0.374984509650696
"ENSMUSG00000047061",115.782474365002,0.462302413749986,0.220067004229804,0.000864826954794548,0.0150587993503601,NA,0.592536871177692,0.138230544574815
"ENSMUSG00000047180",24.6834819917091,1.10519304988848,0.510015426741026,0.000111061601410214,0.00311114610312379,"Neurl3",0.393457931073699,0.259696035018079
"ENSMUSG00000047187",3238.04277385839,-0.338599963799004,0.111185088118765,0.000333071498317201,0.0074724078604897,"Rab2a",0.0484940761268228,-0.265775630547061
"ENSMUSG00000047466",413.024409875675,-0.441227719272674,0.128818848897968,2.38772035276973e-05,0.000905619776373529,"Ark2n",0.0441341086227872,-0.2925283892891
"ENSMUSG00000047515",9.70613354324892,1.08918678122658,1.7969074745171,0.00131521583486592,0.020819268840548,"BC049715",0.987328233510128,0.00575520670408415
"ENSMUSG00000047714",2349.51388013815,-0.286026686574066,0.0998137788641554,0.00101516752922943,0.0170938593960248,"Ppp1r2",0.0287011019641529,-0.266231877467989
"ENSMUSG00000047821",773.676216315061,0.566796465382004,0.231085800708759,0.000135313766951528,0.00366327358833616,"Trim16",0.941503900220195,0.0227113718347772
"ENSMUSG00000047879",1000.55753955432,0.301931075716764,0.114856506145565,0.00164693967709614,0.0241032059905865,"Usp14",0.440688584705497,0.127355508362068
"ENSMUSG00000047963",984.202407685623,0.346074924059731,0.152352539397703,0.00228487447941522,0.0313780624140373,"Stbd1",0.878573288338545,-0.0395419580540904
"ENSMUSG00000048047",156.337648268501,-0.378285793636144,0.189164986724528,0.00268225347640041,0.0350470188210777,"Zbtb33",0.0952236234272719,-0.342138903207883
"ENSMUSG00000048327",8.40064936208354,1.38770452844975,1.38553826824872,0.000752783266532906,0.0135864522886734,"Ckap2l",0.232518471197183,0.413241060454345
"ENSMUSG00000048612",114.247275607822,0.579514518609653,0.426747801792095,0.00229890308930269,0.031479975011068,"Myof",0.12286566747574,0.453357854159267
"ENSMUSG00000049038",148.835321106049,0.516353448592747,0.327540654880924,0.00193008493409245,0.0272829256873603,"Mterf2",0.737821875573552,0.105242908954093
"ENSMUSG00000049287",255.085969231798,0.408711282701088,0.162209169367655,0.000576701381318318,0.0111373243652679,"Iba57",0.779335998508692,0.0685386180862329
"ENSMUSG00000049551",249.975729423214,-0.400058473078255,0.244570995913528,0.00415112788722336,0.0469662580130244,"Fzd9",0.180353358942068,-0.32299701308831
"ENSMUSG00000049775",1879.83271995864,0.403732073454362,0.137713957052942,0.000199883081509932,0.00502099747209292,"Tmsb4x",0.284362340088686,-0.186049307926846
"ENSMUSG00000050503",123.881997636523,0.636046625973133,0.287619806662702,0.000194206998890784,0.00491061690429617,"Fbxl22",0.569285551390269,0.155418370352839
"ENSMUSG00000050947",595.38252439648,-0.593443311824271,0.245500024813067,0.000126910395210209,0.00347258568893934,"Amigo1",0.0795486557963723,-0.373727880558637
"ENSMUSG00000051067",260.872412918096,-0.826397084505076,0.236850853754815,1.54442069736267e-06,8.86335518565103e-05,"Lingo3",0.0910979320445373,0.339505261503308
"ENSMUSG00000051279",20.3213516453255,0.973182945592952,0.725472242599089,0.000784379381040922,0.013959402155273,"Gdf6",0.929957672170561,0.0344545238942573
"ENSMUSG00000051367",1173.26325334944,-0.319183742392222,0.132636054790479,0.00234305414060314,0.0318568044334178,"Six1",0.49972191395292,-0.127898364150458
"ENSMUSG00000051403",1056.77512411896,-0.256097630459245,0.103049539586278,0.00374645526699789,0.04413133015806,"Ppp1r37",0.948139097940809,-0.0132997618321341
"ENSMUSG00000051469",515.349533703306,-0.401270673307279,0.184213969216823,0.00141170726084092,0.0218984023478717,"Zfp24",0.0178189220507744,-0.45156108147056
"ENSMUSG00000051627",173.187926890378,0.922297630965556,0.31416819145784,1.33761606072837e-05,0.000561542216398377,"H1f4",0.612305938097247,0.143855080254681
"ENSMUSG00000051747",160324.435120673,-0.450389261838517,0.244029103705123,0.00172218073318627,0.0249333046344356,"Ttn",0.743189597298803,-0.0941368596207408
"ENSMUSG00000051985",4667.77570069211,2.72418865816494,0.652873783351079,2.33335612893198e-07,1.71071846715908e-05,"Igfn1",0.155154088102546,-0.483291188769568
"ENSMUSG00000052214",914.937182047417,-0.675224445968038,0.182188587649364,6.6323053184929e-07,4.36166585387411e-05,"Opa3",0.00374700799872878,-0.476207042272968
"ENSMUSG00000052406",266.576650855649,-0.348212701053548,0.172950639965183,0.00375839127395628,0.0442318198854317,"Rexo4",0.730909395390108,-0.0862113483784255
"ENSMUSG00000052516",23.0385827239164,3.53497084226868,0.861651264837424,5.30177180178153e-07,3.56311619818852e-05,"Robo2",0.882099431033854,-0.0555336114239256
"ENSMUSG00000052684",2739.42225133027,0.399115686986986,0.199932666391939,0.00212224992369831,0.0295898412928382,"Jun",0.0359739751838553,0.428659802008504
"ENSMUSG00000052698",1538.73213393846,-0.505599020818615,0.144144629954205,7.10871087878386e-06,0.000340396177486266,"Tln2",0.000682588638231057,-0.489871929092746
"ENSMUSG00000052727",524.994626808376,2.11189314903672,0.305051989574326,2.2926389124787e-14,7.80669023464691e-12,"Map1b",0.886272640096823,0.0494290684474228
"ENSMUSG00000052833",482.217663065065,0.506031759940671,0.196426687833239,0.000157983283391973,0.00415227761820789,"Sae1",0.139119788213375,0.294371426636614
"ENSMUSG00000052915",955.040643635648,-0.305270266541493,0.124248091319282,0.00244131884232467,0.0327191867208927,"Msl1",0.0518617350175496,-0.293127290169784
"ENSMUSG00000053483",196.07949835474,-0.540493624797581,0.219850357698437,0.000162839345180724,0.00426527741231493,"Usp21",0.0641244154172171,-0.376340110847907
"ENSMUSG00000053799",1003.81939870851,-0.245592058434841,0.0857213957537566,0.00146190659403844,0.02233379336037,"Exoc6",0.324326640765741,-0.120151564543602
"ENSMUSG00000053819",788.644546544948,0.328050335182193,0.157467947837156,0.00421109337741416,0.0475859762699979,"Camk2d",0.885142678876403,0.0388603971436286
"ENSMUSG00000053886",74.9809862506157,0.782442156853489,0.327744182081518,7.82348526721319e-05,0.00235519184183709,"Sh2d4a",0.704058665364437,-0.114402654567808
