"","baseMean","log2FoldChange","lfcSE","pvalue","padj","Symbol"
"ENSMUSG00000021703",148.533065192987,1.47646142641427,0.280003757205439,3.64341217397004e-09,4.19759434148443e-07,"Serinc5"
"ENSMUSG00000021709",1629.97339466517,0.482745728395292,0.289423408142731,0.00195401710054592,0.027595764084484,"Erbin"
"ENSMUSG00000021710",163.503576604289,1.08998326877315,0.281843855343451,8.24794186196594e-07,5.17963988323377e-05,"Nln"
"ENSMUSG00000021728",182.998775269722,4.07781173535207,0.315340897471805,3.36990175952277e-39,1.72123348870558e-35,"Emb"
"ENSMUSG00000021774",989.852063882937,-0.373901990683193,0.115708577746322,0.000118250345004793,0.00326358018415692,"Ube2e1"
"ENSMUSG00000021815",945.933527388629,-0.500420050425679,0.373819413304817,0.0034822076749702,0.0417510705818219,"Mss51"
"ENSMUSG00000021816",4166.62765922237,-0.380024179872993,0.130249044758596,0.000286728003442904,0.00657714550412517,"Ppp3cb"
"ENSMUSG00000021820",2898.95898027439,-0.29452209876132,0.0788984499807279,5.03603237663972e-05,0.00166667654659288,"Camk2g"
"ENSMUSG00000021830",416.167640240813,-0.358047158086554,0.125872183915737,0.000471044210738003,0.0097013581198097,"Txndc16"
"ENSMUSG00000021832",2023.08528052356,0.275415043545518,0.112455395535701,0.00341602972338873,0.0411889266608086,"Psmc6"
"ENSMUSG00000021898",974.203495515736,-0.775627508195847,0.15211676463715,6.7886762563851e-10,9.63174872931379e-08,"Asb14"
"ENSMUSG00000021973",741.457927669688,0.313484312805632,0.103206167956296,0.000456654389640764,0.00946862680983143,"Micu2"
"ENSMUSG00000021978",937.073336040799,-0.488204466057015,0.106192408340025,9.00438329006323e-08,7.64114461817782e-06,"Extl3"
"ENSMUSG00000021987",1340.3283742681,-0.261947417904111,0.107378110329637,0.00398012262836934,0.0457558174437636,"Mtmr6"
"ENSMUSG00000021996",807.033440974324,0.535992313429794,0.169784960617228,1.75176339350208e-05,0.000713890172304051,"Esd"
"ENSMUSG00000022052",597.389946530044,-0.307000978908891,0.129782980025495,0.00296915984562856,0.0375096216334407,"Ppp2r2a"
"ENSMUSG00000022094",3384.57867121911,0.877093165296435,0.766909785085234,0.00136180296719076,0.0213581441824606,"Slc39a14"
"ENSMUSG00000022105",587.85263567575,1.11822297265501,0.188956119790169,1.02802088012129e-10,1.81061654552857e-08,"Rb1"
"ENSMUSG00000022131",389.384879130288,-0.413424725766622,0.130210565829747,8.2536628002928e-05,0.00246531920251241,"Gpr180"
"ENSMUSG00000022144",28.9410194008188,2.42547839194043,0.574946386231315,1.49353199571655e-07,1.17965931806003e-05,"Gdnf"
"ENSMUSG00000022185",1130.44248417069,-0.298219903940946,0.116362242320268,0.00203113803111946,0.0285271567835413,"Acin1"
"ENSMUSG00000022197",336.340995776085,-0.46165308603842,0.282890769030375,0.00246207997217693,0.0328233737773374,"Pdzd2"
"ENSMUSG00000022200",1227.97580667882,-0.349015490729815,0.0878141937144291,1.0569069233271e-05,0.000462713851032603,"Golph3"
"ENSMUSG00000022211",6.24017106842846,-1.55326279590693,1.53907853992887,0.000616759314374971,0.0117837942321293,"Carmil3"
"ENSMUSG00000022255",3135.5714015366,-0.321180390228194,0.0946251199851455,0.000131057976362925,0.00356696513642825,"Mtdh"
"ENSMUSG00000022270",9276.39745025981,0.953498834300126,0.461102039601671,0.000166417631446549,0.00432940130162218,"Retreg1"
"ENSMUSG00000022307",1014.22877881029,-0.350595525856916,0.133049471328597,0.000910938245638951,0.0156483259393785,"Oxr1"
"ENSMUSG00000022346",206.258142826104,0.569387819070302,0.36183153229285,0.00147852772130012,0.0224756748744859,"Myc"
"ENSMUSG00000022357",2514.14999804235,0.640666085261759,0.40820411681049,0.00112621725880502,0.0184764743647423,"Klhl38"
"ENSMUSG00000022359",34.8284574213181,1.01627670876787,0.420195121250258,6.36490802471467e-05,0.00198634390351737,"Ntaq1"
"ENSMUSG00000022385",6.71626510912951,1.75933408321392,1.26484143008469,0.000267468649147441,0.00623808540469748,"Gtse1"
"ENSMUSG00000022415",498.118321190556,-0.533349489258289,0.164547600522374,1.33519947846683e-05,0.000561542216398377,"Syngr1"
"ENSMUSG00000022416",54.4061033951136,2.78424378372346,0.868774644899259,4.51649792297386e-06,0.000225427679718985,"Cacna1i"
"ENSMUSG00000022440",49.148879871688,0.839881355485131,0.421132548200989,0.000232062417087376,0.00559102581294004,"C1qtnf6"
"ENSMUSG00000022442",50.7008021272919,0.850275373002445,0.346644826854029,6.06985369075167e-05,0.00191769831141006,"Ttll1"
"ENSMUSG00000022463",317.07938815583,0.400160986481282,0.125776976137726,9.72516417751215e-05,0.00279263765444449,"Srebf2"
"ENSMUSG00000022510",262.763973331412,1.19054636926444,0.320015482725929,1.62973938919813e-06,9.18106494878051e-05,"Trp63"
"ENSMUSG00000022525",600.464587629486,-0.527249249519669,0.105871036487481,7.20657940144453e-09,7.31300769326719e-07,"Plaat1"
"ENSMUSG00000022533",1878.53768748277,1.43992159646248,0.16768695138468,5.18868726515226e-19,2.83950910585458e-16,"Atp13a3"
"ENSMUSG00000022548",857.290698450086,0.365412043801382,0.199118851786759,0.00423275170085996,0.047795471121796,"Apod"
"ENSMUSG00000022553",1465.0983459799,-0.4192310369788,0.131767793161045,7.44878508658526e-05,0.00226015314617319,"Maf1"
"ENSMUSG00000022587",578.811427515402,0.657070531055358,0.180569963807513,9.62124082983038e-07,5.89705092941964e-05,"Ly6e"
"ENSMUSG00000022663",358.479070812711,-0.339785667660959,0.124142495256905,0.000796386113935197,0.0141075426865075,"Atg3"
