"","baseMean","log2FoldChange","lfcSE","pvalue","padj","Symbol"
"ENSMUSG00000000194",528.815663393282,-0.475373679492608,0.23852175067526,0.000989055083900825,0.0167092514339717,"Gpr107"
"ENSMUSG00000000197",3.6364123401666,0.0285899288684907,0.273712590886253,0.698972457534791,0.895429879958515,"Nalcn"
"ENSMUSG00000000204",4.2288576579641,0.0528412866946981,0.277913055929056,0.497447786871729,0.785651663392652,"Slfn4"
"ENSMUSG00000000214",0.633942893791872,-0.00850558190103966,0.402684203349776,0.842397162466743,NA,"Th"
"ENSMUSG00000000223",44.7856833853943,-0.150978628311846,0.221118957532467,0.163532481401624,0.471408988007846,"Drp2"
"ENSMUSG00000000244",4.77105234762966,0.0390658491667257,0.297671343595931,0.576685950795963,0.832744818372365,"Tspan32"
"ENSMUSG00000000247",1.64708890319508,-0.0669875509150919,0.368011429150925,0.31463317753933,NA,"Lhx2"
"ENSMUSG00000000248",0.880250238261387,0.01462168660402,0.408658828486558,0.730452943718997,NA,"Clec2g"
"ENSMUSG00000000253",1824.05337308871,-0.316675896271547,0.0966400495560884,0.000205270152238946,0.00511439763049979,"Gmpr"
"ENSMUSG00000000266",110.563643587343,0.228862966084137,0.190363274521959,0.0495499117144272,0.24042219670683,"Mid2"
"ENSMUSG00000000275",246.940576679354,0.125321783728525,0.166060748441638,0.238463070405462,0.564058293890536,"Trim25"
"ENSMUSG00000000276",79.2513111022613,0.0137133268602346,0.17362488271026,0.892120293576325,0.969328040026934,"Dgke"
"ENSMUSG00000000278",132.83933245309,-0.00686840628451977,0.15194292936647,0.945577548422167,0.984312824352776,"Scpep1"
"ENSMUSG00000000282",296.893185190279,0.0554272584299098,0.180989725845697,0.586229687252887,0.838808245193387,"Mnt"
"ENSMUSG00000000290",62.3682840475884,0.536663056226657,0.451799062201086,0.00385504154958204,0.044852544923497,"Itgb2"
"ENSMUSG00000000295",98.4299281783227,0.225310840209817,0.155893546711456,0.0399983772306491,0.212221306892395,"Hddc2"
"ENSMUSG00000000296",361.955712707952,0.00418964843902181,0.109486792449909,0.961055104047996,0.989283544897196,"Tpd52l1"
"ENSMUSG00000000301",16.6922932090485,0.0473742088325994,0.240069803852256,0.583973101906099,0.836989934349604,"Pemt"
"ENSMUSG00000000303",1.71279149192322,0.00867719946982244,0.29305063449613,0.89593540284744,NA,"Cdh1"
"ENSMUSG00000000305",201.849394866775,-1.44647383902871,0.445782086170967,6.18892985869511e-06,0.000300104342483497,"Cdh4"
"ENSMUSG00000000308",1.17767214005368,0.0212421815612156,0.352617284749015,0.699419422272474,NA,"Ckmt1"
"ENSMUSG00000000317",87.7733948913896,0.12108635331129,0.23958885840595,0.231383705328061,0.555750401027496,"Bcl6b"
"ENSMUSG00000000318",49.6512587735548,0.124546420025645,0.243343637753449,0.219332655996628,0.542148392622826,"Clec10a"
"ENSMUSG00000000320",3.72195920770493,-0.0294229635604872,0.29416576567591,0.668706685916072,0.880539784157968,"Alox12"
"ENSMUSG00000000326",614.034748622803,0.0123767499008249,0.0973201068982337,0.87492200525333,0.962414205778663,"Comt"
"ENSMUSG00000000339",433.147355914301,-0.091566450361347,0.118240685513997,0.313021734788125,0.640892541841589,"Rtca"
"ENSMUSG00000000340",572.526859175099,0.175018946403748,0.168832341358684,0.110779818567486,0.382460951910444,"Dbt"
"ENSMUSG00000000346",1195.26727411581,0.130805154447666,0.0878765579912673,0.075525992239157,0.307368726629299,"Dazap2"
"ENSMUSG00000000355",273.699852718588,0.0510552613130861,0.106329664068319,0.543263460360001,0.815720333473424,"Mcts1"
"ENSMUSG00000000359",21.2067267406153,-0.105083612286025,0.233372460868642,0.288117184646284,0.617025802981833,"Rem1"
"ENSMUSG00000000365",3.08755722586143,-0.027446649500084,0.319574952481307,0.661325104291344,NA,"Rnf17"
"ENSMUSG00000000374",935.488007187878,-0.198882050501514,0.110283411141226,0.0275069934828853,0.167125163020718,"Trappc10"
"ENSMUSG00000000378",289.295478974813,-0.225381688415975,0.114022544474521,0.0156641775014375,0.116347334274123,"Ccm2"
"ENSMUSG00000000384",748.773672835415,-0.0863655730798251,0.12338946457927,0.353803619005603,0.678441155258018,"Tbrg4"
"ENSMUSG00000000386",3.09229565668608,0.141418927355334,0.43089810151775,0.108156900293353,NA,"Mx1"
"ENSMUSG00000000392",100.346234746532,0.0181945748520239,0.187977613641241,0.854089979392446,0.955411063967766,"Fap"
"ENSMUSG00000000399",3410.49968234276,0.00986876554560046,0.102206228124305,0.903791272870173,0.974002254261362,"Ndufa9"
"ENSMUSG00000000402",6.25378094292376,-0.145849008916657,0.305823539159876,0.143929857304497,0.441690022429713,"Egfl6"
"ENSMUSG00000000409",1.85915578946351,0.0485185479432211,0.354467288881072,0.435005674357928,NA,"Lck"
"ENSMUSG00000000416",12.5193346387944,0.169905067252596,0.387464396619598,0.0909290270945106,0.342219824057545,"Cttnbp2"
