"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_CARBOHYDRATE_METABOLIC_PROCESS",0.0899689762150982,0.522096889666693,0.148261500475107,0.403101476614445,1.21829573389643,485,"Cd101;Uchl1;Ucp2;Tgfb1;Galnt7;Klb;Slc2a1;Nln;Clstn3;Pgm5;Fggy;Gbe1;Slc2a6;Slc39a14;Idh1;Pgd;Irs2;Fabp5;Gk;Ddit4;Gusb;Lipa;St8sia2;Eno2;Sorbs1;Dgat2;Sik1;Akt1;Pdk4;Trp53;Edem2;Coq3;Arpp19;Man2b1;App;Gys2;Dcxr;Aldh2;Apod;Gck;Stbd1;B4galnt1;Tpd52l2;B3galt2;Phkg2;Slc2a5;Nnmt;Chst2;St8sia4;Idua;Trim63;Tkfc;Ogdhl;Ppp4r3b;Pcdh12;Pdk3;Mtor;Gabarapl1;Sesn2;Dlat;Pdha1;Galk2;Trex1;Aldh1b1;Pck1;Pygl;Glb1;Hdac4;Pgghg;Hexa;Ppp2ca;Chid1;Prkaa1;Atf3;Pgm2;Galt;Adpgk;Nagk;Gsto2;Slc25a10;Oas1a;Eif6;Adcyap1r1;Pgls;St6galnac4;Npc1"
"GOBP_CARBOHYDRATE_PHOSPHORYLATION",0.463492063492064,0.744990503868109,0.0711327399327894,0.448855624922988,0.987734986115965,23,"Fggy;Gck;Tkfc;Galk2;Nagk;Pfkfb1;Hk3;Galk1"
"GOBP_CARBOHYDRATE_TRANSPORT",0.492196878751501,0.75871133087481,0.0547939500773363,0.358788420713012,0.977757189551566,107,"Slc2a1;Slc2a6;Irs2;Fabp5;Sorbs1;Tmem144;Nfe2l2;Akt1;Edn1;Arpp19;Mfsd4b1;Slc2a5;Aqp11;Sesn2;Ostn;Klf15;Slc17a5;Slc27a1;Trib3;Rab4b;Opn3;Fgf21"
"GOBP_CARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORT",0.000952733309652664,0.0820596992653396,0.477270815362862,0.629313820551685,1.73493956939536,127,"Emb;Slc43a2;Slc7a5;Ucp2;Slc2a1;Slc47a1;Thbs1;Irs2;Slc16a9;Lrrc8b;Rgs2;Slc7a11;Arl6ip5;Akt1;Slc43a1;Cpt2;Slc7a2;Slc36a2;Ace2;Slc25a1;Sfxn1;Acsl1;Slc17a5;Septin2;Slc27a1;Itgb1;Slc35d2;Slc7a1;Slc25a22;Slc25a10;Slc16a1;Slc38a10;Slc38a3;Cd36;Akt2"
"GOBP_CARDIAC_ATRIUM_DEVELOPMENT",0.901785714285714,0.954419396836154,0.0368389606870506,0.271089221428518,0.622433380176885,31,"Ccn1;Nsd2;Myh6;Wnt11;Mdm2;Heg1;Hey2;Sox4;Zfpm1;Notch2"
"GOBP_CARDIAC_ATRIUM_MORPHOGENESIS",0.899686520376176,0.953595505617977,0.0393561959521291,0.28489025125853,0.630215588687164,24,"Ccn1;Nsd2;Myh6;Heg1;Hey2;Sox4;Zfpm1;Notch2"
"GOBP_CARDIAC_CELL_DEVELOPMENT",0.047680412371134,0.421195586566552,0.234392647294686,0.569364765945323,1.48219985966998,78,"Csrp3;Ccnb1;Myl2;Actn2;Actc1;Rgs2;Lmna;Fhl2;Myh10;Edn1;Adprhl1;Cdk1"
"GOBP_CARDIAC_CHAMBER_DEVELOPMENT",0.00226088822669879,0.11682288206997,0.431707695803346,0.599883995203419,1.68000627813072,151,"Tnni1;Scn5a;Robo2;Myl3;Tnnt2;Myl2;Tnnc1;Tgfb1;Aplnr;Ccn1;Nsd2;Fhl2;Id2;Myh10;Nrp2;Sox11;Adprhl1;Tgfbr1;Pde2a"
"GOBP_CARDIAC_CHAMBER_MORPHOGENESIS",0.00291563977788479,0.126032538931129,0.431707695803346,0.627415111338083,1.71170993206998,112,"Tnni1;Robo2;Myl3;Tnnt2;Myl2;Tnnc1;Tgfb1;Aplnr;Ccn1;Nsd2;Fhl2;Id2;Nrp2;Sox11;Adprhl1;Tgfbr1"
"GOBP_CARDIAC_CONDUCTION",0.421185372005044,0.715415456523066,0.0645031249656493,0.393682854940568,1.03651426273709,83,"Scn5a;Atp1a3;Ehd3;Atp2a2;Scn3b;Jup;Pln;Casq2;Camk2d;Ace2"
"GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT",0.210122699386503,0.619689462146904,0.114750719227023,0.571106404142063,1.29105709660061,28,"Scn5a;Id2"
"GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.683748169838946,0.851072046856453,0.0487989701682839,0.3489845089547,0.816097632944835,35,"Tmem100;Tgfb1;Tgfbr1"
"GOBP_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS",0.516290726817043,0.768716794873305,0.0897104652742981,-0.378756343991099,-0.929447478073469,15,"Bcl2l13;Tbx5;Cpe;Notch1;Gsk3a;Sfrp2;Smad4;Ednra"
"GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL",0.66232073011734,0.840038262946405,0.0449543067640062,0.327885822379736,0.852285906228143,75,"Scn5a;Atp2a2;Scn3b;Jup;Casq2;Ank3;Camk2d"
"GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION",0.377181208053691,0.688305523356809,0.0730744399126987,0.424179705642789,1.06409961263532,52,"Scn5a;Scn3b;Jup;Casq2"
"GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION",0.311603650586701,0.661146909322092,0.0815265143256594,0.437900069769923,1.13776458409678,76,"Scn5a;Tnnc1;Atp2a2;Scn3b;Jup;Pln;Casq2;Stc1;Camk2d;Adrb2;Slc9a1"
"GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION",0.0662650602409639,0.474792388468788,0.190023305279108,0.518500973377139,1.40765321115253,105,"Csrp3;Ccnb1;Myl2;Actn2;Tgfb1;Actc1;Rgs2;Lmna;Fhl2;Sik1;Myh10;Edn1;Adprhl1;Cdk1;Akap13;Mtor;Slc9a1;Myh6;Itgb1;Nebl;Alpk2"
"GOBP_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION",0.399705014749263,0.701115241635688,0.0749278818393739,0.450388117259528,1.0461531940696,33,"Scn5a;Casq2"
"GOBP_CARDIAC_MUSCLE_CELL_PROLIFERATION",0.159779614325069,0.585704338290062,0.126253987849115,0.547949736152521,1.34397214496451,46,"Runx1;Ccnb1;Cdk1;Tgfbr1;Prkar1a"
"GOBP_CARDIAC_MUSCLE_CONTRACTION",0.00352403314883969,0.137929510429284,0.431707695803346,0.575178704461746,1.59200946598286,132,"Tnni1;Scn5a;Myl3;Csrp3;Tnnt2;Myl4;Myl2;Tnnc1;Actc1;Gstm7;Chga;Rgs2;Ehd3;Atp2a2;P2rx4;Scn3b;Jup;Pln;Casq2;Adra1b;Stc1;Camk2d;Ace2;Myh7;Adrb2;Mtor;Slc9a1;Myh6"
"GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT",0.00121147888033064,0.0919851076053793,0.45505986738723,0.574139164341943,1.64786316765203,204,"Runx1;Ankrd1;Tnni1;Scn5a;Myl3;Csrp3;Ccnb1;Tnnt2;Myl2;Actn2;Tnnc1;Tgfb1;Actc1;Rgs2;Lmna;Fhl2;Sik1;Id2;Myh10;Edn1;Pln;Erbb3;Adprhl1;Cdk1;Tgfbr1"
"GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS",0.000867579954988263,0.0784838651114372,0.477270815362862,0.745137365127493,1.86925581550568,52,"Ankrd1;Tnni1;Myl3;Tnnt2;Myl2;Tnnc1;Tgfb1;Actc1"
"GOBP_CARDIAC_MYOFIBRIL_ASSEMBLY",0.0729001584786054,0.494148787502555,0.208955027549354,0.744724210964776,1.58794254752595,18,"Csrp3;Myl2;Actc1;Myh10;Adprhl1"
"GOBP_CARDIAC_NEURAL_CREST_CELL_DIFFERENTIATION_INVOLVED_IN_HEART_DEVELOPMENT",0.388471177944862,0.694790556286401,0.106729884364606,-0.424052504918006,-1.04060179458285,15,"Twist1;Sema3c"
"GOBP_CARDIAC_SEPTUM_DEVELOPMENT",0.315403422982885,0.66211769802766,0.0774767547848578,0.421096933633021,1.12642271362402,98,"Robo2;Aplnr;Ccn1;Nsd2;Id2;Myh10;Nrp2;Sox11;Tgfbr1;Pde2a;Creld1;Hectd1;Tgfbr2;Fgfr2;Wnt11;Dhrs3;Mdm2;Heg1;Tgfbr3;Fzd1;Kcnj8;Fzd2;Stra6;Hey2;Parva;Sox4"
"GOBP_CARDIAC_SEPTUM_MORPHOGENESIS",0.247682119205298,0.636685876877818,0.0952879846194844,0.472661534615306,1.21098922350317,64,"Robo2;Aplnr;Ccn1;Nsd2;Id2;Nrp2;Sox11;Tgfbr1;Tgfbr2;Fgfr2;Wnt11;Dhrs3;Mdm2;Tgfbr3;Fzd1;Fzd2;Hey2;Parva;Sox4"
"GOBP_CARDIAC_VENTRICLE_DEVELOPMENT",0.00135717475994084,0.0948011702684601,0.45505986738723,0.634662851740603,1.73962167086258,114,"Tnni1;Scn5a;Robo2;Myl3;Tnnt2;Myl2;Tnnc1;Tgfb1;Aplnr;Ccn1;Nsd2;Id2;Sox11;Tgfbr1;Pde2a"
"GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS",0.0029915080497534,0.126032538931129,0.431707695803346,0.676138493030649,1.71877012353865,59,"Tnni1;Myl3;Tnnt2;Myl2;Tnnc1;Tgfb1"
"GOBP_CARDIOCYTE_DIFFERENTIATION",0.148279952550415,0.583691774246701,0.120985142145252,0.453713176707532,1.25525304470376,134,"Csrp3;Ccnb1;Myl2;Actn2;Tgfb1;Actc1;Rgs2;Lmna;Fhl2;Sik1;Myh10;Edn1;Adprhl1;Cdk1"
"GOBP_CARTILAGE_CONDENSATION",0.656101426307448,0.837105021224315,0.0543434390269162,0.389918848778881,0.831406742176678,18,"Otor;Mgp"
"GOBP_CARTILAGE_DEVELOPMENT",0.0808988764044944,0.50543825103848,0.16440575583821,0.460175357961497,1.31232731449411,189,"Gdf5;Runx1;Tlr4;Mustn1;Tgfb1;Mboat2;Timp1;Rb1;Otor;Gdf6;Slc39a14;Ccn1;Mgp;Gusb;Arid5a;Edn1;Tgfbr1;Stc1;Col3a1;Bgn;Fosl2;Rflnb;Por;Scx;Adamts12;Ccn2;Trpv4"
"GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS",0.468521229868228,0.748017597292724,0.0665892104103933,0.421714633795961,0.986176479437246,35,"Tlr4;Gusb;Stc1;Fosl2;Por;Trpv4;Tgfbr2;Poc1a;Sox9;Smpd3"
"GOBP_CATECHOLAMINE_SECRETION",0.263473053892216,0.644105983219663,0.0988903007520636,0.520431815749056,1.1919660904135,29,"Gdnf;Chga;Abat"
"GOBP_CATECHOLAMINE_TRANSPORT",0.336661911554922,0.672427843803056,0.0822054920415869,0.462136752866301,1.11009771203136,40,"Gdnf;Chga;Abat;Slc22a3"
"GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",0.4688,0.748017597292724,0.0709609456938284,0.46650071872279,0.986643549665621,16,"Pnmt;Nt5dc2;Aldh2;Hdc;Gch1"
"GOBP_CATECHOL_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.441048034934498,0.730274811889555,0.0692836467392548,0.421480953294336,0.999149355195594,38,"Pnmt;Itgb2;Abat;Nt5dc2;Itgam;Aldh2;Hdc;Sult1a1;Gch1"
"GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION",0.0135273889298186,0.247090807367224,0.380730400722792,0.570634737305605,1.56468703990892,117,"Runx1;Sh3rf1;Stat5a;Vsir;Hlx;Il6ra;Irf4;Ctsl;Pdp2;Tcirg1;H2-Eb1;Gpr65;Lgals9;Cd80;Relb;Psma1;Ly9;Rsad2;Tbk1;Mtor;Nfkbiz;Prkcq;Tgfbr2;Nckap1l;Sema4a;Psmb4;Sash3;Psma5;Anxa1;Loxl3;Il12rb1;Lgals1;Psma4;Cracr2a;Psmb3;Psma2;Psma7;Il2rg;Shb;Junb;Psma3;Cebpb;Il18;Pik3r1"
"GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT",0.142215568862275,0.574343817717883,0.141225119642531,0.614187953210379,1.40669957372523,29,"Stat5a;Il6ra;Irf4;Ctsl;Cyld;Ly9;Mtor;Bcl2;Loxl3;Il12rb1;Lgals1"
"GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION",0.0156846753128454,0.259789278832696,0.352487857583619,0.685564744664396,1.60956643170015,36,"Runx1;Sh3rf1;Vsir;Pirb;Psma1;H2-T23;Lilrb4b;Bcl2;Hfe;Nckap1l;Psmb4;Psma5;Clec4a3;Psma4;Psmb3;Psma2;Psma7;H2-Q10;Psma3"
"GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION",0.123647604327666,0.54320987654321,0.155241966228839,0.653748112153754,1.4541596969049,25,"Runx1;Psma1;Lilrb4b;Bcl2;Nckap1l;Psmb4;Psma5;Psma4;Psmb3;Psma2;Psma7;Psma3"
"GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS",4.36597952178488e-05,0.0149713406874296,0.557332238758646,0.688886773365706,1.88527125315284,121,"Krt8;Ankrd1;Myom3;Myh3;Tnnt1;Csrp3;Tnnt2;Lmod2;Myl2;Myoz2;Actn2;Actc1;Pgm5;Nectin2;Mybpc1;Flnc;Myh10;Edn1;Pln;Ccdc136;Adprhl1"
"GOBP_CELLULAR_COMPONENT_DISASSEMBLY",0.0260960334029228,0.327024046497756,0.287857117255149,0.444559938582133,1.3327208433526,432,"Sln;Ckap2;Cidea;Lmod2;Map1b;Plk3;Stmn1;Actn2;Top2a;Tgfb1;Cx3cl1;Arhgef2;Fscn1;Pnpla2;Plekhh2;Abcc8;C1qb;Plin3;Mmp3;Kif2c;Ddit4;Bax;Adam8;Ctss;Ctsl;Myc;Atp2a2;Cfl1;C1qc;Map1lc3a;Mmp12;Map1a;Cib1;Cdk1;Hspa2;Itgam;Tgfbr1;Napb;Plk1;C1qa;Nav3;Atg14;Mid1ip1;Cfl2;Adrb2;Adamts4;Mtrfr;Vipas39;Gabarapl1;Lamp2;Bbof1;Arf6;Wdr47;Diaph3;Trpv4;Uvrag;Twf2;Casp3;Trnt1;Itgb1;Prkaa1;Supt16"
"GOBP_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS",0.108191653786708,0.540909508076358,0.166933848713193,0.664761226202927,1.47865663431856,25,"Cidea;Top2a;Bax"
"GOBP_CELLULAR_COMPONENT_MAINTENANCE",0.835341365461847,0.922126903869502,0.0891647117820678,-0.242508840770696,-0.789320116986077,67,"Homer1;Syngap1;Dlg1;Fermt2;Sort1;Cntnap1;Lnpk;Pick1;Rims3;Rapsn;Prickle1"
"GOBP_CELLULAR_DEFENSE_RESPONSE",0.107714701601164,0.540909508076358,0.161978948883402,0.607982517915723,1.44126403814379,38,"Ncf1;Lgals3bp;Ccr5;Tyrobp;Pirb;Tcirg1;Lsp1;Fosl1;Rela;Cxcl9;Ccr2;Itgb1;Itk;Il33;Ifi205;Ifi204;H2-Q10;Mndal"
"GOBP_CELLULAR_EXTRAVASATION",0.456953642384106,0.740072623045448,0.0629394692018967,0.392876075455965,1.00753733746219,63,"Jaml;Cx3cl1;Adam8;Icam1;Itgb2;Bst1;Chst2;Itgb7;Ccl2;Ccr2;Pdgfd;Itgb1;Ccl25;Il27ra;Sirpa"
"GOBP_CELLULAR_HYPEROSMOTIC_RESPONSE",0.234548335974643,0.629243473183752,0.109684061970549,0.581553083182526,1.2400199575009,18,"Slc2a1;Arhgef2;Ninj1"
"GOBP_CELLULAR_OXIDANT_DETOXIFICATION",0.00801392833112452,0.19495535534142,0.380730400722792,0.634873237968898,1.63782448470262,73,"Mb;Gstm7;Mt3;Pxdn;Txn1;Cat;Nxn;Gpx1;Ltc4s;Nfe2l2;Apoe;Sesn1;Trp53inp1;Alox5ap;Mgst2;Prdx6;Mgst1;Sesn2;Hba-a2;Gch1;Prdx2;Srxn1;Gpx4;Gsto2;Ccs;Hbb-bt;Clic1;Cd36;Hba-a1;Cygb"
"GOBP_CELLULAR_PIGMENTATION",0.206117021276596,0.618388946501556,0.106729884364606,0.4938670375457,1.26049611436497,61,"Shroom3;Myo5a;Tyrp1;Apoe;Hps1;Shroom2;Pikfyve;Bcl2"
"GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM",0.81317494600432,0.91082750641918,0.0261841515946199,0.281591990127428,0.821738494622899,276,"Ccnb1;Abhd2;Hmgb2;Ttll1;Brip1;Nectin2;Bax;Dnah12;Kit;Akt1;Edn1;Pln;Ccdc136;Kdm3a;Paqr8;Cib1;Hspa2;Panx1;Fzd4;Mtor;Sycp1;Tbpl1;Tdrd7;Fbxo5;Bbof1;Knl1;Sec23ip;Rsph1;Bcl2;Ropn1l;Nsun2"
"GOBP_CELLULAR_RESPIRATION",0.180942184154176,0.595299859420174,0.101350743797099,0.403660032497655,1.18312194851203,281,"Uchl1;Ccnb1;Ucp2;Slc2a6;Idh1;Slc25a33;Ddit4;Lipa;Cat;Eno2;Pdk4;App;Cdk1;Ifnar1;Gck;Aifm2;Pnpt1;Trim63;Ogdhl;Pdk3;Mtor;Dlat;Pdha1;Bid;Prelid1;Trex1;Mdh1;Hdac4;Tefm;1700066M21Rik;Etfa;Trpv4;Cox8a;Ppp2ca;Prkaa1;Adpgk;Oas1a;Eif6;Sco2;Dlst;Cox5b;Sdhaf2;Ndufc1;Opn3;Ndufaf1;Ndufa10;Pfkfb1;Tpk1;Pdhb;Il10rb;Foxk1;Ndufs2;Dnajc30;Htr2a;Uqcrq;Uqcrfs1;Etfb;Cox6a1;Mybbp1a;Pgam1;Hk3;Coq10b;Etfdh"
"GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS",0.00871118168315727,0.202830724128822,0.380730400722792,0.489470803908352,1.43587998950179,305,"Ankrd1;Gadd45a;Rad51ap1;Tlr4;Bbc3;Tgfb1;Timp1;Cdkn1a;Slc2a1;Casp4;Arhgef2;Net1;Tlr5;Mmp3;Ect2;Bax;Cryab;Kcnk3;Ninj1;Myc;Serpinb6a;Myd88;Chek2;Tspo;Cyba;Tmem150c;Trp53;Gpr65;Nmt1;Casp8;Pde2a;Pbk;Tspyl5;Tnfrsf1a;Usp28;Fbxo4;Trp53inp1;Relb;Tlr8;Eif2s1;Mtor;Mfap4;Slc9a1;Trex1;Nsmce3;Scx;Scnn1a;Fas;Trpv4;Casp3;Wnt11;Zfp36l1;Spidr"
"GOBP_CELLULAR_RESPONSE_TO_ACIDIC_PH",0.270315091210614,0.647591207006554,0.103576326612592,0.584055427389161,1.2098315391039,15,"Kcnk3;Gpr65;Slc9a1;Scnn1a"
"GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL",0.469924812030075,0.748862015622072,0.0589694466690997,0.371262472067782,0.980585946474856,84,"Slc7a5;Col4a1;Ass1;Mmp3;Nfe2l2;Cyba;Sesn1;Col3a1;Mtor;Sesn2;Pdgfd;Gclm;Col5a2;Castor1;Rragb;Sipa1;Mmp2;Castor2;Gclc;Pdgfc;Baiap2;Col6a1;Cebpb;Stambpl1;Rragc"
"GOBP_CELLULAR_RESPONSE_TO_ALCOHOL",0.276807980049875,0.651731336089431,0.0855356947987884,0.439120685911456,1.15879544963706,87,"Ucp1;Gramd1b;Sgk1;Gramd1a;Akt1;Jup;Gng2;Cyba;Igfbp7;Map4k1;Ctnna1;Trp53inp1;Adcy7;Btg2;Pim3;Scnn1a;Abca1;Prkaa1;Spidr;Adcy2;Adcy3;Foxo3;Gramd1c"
"GOBP_CELLULAR_RESPONSE_TO_ALDEHYDE",0.062992125984252,0.467704980780946,0.224966093540314,0.742810346006407,1.59558899740137,20,"Tgfb1;Timp1;Rdh12;Sgk1;Esd;Aldh2;Aldh1a7;Scnn1a"
"GOBP_CELLULAR_RESPONSE_TO_ALKALOID",0.428148148148148,0.721292905232164,0.0716527366829457,0.440063927570228,1.01479126859183,30,"Gstm7;Ccna2;Casq2;Casp6;Casp3;Spidr"
"GOBP_CELLULAR_RESPONSE_TO_AMYLOID_BETA",0.054519368723099,0.441302701338046,0.231126709673834,0.64792135458992,1.55298990147399,39,"Tlr4;Atp1a3;Casp4;Lgmn;Icam1;Tyrobp;App;Fcgr2b;Adrb2;Cdk5;Lrp1;Foxo3;Cd36"
"GOBP_CELLULAR_RESPONSE_TO_ANGIOTENSIN",0.559701492537313,0.793681966109303,0.0589694466690997,0.390932349509734,0.904817485206478,32,"Actn2;Nfe2l2;Cyba;Agtrap;Cdc6;Rela;Car2"
"GOBP_CELLULAR_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE",0.1536,0.584280622542314,0.140406238523342,0.646415920452627,1.36716209154383,16,"Hmox1;Mknk2;Daxx;Zfand2a;Gsto2;Uros;Zfand1;Ppif;Zc3h12a"
"GOBP_CELLULAR_RESPONSE_TO_ATP",0.238845144356955,0.631840146271386,0.144630528034484,-0.474373067818139,-1.19378894247027,17,"Pdxp;Cib2;Trpm4;Ryr3;Hsp90b1;Abcc9;P2ry1"
"GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS",0.0237301801517812,0.312972865498318,0.352487857583619,0.495907572286757,1.42285762787657,212,"Ankrd1;Tlr4;Slc7a5;Cd68;Hmgb2;Cx3cl1;Irak2;Ass1;Mmp3;Sbno2;Cxcl13;Ccr5;Myd88;Arid5a;Tspo;Akt1;Pirb;Cxcl10;Trp53;Tlr2;Trib1;Cd80;Fcgr2b;Wfs1;Mrc1;Rela;Mif;Cxcl9;Ccl2;Irak1;Vim;Litaf;Jak2;Abca1;Prdx2;Nfkbiz;Scarb1;Cd200;Plaa;Tlr9;Cmpk2;Sirpa;Cd36;B2m;Lyn;Cd14;Trim41;Hck;Plscr3;Spi1;Tlr1"
"GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION",0.158034528552457,0.584280622542314,0.124434168630393,0.515149867813454,1.32133359496389,67,"Scn5a;Cpne2;Trpm2;Ect2;Lgmn;Edn1;Jun;Camk2d;Alox5ap;Micu2"
"GOBP_CELLULAR_RESPONSE_TO_CAMP",0.778985507246377,0.894742184328055,0.0873098257637931,-0.257962081981118,-0.797868709127182,46,"Akap9;Slc26a6;Gpd1;Igfbp5;Hcn1;Ahr;Crtc3;Crtc1;Penk;Slc8a3;Hcn2;Hcn4;Inhbb;Srd5a1;Fdx1"
"GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS",0.40072202166065,0.701882196384469,0.0646484568421928,0.378401580992948,1.03555428780609,122,"Ucp2;Tgfb1;Abcc8;Slc39a14;Irs2;Ncf1;Icam1;Gpx1;Cyba;H2-Eb1;Slc29a1;Gas6;Slc2a5;Mrgpre;Pck1;Pim3;Prkaa1;Zfp36l1;Rbm4;Gclm;Foxo3;Smarca4"
"GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS",0.115508021390374,0.541601135320144,0.131457611642763,0.422038226416412,1.23460009640035,294,"Ucp1;Gdf15;Car3;Mb;Slc2a1;Arhgef2;Trpm2;Cyp1b1;Mt3;Net1;Mmp3;Ect2;Slc7a11;Txn1;Cat;Ninj1;Serpinb6a;Arl6ip5;Gpx1;Atp2a2;Cfl1;Nfe2l2;Tspo;Akt1;Map1lc3a;Edn1;Trp53;Cdk1;Pam;Aifm2;Trp53inp1;Rela;Relb;Pnpt1;Mgst1;Eif2s1;Mtor;Sesn2;Htra2;Trex1;Pdgfd;Gch1;Prdx2;Fas;Trpv4;Ogg1;Casp3;Atg7;Prkaa1;Srxn1;Zfp36l1;Il18bp;Gpx4;Top2b;Prr5l;Adcyap1r1;Foxo3;Ccs;Aldh3b1;Prkra;Sirpa;Cd36;Bnip3;Ankzf1;Mmp2;Rhob;Sirt1;Ern1"
"GOBP_CELLULAR_RESPONSE_TO_CHOLESTEROL",0.729684908789386,0.873640095608648,0.051530912208539,0.36428040352156,0.754582357410791,15,"Gramd1b;Gramd1a;Abca1;Gramd1c"
"GOBP_CELLULAR_RESPONSE_TO_COPPER_ION",0.00982556630094177,0.216737053141242,0.380730400722792,0.822097187480527,1.73872591117679,16,"Prnd;Mt3;Nfe2l2;Map1lc3a;App"
"GOBP_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS",0.250332889480692,0.638603416665863,0.0949751525905595,0.486324472003598,1.22622942231057,54,"Tgfb1;Ass1;Ddit4;Sgk1;Edn1;Fbxo32;Stc1;Fam107a;Pck1;Jak2;Scnn1a;Zfp36l1;Anxa1;Foxo3;Zfp36l2;Pck2;Gper1;Aifm1;Ran"
"GOBP_CELLULAR_RESPONSE_TO_DEXAMETHASONE_STIMULUS",0.312698412698413,0.661153818777137,0.0922597260527354,0.512423382691796,1.12761982848141,23,"Tgfb1;Ass1;Ddit4;Fbxo32;Pck1;Jak2"
"GOBP_CELLULAR_RESPONSE_TO_DSRNA",0.456112852664577,0.740072623045448,0.0713052987340038,0.456949732391926,0.988345249413034,21,"Oas3;Ifih1;Riok3;Oas1a;Rigi;Ifit1bl1;Nfkb1;P2rx7;Oas1g;Sting1;Mavs"
"GOBP_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS",0.0889570552147239,0.520624970802703,0.184706471207739,0.668548009755249,1.5113359719882,28,"Myog;Zfp703;Ccna2;Ramp3"
"GOBP_CELLULAR_RESPONSE_TO_ESTROGEN_STIMULUS",0.576441102756892,0.799682177123574,0.0835990603684159,-0.367136994064037,-0.900934225007497,15,"Ar;Esr1;Trim24;Wbp2;Bcas3;Ncoa4"
"GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA",0.3904,0.69548554047112,0.080419996876154,0.501978933333993,1.06167955753209,16,"Oas3;Ifih1;Oas1a;Rigi;Ifit1bl1"
"GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS",0.00225159521960074,0.11682288206997,0.431707695803346,0.668764564130155,1.72525618049048,73,"Ankrd1;Gadd45a;Tlr4;Tgfb1;Slc2a1;Casp4;Tlr5;Myd88;Cyba;Tmem150c;Casp8;Pde2a;Tnfrsf1a;Tlr8;Slc9a1;Scx;Fas"
"GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID",0.0530973451327434,0.434803567124608,0.237793834423688,0.671300313542497,1.55928396038861,33,"Ccnb1;Ucp1;Ass1;E2f1;Dgat2;Edn1;Pdk4;Lpl;Pdk3"
"GOBP_CELLULAR_RESPONSE_TO_FLUID_SHEAR_STRESS",0.767180925666199,0.887943065852379,0.0415717899246479,0.307351814048222,0.749344244631317,44,"Ass1;Nfe2l2;Akt1;Srebf2;Prkar1a;Adcy7;Mtor;Ppp2ca;Adcy2;Adcy3;Prkar2b;Mmp2"
"GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION",0.175384615384615,0.592439020559456,0.127505315300183,0.600135409926894,1.34911356053603,27,"Cdkn1a;Cryab;Chek2;Cyba;Trp53;Tspyl5;Trex1"
"GOBP_CELLULAR_RESPONSE_TO_GLUCAGON_STIMULUS",0.387700534759358,0.69407044001533,0.11101149245045,-0.400031882428153,-1.0418240970316,19,"Adcy9;Prkar1b;Adcy4;Gnas;Adcy1;Prkar2a"
