"Cluster","Cluster Enrichment Score","Category","Term","Count","List Total","Pop Hits","Pop Total","%","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"12","2.27","KEGG_PATHWAY","Inflammatory mediator regulation of TRP channels","3","169","130","11151","0.92","5.86e-1","1.00e+0","1.52","1.00e+0","9.41e-1","3.15e-1","CYP4A12A,CYP2C55,CYP2J13"
"13","2.27","GOTERM_MF_DIRECT","androsterone dehydrogenase [NAD(P)+] activity","4","312","18","24402","1.23","1.45e-3","9.08e-2","17.38","6.32e-1","8.91e-2","6.96e-5","AKR1C20,DHRS9,AKR1C14,RDH19"
"13","2.27","GOTERM_MF_DIRECT","all-trans-retinol dehydrogenase (NAD+) activity","4","312","32","24402","1.23","7.74e-3","2.66e-1","9.78","9.95e-1","2.61e-1","7.11e-4","AKR1C20,DHRS9,AKR1C14,RDH19"
"13","2.27","GOTERM_BP_DIRECT","progesterone metabolic process","3","303","16","26481","0.92","1.40e-2","6.05e-1","16.39","1.00e+0","5.99e-1","7.44e-4","AKR1C20,DHRS9,AKR1C14"
"14","2.05","UP_KW_DOMAIN","Transmembrane helix","106","225","5567","15097","32.62","1.28e-3","1.40e-2","1.28","2.77e-2","1.28e-2","9.80e-4","GALNT14,KLHL32,XYLT1,CNTNAP5A,PRSS8,SLC25A42,GGT1,SLC15A1,PAQR7,SLC6A15,ATP11A,MR1,F830016B08RIK,SOAT2,SLCO2A1,DPEP2,FAR1,STEAP1,PTGES,GPM6A,UBIAD1,SLC22A6,UGT8A,SLC22A2,ABHD1,TGFA,D630029K05RIK,TMTC4,UGT3A1,MSR1,ACE,SRD5A2,ST8SIA1,EDEM1,IFNLR1,CP,SLC16A13,GJB2,MYMX,AMACR,GJB4,SLCO1A1,DEGS2,SLC22A7,CLIC6,SLC44A4,ITGB3,MOGAT1,PDE3B,SLC7A13,SLC7A12,SLC22A12,CCKAR,TRPS1,MUC13,CD36,TMT1A2,NAT8F7,RNF152,CERS6,CHST7,MMD,ANO9,CYP7B1,TMEM174,MS4A6B,MMP14,CYP2A4,CYP2J13,MEP1B,MEP1A,CDHR2,TLR8,TLR6,CDH17,B4GALT5,TLCD5,TMEM45A,CATSPER4,GDPD1,NRXN2,H2-Q2,MFSD4A,H2-DMB2,SV2C,H2-DMB1,KLRG2,SLITRK6,SCN7A,NCAM2,UGT1A2,MUC4,SLC36A4,SLC17A2,SLC17A3,UGT2B34,RNF24,CYP4B1,TMCO3,FMO5,DCBLD2,SLCO3A1,OR2V1,SLCO4C1,ATP13A4,TMEM229A"
"14","2.05","UP_KW_CELLULAR_COMPONENT","Membrane","151","264","9386","19217","46.46","4.45e-3","3.74e-2","1.17","1.71e-1","3.38e-2","3.74e-3","GALNT14,KLHL32,XYLT1,TGM1,CNTNAP5A,AP1S2,PRSS8,SLC25A42,GGT1,RARS2,SLC15A1,PAQR7,SLC6A15,FBXO2,4930550C14RIK,VMN1R20,ATP11A,MR1,F830016B08RIK,SOAT2,SLCO2A1,DPEP2,FAR1,STEAP1,LY6F,PTGES,DGKH,GPM6A,CYP4A12A,UBIAD1,CEMIP,SLC22A6,UGT8A,SLC22A2,ABHD1,HTRA1,TGFA,D630029K05RIK,TMTC4,CYP27B1,UGT3A1,CLCA3A1,SEC16B,MSR1,HSPA8,ACE,SRD5A2,RASL10B,ST8SIA1,EDEM1,IFNLR1,CP,ESR1,SLC16A13,GJB2,MYMX,AMACR,GJB4,SLCO1A1,CNTN2,DEGS2,SLC22A7,CLIC6,KCNK5,ACY3,HSP90AB1,SLC44A4,ITGB3,MOGAT1,SLC7A15,PDE3B,SLC7A13,SNX10,SLC7A12,MSLN,C8A,RND1,SLC22A12,CCKAR,TRPS1,MUC13,CD36,TMT1A2,NAT8F7,RNF152,LYPLA1,HSP90AA1,CERS6,CHST7,MMD,ACAD9,ANO9,CYP7B1,TMEM174,TMT1B,MS4A6B,MMP14,CYP2A4,CYP2J13,MEP1B,MEP1A,SLC22A28,CDHR2,AGPS,TLR8,TLR6,RHOV,TNFRSF23,CDH17,PDZRN3,B4GALT5,TLCD5,TMEM45A,CATSPER4,GDPD1,NRXN2,H2-Q2,STX11,ADD2,MFSD4A,H2-DMB2,ZNRF2,SV2C,CYP2C55,H2-DMB1,KLRG2,GPC3,SLITRK6,SCN7A,NCAM2,PDE6A,UGT1A2,SLC22A30,MUC4,SLC36A4,SLC17A2,SLC17A3,UGT2B34,RNF24,UGT2B35,WWP1,CYP4B1,TMCO3,FMO5,DCBLD2,DHRS9,SLCO3A1,OR2V1,SLCO4C1,ATP13A4,TMEM229A"
"14","2.05","UP_KW_DOMAIN","Transmembrane","111","225","6136","15097","34.15","5.99e-3","3.30e-2","1.21","1.24e-1","3.00e-2","4.84e-3","GALNT14,KLHL32,XYLT1,CNTNAP5A,PRSS8,SLC25A42,GGT1,SLC15A1,PAQR7,SLC6A15,ATP11A,MR1,F830016B08RIK,SOAT2,SLCO2A1,DPEP2,FAR1,STEAP1,PTGES,GPM6A,UBIAD1,SLC22A6,UGT8A,SLC22A2,ABHD1,TGFA,D630029K05RIK,TMTC4,UGT3A1,MSR1,ACE,SRD5A2,ST8SIA1,EDEM1,IFNLR1,CP,SLC16A13,GJB2,MYMX,AMACR,GJB4,SLCO1A1,DEGS2,SLC22A7,CLIC6,KCNK5,SLC44A4,ITGB3,MOGAT1,SLC7A15,PDE3B,SLC7A13,SLC7A12,C8A,SLC22A12,CCKAR,TRPS1,MUC13,CD36,TMT1A2,NAT8F7,RNF152,CERS6,CHST7,MMD,ANO9,CYP7B1,TMEM174,MS4A6B,MMP14,CYP2A4,CYP2J13,MEP1B,MEP1A,SLC22A28,CDHR2,TLR8,TLR6,CDH17,B4GALT5,TLCD5,TMEM45A,CATSPER4,GDPD1,NRXN2,H2-Q2,MFSD4A,H2-DMB2,SV2C,H2-DMB1,KLRG2,SLITRK6,SCN7A,NCAM2,UGT1A2,SLC22A30,MUC4,SLC36A4,SLC17A2,SLC17A3,UGT2B34,RNF24,CYP4B1,TMCO3,FMO5,DCBLD2,SLCO3A1,OR2V1,SLCO4C1,ATP13A4,TMEM229A"
"14","2.05","GOTERM_CC_DIRECT","membrane","90","310","6036","26676","27.69","6.51e-3","1.31e-1","1.28","8.60e-1","1.26e-1","4.95e-3","KCNK5,ACY3,SLC44A4,MOGAT1,HEXB,PDE3B,SLC7A15,XYLT1,SLC7A13,SLC7A12,MSLN,SLC22A12,TGM1,CCKAR,CNTNAP5A,CD36,GGT1,NAT8F7,SLC15A1,CERS6,PAQR7,MMD,SLC6A15,VMN1R20,ATP11A,MS4A6B,F830016B08RIK,MMP14,MEP1B,MEP1A,SOAT2,SLC22A28,CDHR2,SLCO2A1,DPEP2,HHIPL1,TLR8,TLR6,CDH17,PDZRN3,PTGES,TLCD5,TMEM45A,GPM6A,CERKL,UBIAD1,SLC22A6,UGT8A,CATSPER4,SLC22A2,ABHD1,GDPD1,NRXN2,H2-Q2,OAS1C,STX11,HSPD1,TMTC4,ADD2,MFSD4A,H2-DMB2,ZNRF2,SV2C,H2-DMB1,KLRG2,SLITRK6,SCN7A,UGT3A1,NCAM2,PDE6A,SLC22A30,MUC4,SLC36A4,MSR1,UGT2B34,ACE,SRD5A2,UGT2B35,EDEM1,IFNLR1,TMCO3,DCBLD2,SLCO3A1,OR2V1,SLCO1A1,SLCO4C1,ATP13A4,DEGS2,TMEM229A,SLC22A7"
"14","2.05","UP_SEQ_FEATURE","TOPO_DOM:Cytoplasmic","61","304","3381","22331","18.77","1.63e-2","7.12e-1","1.33","1.00e+0","7.09e-1","1.19e-2","GALNT14,SLC44A4,ITGB3,XYLT1,SLC7A13,SLC7A12,CCKAR,CNTNAP5A,MUC13,CD36,GGT1,SLC15A1,CHST7,CERS6,PAQR7,MMD,SLC6A15,ANO9,ATP11A,MR1,MS4A6B,MMP14,MEP1B,MEP1A,SOAT2,CDHR2,SLCO2A1,TLR8,FAR1,TLR6,CDH17,B4GALT5,PTGES,GPM6A,SLC22A6,CATSPER4,SLC22A2,GDPD1,NRXN2,TGFA,TMTC4,SV2C,H2-DMB1,SLITRK6,SCN7A,UGT3A1,NCAM2,MSR1,ACE,ST8SIA1,EDEM1,IFNLR1,DCBLD2,SLC16A13,GJB2,MYMX,GJB4,SLCO3A1,SLCO1A1,SLCO4C1,ATP13A4"
"14","2.05","UP_SEQ_FEATURE","TOPO_DOM:Extracellular","47","304","2489","22331","14.46","1.86e-2","7.45e-1","1.39","1.00e+0","7.41e-1","1.29e-2","GPM6A,SLC22A6,SLC44A4,CATSPER4,ITGB3,SLC22A2,GDPD1,NRXN2,SLC7A13,TGFA,SLC7A12,TMTC4,SV2C,CCKAR,CNTNAP5A,SLITRK6,MUC13,SCN7A,UGT3A1,CD36,NCAM2,GGT1,MSR1,SLC15A1,ACE,PAQR7,SLC6A15,ANO9,IFNLR1,ATP11A,MR1,DCBLD2,MS4A6B,GJB2,MMP14,MYMX,MEP1B,SLCO3A1,GJB4,MEP1A,SLCO1A1,SLCO4C1,CDHR2,SLCO2A1,TLR8,TLR6,CDH17"
"14","2.05","UP_SEQ_FEATURE","TRANSMEM:Helical","104","304","6674","22331","32.00","6.69e-2","1.00e+0","1.14","1.00e+0","9.96e-1","5.66e-2","GALNT14,KLHL32,XYLT1,CNTNAP5A,PRSS8,GGT1,SLC15A1,PAQR7,SLC6A15,VMN1R20,ATP11A,MR1,F830016B08RIK,SOAT2,SLCO2A1,DPEP2,FAR1,STEAP1,PTGES,GPM6A,UBIAD1,SLC22A6,UGT8A,SLC22A2,TGFA,D630029K05RIK,TMTC4,UGT3A1,MSR1,ACE,SRD5A2,ST8SIA1,EDEM1,IFNLR1,CP,SLC16A13,GJB2,MYMX,AMACR,GJB4,SLCO1A1,DEGS2,SLC22A7,KCNK5,SLC44A4,ITGB3,MOGAT1,SLC7A15,PDE3B,SLC7A12,SLC22A12,CCKAR,TRPS1,MUC13,CD36,TMT1A2,NAT8F7,RNF152,CERS6,MMD,ANO9,CYP7B1,TMEM174,MS4A6B,MMP14,CYP2A4,CYP2J13,MEP1B,MEP1A,SLC22A28,CDHR2,TLR8,TLR6,CDH17,TLCD5,TMEM45A,CATSPER4,GDPD1,NRXN2,H2-Q2,MFSD4A,H2-DMB2,SV2C,H2-DMB1,KLRG2,SLITRK6,NCAM2,UGT1A2,SLC22A30,MUC4,SLC36A4,SLC17A2,SLC17A3,UGT2B34,RNF24,UGT2B35,CYP4B1,TMCO3,FMO5,DCBLD2,SLCO3A1,OR2V1,ATP13A4,TMEM229A"
"15","2.03","UP_SEQ_FEATURE","DOMAIN:Histidine kinase/HSP90-like ATPase","3","304","7","22331","0.92","3.68e-3","3.00e-1","31.48","9.71e-1","2.98e-1","8.40e-5","HSP90AA1,HSP90AB1,PDK3"
"15","2.03","SMART","HATPase_c","3","140","9","10959","0.92","5.42e-3","4.26e-1","26.09","5.74e-1","4.26e-1","1.62e-4","HSP90AA1,HSP90AB1,PDK3"
"15","2.03","INTERPRO","HATPase_dom","3","312","11","22338","0.92","9.78e-3","4.08e-1","19.53","1.00e+0","4.04e-1","4.10e-4","HSP90AA1,HSP90AB1,PDK3"
"15","2.03","INTERPRO","HATPase_C_sf","3","312","23","22338","0.92","4.03e-2","1.00e+0","9.34","1.00e+0","9.91e-1","3.89e-3","HSP90AA1,HSP90AB1,PDK3"
"16","1.84","GOTERM_BP_DIRECT","amino acid transmembrane transport","4","303","26","26481","1.23","3.14e-3","2.25e-1","13.45","9.97e-1","2.23e-1","2.06e-4","SLC7A15,SLC7A13,SLC7A12,SLC36A4"
"16","1.84","GOTERM_MF_DIRECT","L-amino acid transmembrane transporter activity","4","312","28","24402","1.23","5.30e-3","2.12e-1","11.17","9.74e-1","2.08e-1","4.21e-4","SLC22A2,SLC7A15,SLC7A13,SLC7A12"
"16","1.84","INTERPRO","AminoAcid_Transporter","3","312","10","22338","0.92","8.08e-3","3.83e-1","21.48","1.00e+0","3.79e-1","3.01e-4","SLC7A15,SLC7A13,SLC7A12"
"16","1.84","UP_KW_BIOLOGICAL_PROCESS","Amino-acid transport","5","174","58","11926","1.54","9.87e-3","2.22e-1","5.91","5.91e-1","2.20e-1","1.53e-3","SLC6A15,SLC7A15,SLC7A13,SLC7A12,SLC36A4"
"16","1.84","INTERPRO","AA/rel_permease1","3","312","16","22338","0.92","2.04e-2","7.59e-1","13.42","1.00e+0","7.51e-1","1.32e-3","SLC7A15,SLC7A13,SLC7A12"
"16","1.84","PIR_SUPERFAMILY","AA_transporter","3","50","13","2012","0.92","3.82e-2","1.00e+0","9.29","8.20e-1","1.00e+0","3.47e-3","SLC7A15,SLC7A13,SLC7A12"
"16","1.84","COG_ONTOLOGY","Amino acid transport and metabolism","4","44","59","2099","1.23","1.18e-1","4.33e-1","3.23","7.78e-1","4.33e-1","3.31e-2","SLC7A15,SLC7A13,SLC7A12,CNDP2"
"17","1.75","GOTERM_BP_DIRECT","positive regulation of interleukin-6 production","7","303","114","26481","2.15","1.99e-3","1.69e-1","5.37","9.76e-1","1.67e-1","3.47e-4","SETD4,IL33,ARID5A,TLR8,CD36,TLR6,HSPD1"
"17","1.75","GOTERM_BP_DIRECT","positive regulation of tumor necrosis factor production","6","303","125","26481","1.85","1.44e-2","6.05e-1","4.20","1.00e+0","5.99e-1","3.21e-3","SETD4,IL33,ARID5A,OAS1C,CD36,HSPD1"
"17","1.75","GOTERM_BP_DIRECT","positive regulation of cytokine production","5","303","92","26481","1.54","2.12e-2","7.55e-1","4.75","1.00e+0","7.48e-1","4.15e-3","IL33,C1QTNF3,CD36,TLR6,HSPD1"
"17","1.75","GOTERM_BP_DIRECT","positive regulation of macrophage activation","3","303","24","26481","0.92","3.03e-2","9.03e-1","10.92","1.00e+0","8.95e-1","2.51e-3","IL33,TLR6,HSPD1"
"17","1.75","GOTERM_BP_DIRECT","positive regulation of interleukin-12 production","3","303","45","26481","0.92","9.32e-2","1.00e+0","5.83","1.00e+0","9.91e-1","1.48e-2","CD36,TLR6,HSPD1"
"18","1.57","UP_SEQ_FEATURE","PROPEP:Removed in mature form","10","304","285","22331","3.08","1.63e-2","7.12e-1","2.58","1.00e+0","7.09e-1","5.92e-3","RASL10B,DPEP2,GPC3,CNTN2,TGFA,PDE6A,TNFRSF23,MSLN,LY6F,RND1"
"18","1.57","GOTERM_CC_DIRECT","side of membrane","6","310","130","26676","1.85","1.79e-2","2.83e-1","3.97","9.96e-1","2.73e-1","4.20e-3","DPEP2,GPC3,CNTN2,NCAM2,MSLN,LY6F"
"18","1.57","UP_KW_PTM","GPI-anchor","7","207","157","14135","2.15","2.75e-2","1.79e-1","3.04","5.02e-1","1.65e-1","8.43e-3","DPEP2,GPC3,CNTN2,NCAM2,TNFRSF23,MSLN,LY6F"
"18","1.57","UP_SEQ_FEATURE","LIPID:GPI-anchor amidated serine","4","304","67","22331","1.23","6.28e-2","1.00e+0","4.39","1.00e+0","9.96e-1","1.32e-2","DPEP2,GPC3,CNTN2,MSLN"
"19","1.52","UP_SEQ_FEATURE","DOMAIN:NADP-dependent oxidoreductase","3","304","18","22331","0.92","2.43e-2","9.35e-1","12.24","1.00e+0","9.30e-1","1.75e-3","AKR1C20,AKR1C14,GCLM"
"19","1.52","INTERPRO","NADP_OxRdtase_dom","3","312","21","22338","0.92","3.41e-2","1.00e+0","10.23","1.00e+0","9.91e-1","2.98e-3","AKR1C20,AKR1C14,GCLM"
"19","1.52","INTERPRO","NAD(P)_OxRdtase_dom_sf","3","312","21","22338","0.92","3.41e-2","1.00e+0","10.23","1.00e+0","9.91e-1","2.98e-3","AKR1C20,AKR1C14,GCLM"
"20","1.49","UP_SEQ_FEATURE","ACT_SITE:Charge relay system","12","304","235","22331","3.69","3.89e-4","9.35e-2","3.75","3.12e-1","9.30e-2","9.75e-5","LYPLA1,PROC,F10,LIPO3,CES1F,KLK1B24,LIPO2,ABHD1,HTRA1,PLAT,PRSS8,PRSS23"
"20","1.49","UP_KW_PTM","Zymogen","12","207","255","14135","3.69","1.30e-3","1.69e-2","3.21","3.20e-2","1.56e-2","3.83e-4","ADAMTS4,MMP14,PROC,MEP1B,F10,MEP1A,KLK1B24,PLAT,PRSS8,GGT1,ADAMTS12,CTSC"
"20","1.49","UP_SEQ_FEATURE","DISULFID:Interchain (between light and heavy chains)","3","304","7","22331","0.92","3.68e-3","3.00e-1","31.48","9.71e-1","2.98e-1","8.40e-5","PROC,F10,PRSS8"
"20","1.49","GOTERM_MF_DIRECT","serine-type endopeptidase activity","8","312","209","24402","2.46","1.80e-2","4.59e-1","2.99","1.00e+0","4.51e-1","5.66e-3","PROC,F10,KLK1B24,HTRA1,PLAT,PRSS8,PRSS23,CTSC"
"20","1.49","INTERPRO","Peptidase_S1_PA","7","312","169","22338","2.15","3.11e-2","9.81e-1","2.97","1.00e+0","9.72e-1","9.80e-3","PROC,F10,KLK1B24,HTRA1,PLAT,PRSS8,PRSS23"
"20","1.49","UP_KW_MOLECULAR_FUNCTION","Serine protease","7","201","165","12834","2.15","4.45e-2","4.26e-1","2.71","9.52e-1","4.06e-1","1.52e-2","PROC,F10,KLK1B24,HTRA1,PLAT,PRSS8,PRSS23"
"20","1.49","INTERPRO","TRYPSIN_HIS","6","312","139","22338","1.85","4.52e-2","1.00e+0","3.09","1.00e+0","9.91e-1","1.35e-2","PROC,F10,KLK1B24,PLAT,PRSS8,PRSS23"
"20","1.49","GOTERM_MF_DIRECT","serine-type peptidase activity","5","312","110","24402","1.54","5.24e-2","7.22e-1","3.56","1.00e+0","7.08e-1","1.36e-2","PROC,KLK1B24,HTRA1,PRSS8,PRSS23"
"20","1.49","UP_SEQ_FEATURE","DOMAIN:Peptidase S1","6","304","161","22331","1.85","6.88e-2","1.00e+0","2.74","1.00e+0","9.96e-1","2.31e-2","PROC,F10,KLK1B24,PLAT,PRSS8,PRSS23"
"20","1.49","INTERPRO","Trypsin_dom","6","312","160","22338","1.85","7.34e-2","1.00e+0","2.68","1.00e+0","9.91e-1","2.52e-2","PROC,F10,KLK1B24,PLAT,PRSS8,PRSS23"
"20","1.49","INTERPRO","Peptidase_S1_PA_chymotrypsin","6","312","165","22338","1.85","8.12e-2","1.00e+0","2.60","1.00e+0","9.91e-1","2.87e-2","PROC,F10,KLK1B24,PLAT,PRSS8,PRSS23"
"20","1.49","INTERPRO","TRYPSIN_SER","5","312","134","22338","1.54","1.18e-1","1.00e+0","2.67","1.00e+0","9.91e-1","4.01e-2","PROC,F10,KLK1B24,PLAT,PRSS8"
"20","1.49","SMART","Tryp_SPc","5","140","158","10959","1.54","1.41e-1","1.00e+0","2.48","1.00e+0","1.00e+0","5.18e-2","PROC,F10,KLK1B24,PLAT,PRSS8"
"20","1.49","INTERPRO","Peptidase_S1A","5","312","152","22338","1.54","1.63e-1","1.00e+0","2.36","1.00e+0","9.91e-1","6.24e-2","PROC,F10,KLK1B24,PLAT,PRSS8"
"20","1.49","UP_SEQ_FEATURE","PROPEP:Activation peptide","3","304","88","22331","0.92","3.36e-1","1.00e+0","2.50","1.00e+0","9.96e-1","1.19e-1","F10,KLK1B24,PRSS8"
"21","1.49","GOTERM_BP_DIRECT","cholesterol metabolic process","6","303","103","26481","1.85","6.58e-3","4.22e-1","5.09","1.00e+0","4.18e-1","1.21e-3","HMGCS1,SOAT2,CES1F,ANGPTL3,CYP7B1,TSKU"
"21","1.49","UP_KW_BIOLOGICAL_PROCESS","Steroid biosynthesis","4","174","44","11926","1.23","2.57e-2","3.91e-1","6.23","9.04e-1","3.87e-1","3.77e-3","IDI1,HMGCS1,CYP7B1,HSD17B11"
"21","1.49","UP_KW_BIOLOGICAL_PROCESS","Steroid metabolism","5","174","94","11926","1.54","4.77e-2","5.21e-1","3.65","9.88e-1","5.15e-1","1.21e-2","IDI1,HMGCS1,DHRS9,SOAT2,CYP7B1"
"21","1.49","UP_KW_BIOLOGICAL_PROCESS","Cholesterol metabolism","4","174","61","11926","1.23","5.86e-2","5.21e-1","4.49","9.96e-1","5.15e-1","1.20e-2","IDI1,HMGCS1,SOAT2,CYP7B1"
"21","1.49","UP_KW_BIOLOGICAL_PROCESS","Sterol metabolism","4","174","68","11926","1.23","7.59e-2","5.21e-1","4.03","9.99e-1","5.15e-1","1.73e-2","IDI1,HMGCS1,SOAT2,CYP7B1"
"22","1.36","GOTERM_BP_DIRECT","cellular response to heat","7","303","57","26481","2.15","4.66e-5","9.24e-3","10.73","8.30e-2","9.15e-3","3.88e-6","HSPA8,HSP90AA1,HSP90AB1,RASA3,ST8SIA1,XYLT1,HSPD1"
"22","1.36","GOTERM_MF_DIRECT","ATP-dependent protein folding chaperone","5","312","31","24402","1.54","6.21e-4","6.10e-2","12.61","3.48e-1","5.98e-2","4.28e-5","HSPA8,HSP90AA1,HSPH1,HSP90AB1,HSPD1"
"22","1.36","GOTERM_BP_DIRECT","protein folding","9","303","172","26481","2.77","8.34e-4","1.03e-1","4.57","7.88e-1","1.02e-1","1.72e-4","H2-DMB2,HSPA8,HSP90AA1,HSPH1,HSP90AB1,H2-DMB1,FKBP4,HSPE1,HSPD1"
"22","1.36","KEGG_PATHWAY","Antigen processing and presentation","6","169","86","11151","1.85","9.55e-3","1.18e-1","4.60","8.97e-1","1.10e-1","1.92e-3","H2-DMB2,HSPA8,HSP90AA1,HSP90AB1,H2-DMB1,H2-Q2"
"22","1.36","GOTERM_CC_DIRECT","axonal growth cone","4","310","44","26676","1.23","1.44e-2","2.40e-1","7.82","9.87e-1","2.31e-1","1.68e-3","GPM6A,HSP90AA1,HSP90AB1,FKBP4"
"22","1.36","GOTERM_BP_DIRECT","response to unfolded protein","4","303","52","26481","1.23","2.15e-2","7.55e-1","6.72","1.00e+0","7.48e-1","2.95e-3","HSP90AA1,HSPH1,EDEM1,HSPD1"
"22","1.36","GOTERM_BP_DIRECT","protein refolding","3","303","23","26481","0.92","2.80e-2","8.83e-1","11.40","1.00e+0","8.75e-1","2.22e-3","HSPA8,HSP90AA1,HSPD1"
"22","1.36","GOTERM_CC_DIRECT","melanosome","5","310","99","26676","1.54","2.82e-2","3.69e-1","4.35","1.00e+0","3.56e-1","6.03e-3","HSPA8,MMP14,HSP90AA1,HSP90AB1,ITGB3"
"22","1.36","UP_KW_BIOLOGICAL_PROCESS","Stress response","5","174","81","11926","1.54","3.00e-2","3.91e-1","4.23","9.36e-1","3.87e-1","6.55e-3","HSPA8,HSP90AA1,HSPH1,HSP90AB1,HSPE1"
"22","1.36","GOTERM_MF_DIRECT","tau protein binding","3","312","23","24402","0.92","3.43e-2","6.49e-1","10.20","1.00e+0","6.37e-1","3.03e-3","HSP90AA1,HSP90AB1,FKBP4"
"22","1.36","GOTERM_CC_DIRECT","protein folding chaperone complex","3","310","31","26676","0.92","4.99e-2","5.56e-1","8.33","1.00e+0","5.36e-1","5.49e-3","HSPA8,HSP90AA1,HSP90AB1"
"22","1.36","KEGG_PATHWAY","Estrogen signaling pathway","6","169","134","11151","1.85","5.19e-2","4.16e-1","2.95","1.00e+0","3.90e-1","1.62e-2","HSPA8,HSP90AA1,HSP90AB1,TGFA,FKBP4,ESR1"
"22","1.36","GOTERM_MF_DIRECT","protein folding chaperone","4","312","68","24402","1.23","5.61e-2","7.42e-1","4.60","1.00e+0","7.28e-1","1.12e-2","HSPA8,HSP90AA1,HSP90AB1,HSPE1"
"22","1.36","KEGG_PATHWAY","Th17 cell differentiation","5","169","105","11151","1.54","7.40e-2","4.91e-1","3.14","1.00e+0","4.60e-1","2.16e-2","H2-DMB2,HSP90AA1,HSP90AB1,IRF4,H2-DMB1"
"22","1.36","KEGG_PATHWAY","Lipid and atherosclerosis","7","169","217","11151","2.15","1.10e-1","6.35e-1","2.13","1.00e+0","5.95e-1","4.71e-2","HSPA8,HSP90AA1,HSP90AB1,CYP2J13,CD36,TLR6,HSPD1"
"22","1.36","GOTERM_MF_DIRECT","unfolded protein binding","4","312","92","24402","1.23","1.13e-1","1.00e+0","3.40","1.00e+0","9.83e-1","3.05e-2","HSPA8,HSP90AA1,HSP90AB1,HSPE1"
"22","1.36","KEGG_PATHWAY","Protein processing in endoplasmic reticulum","6","169","178","11151","1.85","1.30e-1","7.36e-1","2.22","1.00e+0","6.90e-1","5.34e-2","HSPA8,HSP90AA1,HSPH1,HSP90AB1,EDEM1,FBXO2"
"22","1.36","UP_KW_MOLECULAR_FUNCTION","Chaperone","7","201","231","12834","2.15","1.52e-1","8.51e-1","1.93","1.00e+0","8.13e-1","7.14e-2","HSPA8,HSP90AA1,HSP90AB1,FKBP4,NPM3,HSPE1,HSPD1"
"22","1.36","GOTERM_MF_DIRECT","heat shock protein binding","3","312","77","24402","0.92","2.57e-1","1.00e+0","3.05","1.00e+0","9.83e-1","7.60e-2","HSPA8,HSP90AB1,FKBP4"
"22","1.36","GOTERM_CC_DIRECT","myelin sheath","4","310","195","26676","1.23","3.94e-1","1.00e+0","1.77","1.00e+0","9.67e-1","1.92e-1","HSPA8,HSP90AA1,CNTN2,HSPD1"
"22","1.36","GOTERM_MF_DIRECT","ATP hydrolysis activity","7","312","417","24402","2.15","4.42e-1","1.00e+0","1.31","1.00e+0","9.83e-1","2.86e-1","HSPA8,HSP90AA1,HSPH1,HSP90AB1,ATP13A4,ATP11A,KIF20B"
"22","1.36","GOTERM_BP_DIRECT","protein stabilization","4","303","243","26481","1.23","5.20e-1","1.00e+0","1.44","1.00e+0","9.91e-1","3.02e-1","HSP90AA1,HSP90AB1,SOX4,HSPD1"
"22","1.36","GOTERM_MF_DIRECT","ubiquitin protein ligase binding","5","312","334","24402","1.54","6.18e-1","1.00e+0","1.17","1.00e+0","9.83e-1","4.26e-1","HSPA8,HSP90AA1,HSP90AB1,CBS,HSPD1"
"22","1.36","GOTERM_CC_DIRECT","neuronal cell body","7","310","668","26676","2.15","7.89e-1","1.00e+0","0.90","1.00e+0","9.67e-1","6.61e-1","GPM6A,HSPA8,HSP90AA1,HSP90AB1,SRD5A2,CNTN2,FKBP4"
"23","1.35","GOTERM_MF_DIRECT","metallopeptidase activity","8","312","147","24402","2.46","2.85e-3","1.31e-1","4.26","8.60e-1","1.28e-1","6.26e-4","ADAMTS4,MMP14,ACE,MEP1B,MEP1A,CLCA3A1,ADAMTS12,CNDP2"
"23","1.35","GOTERM_MF_DIRECT","metalloendopeptidase activity","6","312","120","24402","1.85","1.89e-2","4.65e-1","3.91","1.00e+0","4.56e-1","4.50e-3","ADAMTS4,MMP14,ACE,MEP1B,MEP1A,ADAMTS12"
"23","1.35","INTERPRO","MetalloPept_cat_dom_sf","5","312","100","22338","1.54","5.12e-2","1.00e+0","3.58","1.00e+0","9.91e-1","1.32e-2","ADAMTS4,MMP14,MEP1B,MEP1A,ADAMTS12"
"23","1.35","SMART","ZnMc","3","140","29","10959","0.92","5.19e-2","1.00e+0","8.10","1.00e+0","1.00e+0","5.85e-3","MMP14,MEP1B,MEP1A"
"23","1.35","INTERPRO","Peptidase_Metallo","3","312","29","22338","0.92","6.13e-2","1.00e+0","7.41","1.00e+0","9.91e-1","7.54e-3","MMP14,MEP1B,MEP1A"
"23","1.35","UP_SEQ_FEATURE","MOTIF:Cysteine switch","3","304","40","22331","0.92","1.02e-1","1.00e+0","5.51","1.00e+0","9.96e-1","1.70e-2","ADAMTS4,MMP14,ADAMTS12"
"23","1.35","UP_SEQ_FEATURE","BINDING:in inhibited form","3","304","44","22331","0.92","1.20e-1","1.00e+0","5.01","1.00e+0","9.96e-1","2.19e-2","ADAMTS4,MMP14,ADAMTS12"
"23","1.35","GOTERM_BP_DIRECT","extracellular matrix organization","5","303","179","26481","1.54","1.48e-1","1.00e+0","2.44","1.00e+0","9.91e-1","5.53e-2","ADAMTS4,MMP14,VWA1,ADAMTS12,COL19A1"
