"celltype","Reversal_norm","Reversal_DR","Reversal_sAct","Aged"
"Myonuclei",0,0,0,0
"FAPs",0.127685122875302,0.189650847333662,4.06131304380825,-0.0247876469108144
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (neuromuscular junction nuclei)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Macrophages",0.260077113845606,0.409985382532733,-0.800647984373618,-0.0330630437127553
"Myonuclei (myotendinous junction nuclei)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"FAPs",-0.174499516199943,-0.184388994258194,-0.291347151431118,-0.073837937111622
"Myonuclei",0,0,0,0
"Macrophages",0.129912521673479,0.25248651784307,-0.72414548616173,-0.0173750394155312
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei",0,0,0,0
"FAPs",-0.0699955992380322,0.0932049877117757,-0.52490237220496,-0.0665905099079785
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (myotendinous junction nuclei)",0.553631070044944,0.201900859024547,-0.89444071364616,0.434243609009924
"Myonuclei (Myh1+)",-0.220746034663848,-0.367550790276149,3.20782720961653,-0.236007538600524
"Myonuclei (Myh1+)",0,0,0,0
"FAPs",-0.240011822400555,-0.338878778165319,-0.344872537313146,-0.00687413085266925
"Myonuclei",0,0,0,0
"FAPs",0.0995910748396888,0.225879049111041,-0.673263159299677,0.082424465203557
"Myonuclei (myotendinous junction nuclei)",0.0901876312081741,0.0666677481984634,0.295970067038035,0.0667536778028262
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei (myotendinous junction nuclei)",0.44390730500658,0.286698197154742,-0.890419811727658,0.514770132090243
"Myonuclei (Myh4+?)",-0.320689197221131,-0.319525876567472,0.914920147617585,-0.358961328896961
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (myotendinous junction nuclei)",0,0,0,0
"FAPs",-0.188508679826317,-0.127461283885892,-0.681722466538871,-0.174250667126283
"Myonuclei (Myh1+)",0,0,0,0
"Muscle stem cell",0,0,0,0
"FAPs",-0.0561380283374027,-0.0559075108413738,-0.496251197568781,0.07302256923119
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",-0.0602460993449143,-0.135213734686264,-0.948366799437309,0.0943068341923557
"FAPs",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Muscle stem cell",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",-0.171607311770171,-0.0279489042886177,0.53038746829046,-0.189066232253569
"Myonuclei (Myh1+)",0,0,0,0
"Immune cells?",-0.142044512886631,-0.261561343907701,-1.2820719768906,-0.0288992485895015
"Macrophages",0.297447229755643,0.187061476460991,-0.823547023762981,0.29257214785538
"Myonuclei (myotendinous junction nuclei)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"FAPs",0.240957417975588,0.286012502495156,-0.740543824148501,0.0041157686676002
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei",0,0,0,0
"FAPs",0.0293004322573607,0.0488314402062143,-0.562157955965189,-0.0128533787408381
"Endothelial cells",0.0809415863542427,0.142697419974448,-0.0709275015181515,0.140144562360963
"Myonuclei (myotendinous junction nuclei)",0.296861946417226,0.224464598216096,-0.896382250441198,0.235401167580015
"FAPs",-0.00269737568323557,-0.0188985758551183,-0.609580966141702,0.0122089366262847
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh4+?)",0.0240106454889339,-0.145166223120833,1.04549080937772,-0.248201568111986
"Macrophages",0.242726109210028,0.309924313704802,-0.508015476965912,-0.0059623171493417
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"FAPs",0.000596552851805328,-0.0684723622534046,-0.58904498938332,0.103321563602601
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (myotendinous junction nuclei)",0.251846028012048,0.0249639957744294,-0.533967634058821,0.377524720121558
"Myonuclei",0,0,0,0
"Myonuclei (Myh4+?)",0.0065311113456159,-0.0397877515453877,0.691540897548047,-0.0187844417862105
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"FAPs",-0.0160199238364399,-0.0327215644290023,2.53963036081384,0.00754069706026292
"Myonuclei",0.270212632378638,0.106569192929151,-0.701379449426368,0.179689108487478
"FAPs",-0.0562467201372131,-0.129706535630908,3.00250399037676,0.0597328755828979
"Myonuclei",0,0,0,0
"FAPs",0.0781162099531585,0.110373295409601,-0.572556990632389,0.0655561804068553
"Myonuclei",0,0,0,0
"FAPs",0.0233251957869012,0.24012076229489,-0.435954940768646,-0.0104580969333256
"Myonuclei (Myh4+?)",-0.0201550306363911,0.0389857735048684,0.581212846662935,0.0247999160102969
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"FAPs",-0.0715852264734043,-0.0577920492616489,-0.582173851329918,0.071900630416433
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"FAPs",-0.0909560123919505,0.0871544675552106,-0.296809520888011,-0.166255787498688
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"FAPs",-0.191624005434032,-0.19138892009144,-0.307397538092513,-0.129376955381405
"Myonuclei (differentiating myocytes?)",0,0,0,0
"FAPs",0.0477358683038011,0.126425453787939,-0.606747556633663,0.00459717062868711
"FAPs",0.0168758199094058,0.181966713069484,-0.431515457304032,-0.0734610672534298
"FAPs",0.0168916025992486,-0.116317032346995,-0.569730525410661,-0.058396366406691
"Myonuclei",0,0,0,0
"Endothelial cells",-0.00175044355009461,-0.148685602537324,3.01005509318584,0.145152841530614
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Endothelial cells",-0.119079928963752,-0.199029065474374,-0.39031746179085,-0.150474633511058
"FAPs",-0.0087220068563707,0.01830873267101,-0.485069926332816,-0.191571018941021
"FAPs",-0.0470126671076005,-0.0529323857612657,-0.807821072981012,0.0257156072879325
"Endothelial cells",0.202654570334586,0.0818153220333503,-0.572714796416966,0.0259147858045786
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0.35360821755885,0.621934583685195,-0.117673999138404,0.386779216495556
"Myonuclei (differentiating myocytes?)",0.858080178286009,1.48824088625837,-1.0035881014552,0.686829608958923
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (myotendinous junction nuclei)",0.132144811283146,-0.00858288735041768,-0.615839139670097,0.343963446759084
"FAPs",0.118787214704284,0.218722997231826,-0.593805269241988,0.115773519651155
"Myonuclei (Myh4+?)",-0.0592099013823216,-0.119715208205093,0.501554155894333,-0.200477203290249
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei (differentiating myocytes?)",0.35423877088616,0.735455059440963,-0.629258276795528,0.557477366179158
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei (myotendinous junction nuclei)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei",0,0,0,0
"Muscle stem cell",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei (neuromuscular junction nuclei)",0.142630435716858,-0.0880151300679126,-0.506083514345253,0.193989164536529
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh4+?)",-0.283769564020524,-0.406257868630899,0.578260719792533,-0.125098900737309
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (myotendinous junction nuclei)",0,0,0,0
"FAPs",-0.0659188645427896,-0.0636838056984136,-0.581560470557629,-0.00750881577839929
"Myonuclei",0,0,0,0
"Macrophages",0.227561619182463,0.443059607127786,-0.542921994555049,0.0348018833170581
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei (myotendinous junction nuclei)",-0.0474488433061749,-0.0723080569472294,0.297539610491564,0.0328154257757699
"FAPs",-0.0178657712234589,0.0396584497233534,-0.587321026907954,-0.136721701515866
"FAPs",-0.0224532481049372,0.0511766421207622,-0.501285502193429,-0.00225776203236201
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"FAPs",0.0944634872140641,0.0936293601174602,-0.602615889304067,0.04498898443546
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"FAPs",-0.06905242005354,-0.133964933314419,-0.317593845400935,-0.0991183064229112
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Muscle stem cell",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0.315855711869795,0.535085056567975,-0.12146254135564,0.40889930214769
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (myotendinous junction nuclei)",0,0,0,0
"FAPs",-0.131519309911726,-0.143352757569529,-0.231693963774549,-0.165166614391696
"Myonuclei (myotendinous junction nuclei)",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Macrophages",0.219520604914816,0.104207997366764,-0.91107156864191,0.105477460026226
"FAPs",-0.156160532298184,-0.0721093358413897,-0.518256590506767,0.0351510541974578
"FAPs",0,0,0,0
"Myonuclei",0,0,0,0
"FAPs",0.029846006498448,0.102954798206344,-0.937724748308558,0.132321533254411
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0.0859632706407506,0.00137177044446002,0.680764933704696,-0.182278199314098
"Myonuclei (differentiating myocytes?)",0,0,0,0
"FAPs",-0.145254639431037,-0.230401850349637,-0.56259334878149,-0.205163419517459
"FAPs",-0.114399708222789,-0.0627763506616504,-0.126902647023219,-0.122960631307601
"Myonuclei",0.240260604465027,0.0298931196517341,0.117855349956777,0.112997059784432
"Myonuclei (differentiating myocytes?)",0.889859636932715,1.40291804856153,-0.59722404520966,0.70370072245824
"Myonuclei",0,0,0,0
"FAPs",-0.06989416038931,-0.14485008182198,-0.808589732328994,-0.0048669343451914
"Muscle stem cell",-0.0510509968102015,-0.176660622058183,-0.450159102580116,0.033580343579764
"FAPs",-0.115610039505318,-0.196109781858189,-0.701968361217636,-0.0636198181367769
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei (differentiating myocytes?)",0.343576950341427,0.757416797910018,-0.658232605321172,0.56549757575965
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"FAPs",-0.0867921205455795,-0.215361453306759,2.76333828419085,0.0440959729477425
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"FAPs",-0.0409240882016656,-0.121664560342773,2.55308929871941,-0.00370066125024522
"FAPs",0.0125593981402443,-0.0330182711772457,3.13110137994605,0.129266203393701
"Myonuclei (Myh1+)",-0.213151226618375,-0.242580602727325,0.575473464966361,0.0487572390533374
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"FAPs",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei",0,0,0,0
"Macrophages",0.290529038017873,0.211625168490331,-0.391080296117745,0.0678163938333092
"FAPs",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh4+?)",-0.10973822295958,-0.219149780014164,3.59898242750763,-0.125232144054695
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"FAPs",-0.0556241435959358,-0.198071546563696,-0.767130590846259,0.041662296647029
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Fibroblasts",-0.0612595034742299,-0.178328426654527,-0.284048089422514,-0.0912495901845973
"Myonuclei",0,0,0,0
"Myonuclei (myotendinous junction nuclei)",0,0,0,0
"Myonuclei (differentiating myocytes?)",0.265619337159324,0.438758294299815,-0.618348198838511,0.458762950419
"Myonuclei (differentiating myocytes?)",0,0,0,0
"FAPs",-0.174395001930205,-0.0775781278938286,-0.256251846269246,-0.0582978889408107
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (neuromuscular junction nuclei)",0.275065756723797,0.0663470631415274,-0.433783131457252,0.388736517012495
"Macrophages",0.278528951898646,0.265401719911274,-0.62191174231776,0.108593150741116
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0.535059329674177,0.613272760472507,-0.801722089625282,0.528005401564235
"FAPs",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"FAPs",0.0145686263022978,0.175064805167064,3.36663060316152,-0.0318439943618231
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"FAPs",0.175023191048618,0.316840099700279,-0.325039148318516,0.0720933163851387
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0.0114705483790365,-0.169974477500983,0.730681111145082,0.00955731522410375
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0.0455064069196859,-0.232799061992383,0.824285417628635,-0.0833487098731843
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"FAPs",-0.0163349623081475,0.170295253931461,-0.423646190168198,0.0277602845966585
"FAPs",-0.110739523508409,0.048439362247374,-0.446311423781981,-0.00192005543038781
"Myonuclei (Myh1+)",0,0,0,0
"FAPs",-0.134840655172459,-0.0728840317158655,3.14846823553039,0.060089826659716
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"FAPs",0.192902225692316,0.301094243364275,-0.771594501073503,0.00593368247351062
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"FAPs",0.0657748124613313,0.194500955952368,3.77485735969862,-0.0397279234380833
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei (differentiating myocytes?)",0.451779900766078,0.433133070521171,0.18179895033404,0.454142338511333
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"FAPs",0.107428403883844,0.112326913549978,-0.360350948730229,0.056122899311336
"Macrophages",0.210511400715848,0.181125134779918,-0.678421860713039,0.254442214905434
"FAPs",0.0122835279872903,-0.0260559709522438,-0.530771950675434,0.0037921683225571
"Muscle stem cell",-0.0928700898413696,-0.00601168288262222,-0.33579086745585,-0.0477056463051164
"Myonuclei",0,0,0,0
"FAPs",-0.0297166595776114,0.0108465291899351,-0.704799606515958,0.134675750259565
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh4+?)",-0.206292914606834,-0.163874399902247,0.61591130146868,-0.237445591263939
"Myonuclei (myotendinous junction nuclei)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0.656963012922178,1.08660836589714,-0.845115870227606,0.69700162030562
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei",0,0,0,0
"FAPs",0.0197422450804605,0.08088217652833,-0.493434131653932,0.0795627017513441
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei (differentiating myocytes?)",0.453327568595528,0.648905024131209,0.708154840477646,0.310109856493076
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"FAPs",-0.0964942831622966,0.0713397556403058,-0.459103151833397,-0.107660408526859
"Myonuclei (differentiating myocytes?)",0.249882718827022,0.553453817006132,0.295902830045706,0.100818288223946
"Myonuclei (myotendinous junction nuclei)",0.0150440756401465,-0.124788136372272,-0.355440643729357,0.183037597621642
"Myonuclei",0,0,0,0
"FAPs",-0.231139431155517,-0.305930947690057,-0.844322622044802,-0.0729668690082669
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"FAPs",0.00732503799738042,0.200469560574678,-0.549028175927766,0.112419897350735
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Macrophages",0.172616512095576,0.228587042218429,-0.452696891174441,0.153694486648911
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (myotendinous junction nuclei)",0,0,0,0
"Myonuclei (myotendinous junction nuclei)",0,0,0,0
"Myonuclei",0,0,0,0
"FAPs",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0.604215299218393,0.934893204919209,-1.68504182437141,0.606815173353153
"Myonuclei (neuromuscular junction nuclei)",0.357680052528763,0.232859564537306,-0.11938022010891,0.183943578246622
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"FAPs",-0.0465869514848658,-0.104968701269217,-0.744243782458001,0.0535993020079586
"Myonuclei (differentiating myocytes?)",0.695545462091329,0.912871753866027,-0.780481589987595,0.635721782427065
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Immune cells?",-0.165367909154175,-0.145220777093746,-0.551387725887039,-0.0196878479094445
"FAPs",0.059857722430713,-0.0521219408583073,-0.670362390215168,0.122727784240245
"Myonuclei (differentiating myocytes?)",0.822898485095797,1.19955199101548,-1.33709458792071,0.772474480420853
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"FAPs",-0.0806304898982713,0.0173355921475926,-0.536889562281298,-0.0631998121903425
"Myonuclei (differentiating myocytes?)",0,0,0,0
"FAPs",0.175742376565371,0.29427261876005,-0.427582599269694,-0.0111246713750018
"Myonuclei",0,0,0,0
"Macrophages",0.0218841173653038,0.0826571156210148,-0.329928625526036,0.00203730142924452
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (myotendinous junction nuclei)",0.67679068311147,0.531504945741628,-1.07924134724046,0.581937473699262
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (myotendinous junction nuclei)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Macrophages",0.427889281352741,0.204673120658786,-0.611330428648638,0.201327438901165
"Myonuclei",0,0,0,0
"Myonuclei (Myh4+?)",-0.226530231686851,-0.353559559407319,1.10332838325328,-0.317573895308369
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"FAPs",0.00265303648351267,0.157463169125028,-0.378064346842353,-0.0408439729286642
"FAPs",0.0388316737393129,0.218251884111642,-0.528741628007112,0.0396654879416863
"FAPs",-0.238662759392389,-0.432779328204613,-0.790442834918633,-0.130464358046263
"Myonuclei",0,0,0,0
"FAPs",-0.0792747131772453,0.00447191757311116,-0.385769876560475,-0.080666069131611
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Macrophages",0.129395330849741,0.115043410999186,-0.692592049713327,0.0688593667528454
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0.145869963302782,0.244482543611443,0.381018585343395,0.207278773868018
"Macrophages",0.101198531986059,0.00900019519631914,-0.713873544941301,0.0332213657327729
"FAPs",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0.133082618816263,-0.0804583368834897,1.48557626073966,-0.159544051354534
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0.933547888575451,1.44202047719185,-0.903852625787227,0.781713693253516
"Myonuclei",0.0637085214088113,-0.0351248239085058,0.766520862034367,0.0486538198756553
"Myonuclei",0,0,0,0
"FAPs",0.164375284540848,0.451252711354383,3.68876713678235,0.0944690570046896
"Muscle stem cell",0.0121798115932348,0.0876160424002819,-0.43079268084735,0.023097859959869
"Myonuclei (differentiating myocytes?)",0.228800649427073,0.234637514745751,-0.566677614079364,0.486735045482085
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (myotendinous junction nuclei)",-0.126627571269301,-0.211245207007192,0.312568227419106,-0.152324140556694
"Myonuclei (neuromuscular junction nuclei)",0.205581949538066,0.0154798027071421,-0.481808040094701,0.213850411117427
"Myonuclei (myotendinous junction nuclei)",0,0,0,0
"FAPs",0.0234847073713893,0.140493690835917,-0.770012112764128,-0.0321217344901917
"Myonuclei (Myh1+)",0,0,0,0
"Macrophages",0.0270590965485728,-0.180949095442844,-0.719449276905794,0.142264609286399
"Myonuclei",0,0,0,0
"Myonuclei (Myh4+?)",-0.107770284224916,-0.236445336080357,0.554225077719131,-0.186946777851355
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"FAPs",0.00774143583033954,-0.149783707253934,-0.54017816940748,-0.00554553243866174
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"FAPs",-0.132745895465413,-0.0883498047472,-0.71932582522659,0.0140882794809468
"FAPs",0.176805950480258,0.155303173994425,3.04017258459133,0.0216516694867514
"Myonuclei (Myh4+?)",-0.358186452841632,-0.413395468040619,0.577363065704595,-0.295926096367554
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (myotendinous junction nuclei)",0,0,0,0
"Macrophages",-0.0118521723408672,-0.131488058723502,-0.509641907808012,-0.0631887907335222
"Myonuclei (Myh1+)",0,0,0,0
"FAPs",0.053754314055802,0.049414648493173,2.76550556245594,0.0383186353335514
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (differentiating myocytes?)",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei (Myh4+?)",-0.171331742477653,-0.307246442233317,0.840637351622958,-0.204678412494219
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei",0,0,0,0
"Myonuclei (Myh1+)",0,0,0,0
"Myonuclei",0,0,0,0
"Macrophages",0.330224992410225,0.314422399494131,-0.737304490442848,0.170883768026869
"Myonuclei (differentiating myocytes?)",0.369877430712272,0.672861835888972,0.256889459399588,0.369144038070245
"Myonuclei",0,0,0,0
