"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"ADIPO","EC-1(gEC)","Sema3c","NRP1_NRP2",0.00265082343464439,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"PT-1","EC-6","Sema3c","NRP1_NRP2",0.0350115969664436,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"TAL-1","EC-6","Sema3c","NRP1_NRP2",0.0287758761178049,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"DCT/CNT","EC-6","Sema3c","NRP1_NRP2",0.00642299542622251,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"PC_CNT","EC-6","Sema3c","NRP1_NRP2",0.0353163207061941,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-2","EC-6","Sema3c","NRP1_NRP2",0.00114396838462347,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-1(gEC)","EC-6","Sema3c","NRP1_NRP2",0.00817848100522924,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-5","EC-6","Sema3c","NRP1_NRP2",0.00211443219937796,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"FIB","EC-6","Sema3c","NRP1_NRP2",0.00330133309358576,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"IC-B","EC-6","Sema3c","NRP1_NRP2",0.0183718348095403,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Undef","EC-6","Sema3c","NRP1_NRP2",0.0296285552472131,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"IC-A","EC-6","Sema3c","NRP1_NRP2",0.031362526871381,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"PT-2","EC-6","Sema3c","NRP1_NRP2",0.050382066610088,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Uro","EC-6","Sema3c","NRP1_NRP2",0.0458703860296663,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"ATL","EC-6","Sema3c","NRP1_NRP2",0.00773006308502033,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"PC","EC-6","Sema3c","NRP1_NRP2",0.0299091790229067,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"vSMC/MC","EC-6","Sema3c","NRP1_NRP2",0.0109293271865517,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"PECs?","EC-6","Sema3c","NRP1_NRP2",0.00950085595787954,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"PROLIF","EC-6","Sema3c","NRP1_NRP2",0.0262024208430012,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"ADIPO","EC-6","Sema3c","NRP1_NRP2",0.00258464040293951,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"PT-1","FIB","Sema3c","NRP1_NRP2",0.0265867525880701,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"TAL-1","FIB","Sema3c","NRP1_NRP2",0.0218176087810199,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"DCT/CNT","FIB","Sema3c","NRP1_NRP2",0.00484290489311878,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"PC_CNT","FIB","Sema3c","NRP1_NRP2",0.0268201885828154,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-2","FIB","Sema3c","NRP1_NRP2",0.000861420236281636,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-1(gEC)","FIB","Sema3c","NRP1_NRP2",0.00616921327153845,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-5","FIB","Sema3c","NRP1_NRP2",0.00159257187261471,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"FIB","FIB","Sema3c","NRP1_NRP2",0.00248726542113562,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"IC-B","FIB","Sema3c","NRP1_NRP2",0.013893370423191,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Undef","FIB","Sema3c","NRP1_NRP2",0.0224688723959804,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"IC-A","FIB","Sema3c","NRP1_NRP2",0.0237941075493526,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"PT-2","FIB","Sema3c","NRP1_NRP2",0.0384058259136018,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"Uro","FIB","Sema3c","NRP1_NRP2",0.0349271642428793,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"ATL","FIB","Sema3c","NRP1_NRP2",0.00583031388871874,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"PC","FIB","Sema3c","NRP1_NRP2",0.0226832691495329,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"vSMC/MC","FIB","Sema3c","NRP1_NRP2",0.00824986018827572,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"PECs?","FIB","Sema3c","NRP1_NRP2",0.00716905889084326,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"PROLIF","FIB","Sema3c","NRP1_NRP2",0.0198537175716287,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"ADIPO","FIB","Sema3c","NRP1_NRP2",0.00194695501219703,0,"SEMA3C_NRP1_NRP2","Sema3c  - (Nrp1+Nrp2)","SEMA3","Secreted Signaling","PMID: 27533782"
"PT-1","EC-2","Sema3c","Plxnd1",0.0470845696068709,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"TAL-1","EC-2","Sema3c","Plxnd1",0.0387850220475212,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"DCT/CNT","EC-2","Sema3c","Plxnd1",0.00872697612682485,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PC_CNT","EC-2","Sema3c","Plxnd1",0.0474891994883644,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-2","EC-2","Sema3c","Plxnd1",0.00155728713753894,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-1(gEC)","EC-2","Sema3c","Plxnd1",0.0111051304770778,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-5","EC-2","Sema3c","Plxnd1",0.00287737200123783,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"FIB","EC-2","Sema3c","Plxnd1",0.00449060906176511,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"IC-B","EC-2","Sema3c","Plxnd1",0.0248547416622658,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"Undef","EC-2","Sema3c","Plxnd1",0.0399220982912989,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"IC-A","EC-2","Sema3c","Plxnd1",0.0422322675791675,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PT-2","EC-2","Sema3c","Plxnd1",0.0673850944749066,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"Uro","EC-2","Sema3c","Plxnd1",0.0614493314190738,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"ATL","EC-2","Sema3c","Plxnd1",0.0104979457445718,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PC","EC-2","Sema3c","Plxnd1",0.0402961676904533,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"vSMC/MC","EC-2","Sema3c","Plxnd1",0.0148256457877454,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PECs?","EC-2","Sema3c","Plxnd1",0.012894561946519,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PROLIF","EC-2","Sema3c","Plxnd1",0.0353490182715113,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"ADIPO","EC-2","Sema3c","Plxnd1",0.00351664512795039,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PT-1","EC-3","Sema3c","Plxnd1",0.0529802535981418,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"TAL-1","EC-3","Sema3c","Plxnd1",0.0436891263042586,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"DCT/CNT","EC-3","Sema3c","Plxnd1",0.0098694671562831,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PC_CNT","EC-3","Sema3c","Plxnd1",0.0534327081527508,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-2","EC-3","Sema3c","Plxnd1",0.00176282838690776,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-1(gEC)","EC-3","Sema3c","Plxnd1",0.0125550140593477,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-5","EC-3","Sema3c","Plxnd1",0.00325657865488792,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"FIB","EC-3","Sema3c","Plxnd1",0.00508133954557388,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"IC-B","EC-3","Sema3c","Plxnd1",0.0280488544475459,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"Undef","EC-3","Sema3c","Plxnd1",0.0449632526975745,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"IC-A","EC-3","Sema3c","Plxnd1",0.0475506900152934,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PT-2","EC-3","Sema3c","Plxnd1",0.0756209833428167,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"Uro","EC-3","Sema3c","Plxnd1",0.0690134292326952,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"ATL","EC-3","Sema3c","Plxnd1",0.0118695069202603,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PC","EC-3","Sema3c","Plxnd1",0.0453823248337204,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"vSMC/MC","EC-3","Sema3c","Plxnd1",0.0167530499187774,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PECs?","EC-3","Sema3c","Plxnd1",0.0145746300614929,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PROLIF","EC-3","Sema3c","Plxnd1",0.0398366688151867,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"ADIPO","EC-3","Sema3c","Plxnd1",0.00397976483764783,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PT-1","EC-4","Sema3c","Plxnd1",0.0141398038805141,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"TAL-1","EC-4","Sema3c","Plxnd1",0.0115768453460794,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"DCT/CNT","EC-4","Sema3c","Plxnd1",0.00254897683348803,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PC_CNT","EC-4","Sema3c","Plxnd1",0.0142655552595302,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-2","EC-4","Sema3c","Plxnd1",0.000452535625756624,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-1(gEC)","EC-4","Sema3c","Plxnd1",0.00324910677125483,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-5","EC-4","Sema3c","Plxnd1",0.000836927087626399,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"FIB","EC-4","Sema3c","Plxnd1",0.00130766172792923,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"IC-B","EC-4","Sema3c","Plxnd1",0.00734416537474559,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"Undef","EC-4","Sema3c","Plxnd1",0.011926145445428,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"IC-A","EC-4","Sema3c","Plxnd1",0.012637599618843,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PT-2","EC-4","Sema3c","Plxnd1",0.0205423887023957,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"Uro","EC-4","Sema3c","Plxnd1",0.0186503513523276,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"ATL","EC-4","Sema3c","Plxnd1",0.0030701248889679,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PC","EC-4","Sema3c","Plxnd1",0.0120411832371262,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"vSMC/MC","EC-4","Sema3c","Plxnd1",0.00434921991688199,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PECs?","EC-4","Sema3c","Plxnd1",0.00377748899084447,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PROLIF","EC-4","Sema3c","Plxnd1",0.0105248483416105,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"ADIPO","EC-4","Sema3c","Plxnd1",0.00102333457580552,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PT-1","EC-1(gEC)","Sema3c","Plxnd1",0.0301575679900318,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"TAL-1","EC-1(gEC)","Sema3c","Plxnd1",0.024764185248272,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"DCT/CNT","EC-1(gEC)","Sema3c","Plxnd1",0.00550987648835387,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PC_CNT","EC-1(gEC)","Sema3c","Plxnd1",0.0304213764906591,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-2","EC-1(gEC)","Sema3c","Plxnd1",0.000980596541580337,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-1(gEC)","EC-1(gEC)","Sema3c","Plxnd1",0.00701755782830785,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-5","EC-1(gEC)","Sema3c","Plxnd1",0.00181271848002468,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"FIB","EC-1(gEC)","Sema3c","Plxnd1",0.00283073789574639,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"IC-B","EC-1(gEC)","Sema3c","Plxnd1",0.0157870113490646,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"Undef","EC-1(gEC)","Sema3c","Plxnd1",0.0255011122364789,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"IC-A","EC-1(gEC)","Sema3c","Plxnd1",0.0270002519027146,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PT-2","EC-1(gEC)","Sema3c","Plxnd1",0.0434931116939906,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"Uro","EC-1(gEC)","Sema3c","Plxnd1",0.0395726248403701,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"ATL","EC-1(gEC)","Sema3c","Plxnd1",0.00663236651663898,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PC","EC-1(gEC)","Sema3c","Plxnd1",0.025743680482382,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"vSMC/MC","EC-1(gEC)","Sema3c","Plxnd1",0.00938161902635896,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PECs?","EC-1(gEC)","Sema3c","Plxnd1",0.00815376678665736,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PROLIF","EC-1(gEC)","Sema3c","Plxnd1",0.0225411727919019,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"ADIPO","EC-1(gEC)","Sema3c","Plxnd1",0.00221598047336325,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PT-1","EC-5","Sema3c","Plxnd1",0.0467300659468807,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"TAL-1","EC-5","Sema3c","Plxnd1",0.0384904823388827,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"DCT/CNT","EC-5","Sema3c","Plxnd1",0.00865864584154341,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PC_CNT","EC-5","Sema3c","Plxnd1",0.0471318000176081,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-2","EC-5","Sema3c","Plxnd1",0.00154500642933029,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-1(gEC)","EC-5","Sema3c","Plxnd1",0.0110183867445389,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-5","EC-5","Sema3c","Plxnd1",0.00285471091738522,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"FIB","EC-5","Sema3c","Plxnd1",0.00445529950744114,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"IC-B","EC-5","Sema3c","Plxnd1",0.0246632763727137,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"Undef","EC-5","Sema3c","Plxnd1",0.0396192793648922,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"IC-A","EC-5","Sema3c","Plxnd1",0.0419126904352978,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PT-2","EC-5","Sema3c","Plxnd1",0.0668884751471469,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"Uro","EC-5","Sema3c","Plxnd1",0.0609935968858156,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"ATL","EC-5","Sema3c","Plxnd1",0.0104158948618646,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PC","EC-5","Sema3c","Plxnd1",0.0399906295437868,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"vSMC/MC","EC-5","Sema3c","Plxnd1",0.0147102728909082,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PECs?","EC-5","Sema3c","Plxnd1",0.0127940215503164,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PROLIF","EC-5","Sema3c","Plxnd1",0.0350796198424896,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"ADIPO","EC-5","Sema3c","Plxnd1",0.00348896698939454,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PT-1","EC-6","Sema3c","Plxnd1",0.0218389004470272,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"TAL-1","EC-6","Sema3c","Plxnd1",0.0179057621712197,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"DCT/CNT","EC-6","Sema3c","Plxnd1",0.00396225509332255,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PC_CNT","EC-6","Sema3c","Plxnd1",0.0220315930448591,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-2","EC-6","Sema3c","Plxnd1",0.000704264365958706,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-1(gEC)","EC-6","Sema3c","Plxnd1",0.00504860673143485,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"EC-5","EC-6","Sema3c","Plxnd1",0.00130219993779564,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"FIB","EC-6","Sema3c","Plxnd1",0.00203409731226973,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"IC-B","EC-6","Sema3c","Plxnd1",0.0113857836499736,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"Undef","EC-6","Sema3c","Plxnd1",0.018442457291284,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"IC-A","EC-6","Sema3c","Plxnd1",0.0195349565367603,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PT-2","EC-6","Sema3c","Plxnd1",0.0316158806723546,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"Uro","EC-6","Sema3c","Plxnd1",0.0287338504667781,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"ATL","EC-6","Sema3c","Plxnd1",0.00477097119466752,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"PC","EC-6","Sema3c","Plxnd1",0.0186191659994526,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
"vSMC/MC","EC-6","Sema3c","Plxnd1",0.00675388300906302,0,"SEMA3C_PLXND1","Sema3c  - Plxnd1","SEMA3","Secreted Signaling","PMID: 27533782"
