"","Gene","Symbol","LFC_Age","LFC_Combined","LFC_DR","LFC_sAct","Restoration_DR","Restoration_sAct","Restoration_Combined","Intervention_DR_Effect","Intervention_sAct_Effect","Intervention_Combined_Effect"
"32","ENSMUSG00000021569","Trip13",1.09525078843257,-0.144399177723864,0.010023596439566,-0.0132737983714057,0,0.0121194145775527,0.131841199521542,"Worsening","Rescue","Rescue"
"33","ENSMUSG00000021612","Slc6a18",-0.65417312479841,0.0864913013787878,-0.148079563850257,0.0914857192544227,0,0.139849400390172,0.132214696844113,"Worsening","Rescue","Rescue"
"34","ENSMUSG00000021786","Oxsm",-0.577964819487626,0.0302753722947642,-0.00326445176566541,0.000150250297364659,0,0.000259964434336779,0.0523827251658739,"Worsening","Rescue","Rescue"
"35","ENSMUSG00000022094","Slc39a14",-0.355280612382895,0.111384986958467,-0.0714996935232075,0.0128529762810044,0,0.0361769706339967,0.313512708198175,"Worsening","Rescue","Rescue"
"36","ENSMUSG00000022095","Fhip2b",0.428636171931068,-0.0576742142057181,0.0512001130450573,-0.000612021792341726,0,0.00142783514882675,0.134552839873237,"Worsening","Rescue","Rescue"
"37","ENSMUSG00000022292","Rrm2b",-0.382734147354019,0.0484744014178521,-0.0593402038697709,0.00258625574221811,0,0.00675731642994972,0.1266529306386,"Worsening","Rescue","Rescue"
"38","ENSMUSG00000022297","Fzd6",0.571420545975043,-0.0569509083424608,0.0183488913220767,-0.00579149898307101,0,0.0101352655655542,0.0996654893556245,"Worsening","Rescue","Rescue"
"39","ENSMUSG00000022479","Vdr",-0.494112890471328,0.00127790998353815,-0.0506693406613645,0.00488135776155789,0,0.00987903342675723,0.00258627129180776,"Worsening","Rescue","Rescue"
"40","ENSMUSG00000022571","Pycr3",-0.519350225441472,0.0137833540069998,-0.0637968106117895,0.00133519779000427,0,0.00257090056881998,0.0265396130237228,"Worsening","Rescue","Rescue"
"41","ENSMUSG00000022791","Tnk2",0.474929900578649,-0.0825037724418155,0.0273253243906742,-0.00207171539465458,0,0.00436214985017879,0.173717789385958,"Worsening","Rescue","Rescue"
"42","ENSMUSG00000022802","Lmln",-0.454865097678107,0.0253712304680594,-0.0252307097394521,0.0252302861564434,0,0.0554676238850447,0.0557774834727235,"Worsening","Rescue","Rescue"
"43","ENSMUSG00000023456","Tpi1",-0.367964481060581,0.0478885306480112,-0.097340087529042,0.00146626611251162,0,0.00398480339266826,0.130144438153331,"Worsening","Rescue","Rescue"
"44","ENSMUSG00000023882","Zfp54",0.594931506033105,-0.0456436230629341,0.0559105917718294,-0.00573207434865994,0,0.00963484752535695,0.0767208033194905,"Worsening","Rescue","Rescue"
"45","ENSMUSG00000023994","Nfya",-0.560087996829858,0.0438353999123923,-0.00968759341568399,0.00772611866229955,0,0.0137944728436067,0.0782652014692408,"Worsening","Rescue","Rescue"
"46","ENSMUSG00000024527","Afg3l2",-0.315401711569199,0.0188266084006326,-0.0130510761923704,0.000266521120956767,0,0.000845021162474867,0.0596908885083904,"Worsening","Rescue","Rescue"
"47","ENSMUSG00000024712","Rfk",-0.192234935736493,0.0388958082584503,-0.0476034174119221,0.0010516831995807,0,0.00547082243688679,0.202334753094863,"Worsening","Rescue","Rescue"
