"","Gene","Symbol","LFC_Age","LFC_Combined","LFC_DR","LFC_sAct","Restoration_DR","Restoration_sAct","Restoration_Combined","Intervention_DR_Effect","Intervention_sAct_Effect","Intervention_Combined_Effect"
"211","ENSMUSG00000025577","Cbx2",-1.04677172938242,0.164382562818765,0.216118380556859,-0.00688229621157031,0.206461804890705,0,0.157037640781289,"Rescue","Worsening","Rescue"
"212","ENSMUSG00000025647","Shisa5",0.264174385036075,-0.105323538994507,-0.130169418372028,0.00377860094443593,0.492740499251102,0,0.398689445156177,"Rescue","Worsening","Rescue"
"213","ENSMUSG00000025781","Atp5f1c",-0.408266093404225,0.020315502963804,0.0569217591200033,-0.00568597703226789,0.139423185122662,0,0.0497604461698209,"Rescue","Worsening","Rescue"
"214","ENSMUSG00000025794","Rpl14",-0.263148208101489,0.0846337426479555,0.119173209885641,-0.00442212045946737,0.452874867533507,0,0.32162006064398,"Rescue","Worsening","Rescue"
"215","ENSMUSG00000025885","Myo5b",-0.48828076247402,0.020033770492221,0.0360319156385607,-0.00390045347393551,0.073793436907066,0,0.0410292029338077,"Rescue","Worsening","Rescue"
"216","ENSMUSG00000025887","Casp12",0.675173467928085,-0.0447405106130938,-0.0405260903763064,0.0507786076471418,0.0600232270688442,0,0.0662652084809992,"Rescue","Worsening","Rescue"
"217","ENSMUSG00000025892","Gria4",0.654921889505977,-0.335983943287353,-0.107992379149971,0.00127149403471653,0.164893525289607,0,0.513013763428786,"Rescue","Worsening","Rescue"
"218","ENSMUSG00000025933","Tmem14a",0.428175312032541,-0.0715594049047767,-0.00169553682443775,0.00335951821858364,0.00395991262641713,0,0.167126415030996,"Rescue","Worsening","Rescue"
"219","ENSMUSG00000026032","Ndufb3",-0.438942181782208,0.00812707441672986,0.0311471800869796,-0.00387017785497511,0.0709596420205383,0,0.018515136512358,"Rescue","Worsening","Rescue"
"220","ENSMUSG00000026043","Col3a1",1.79596955224667,-1.22832463560831,-0.371838165627673,0.00722572972578243,0.20704035052405,0,0.683933997695972,"Rescue","Worsening","Rescue"
"221","ENSMUSG00000026181","Ppm1f",0.247915278209021,-0.0156966715196582,-0.0875753317890423,0.00527569833158907,0.35324701414814,0,0.0633146598832206,"Rescue","Worsening","Rescue"
