"","Gene","Symbol","LFC_Age","LFC_Combined","LFC_DR","LFC_sAct","Restoration_DR","Restoration_sAct","Restoration_Combined","Intervention_DR_Effect","Intervention_sAct_Effect","Intervention_Combined_Effect"
"2013","ENSMUSG00000055917","Zfp277",-0.442880196403549,0.0161792632075294,0.051620793431364,-0.00224819201852692,0.116557014403795,0,0.0365319184260544,"Rescue","Worsening","Rescue"
"2014","ENSMUSG00000055943","Emc7",-0.299613398844349,0.0254034772687396,0.0322336170240804,-0.00105593467862067,0.107584030448605,0,0.084787520740809,"Rescue","Worsening","Rescue"
"2015","ENSMUSG00000055963","Triqk",0.694054384120971,-0.0494031766645446,0.06767870698057,-0.00745360140131052,0,0.0107392180956404,0.071180555580114,"Worsening","Rescue","Rescue"
"2016","ENSMUSG00000056050","Mia3",-0.637632762164767,0.19390405111382,0.277914603887809,0.0338414310949445,0.435853708244676,0.0530735449979902,0.30409988730114,"Rescue","Rescue","Rescue"
"2017","ENSMUSG00000056201","Cfl1",0.198321245987356,-0.121615481579391,-0.104954574028643,-0.00132997119243979,0.529214978990878,0.00670614580812277,0.613224674814441,"Rescue","Rescue","Rescue"
"2018","ENSMUSG00000056215","Lrguk",1.77364368006473,-0.253219013877811,-0.0868040309165741,-0.00683467370454856,0.048941076436168,0.0038534649216009,0.142767691574088,"Rescue","Rescue","Rescue"
"2019","ENSMUSG00000056418","BC043934",1.04501764292109,-0.152165714711535,-0.14723647072029,-0.00292025305060983,0.14089376549541,0.00279445334764587,0.145610665755072,"Rescue","Rescue","Rescue"
"2020","ENSMUSG00000056612","Ppp1r14b",0.39718490233858,-0.17724739409158,-0.454220805048995,-0.0157572233600519,1.14360037950736,0.0396722616274564,0.446259142902883,"Rescue","Rescue","Rescue"
"2021","ENSMUSG00000056763","Cspp1",-0.380763928350897,0.122274113077714,0.0618381761984558,-0.00322802027667968,0.16240555261177,0,0.321128405222857,"Rescue","Worsening","Rescue"
"2022","ENSMUSG00000056770","Setd3",-0.644000971157765,0.0974570551875189,0.147120266330657,0.00146856911747253,0.228447274025331,0.00228038338953492,0.151330602828616,"Rescue","Rescue","Rescue"
"2023","ENSMUSG00000056851","Pcbp2",-0.549096115608977,0.159749995949556,0.271631714766636,-0.000892092476243123,0.494688829596586,0,0.290932664443245,"Rescue","Worsening","Rescue"
"2024","ENSMUSG00000056952","Tatdn2",-0.420784546836015,0.00918957376295302,0.0743843708883215,-0.00114086818822496,0.176775434002119,0,0.0218391426967833,"Rescue","Worsening","Rescue"
"2025","ENSMUSG00000057058","Skap1",0.817481872158969,-0.0441054448833436,-0.0914193442912551,-0.00639811475359205,0.111830423896516,0.00782661361859271,0.053952810925166,"Rescue","Rescue","Rescue"
"2026","ENSMUSG00000057069","Ero1b",-0.610305826544473,0.106897395842507,0.053879333263948,0.000883583955907738,0.0882825149630482,0.00144777244043458,0.17515381828772,"Rescue","Rescue","Rescue"
