"","Gene","Symbol","LFC_Age","LFC_Combined","LFC_DR","LFC_sAct","Restoration_DR","Restoration_sAct","Restoration_Combined","Intervention_DR_Effect","Intervention_sAct_Effect","Intervention_Combined_Effect"
"85","ENSMUSG00000049858","Suox",-0.549109459810227,0.053884584815411,-0.000422766106353384,-0.00559927737311553,0,0,0.0981308623494369,"Worsening","Worsening","Rescue"
"86","ENSMUSG00000050747","Trim15",0.994920289759369,-0.112379498315028,0.00972679150794148,0.00152807881241027,0,0,0.112953268188156,"Worsening","Worsening","Rescue"
"87","ENSMUSG00000051518","Rps19bp1",-0.394319477002998,0.00789676294463383,-0.00190279989750723,-0.00123937821472746,0,0,0.0200263071067468,"Worsening","Worsening","Rescue"
"88","ENSMUSG00000052293","Taf9",1.09066370446883,-0.101281458747335,0.0538028757310247,0.00449630539304807,0,0,0.0928622253884034,"Worsening","Worsening","Rescue"
"89","ENSMUSG00000053094","Tmem248",-0.203839252664005,0.0624045892205171,-0.005853883587636,-0.000438110555251809,0,0,0.306146085236001,"Worsening","Worsening","Rescue"
"90","ENSMUSG00000053870","Fpgt",-0.553018282781667,0.110254636132351,-0.0199075244414814,-0.00249134243581821,0,0,0.199368880858283,"Worsening","Worsening","Rescue"
"91","ENSMUSG00000055538","Zcchc24",0.629562958934324,-0.0727190879628366,0.010183061333904,0.00320742705787362,0,0,0.115507252977415,"Worsening","Worsening","Rescue"
"92","ENSMUSG00000057335","Cep170",0.628303421502761,-0.036334801922658,0.0370357392271827,0.00640471422865519,0,0,0.0578300239647801,"Worsening","Worsening","Rescue"
"93","ENSMUSG00000059027",NA,-0.77051368274908,0.0609368278931262,-0.0104599503563945,-0.000465660545980143,0,0,0.0790859776502768,"Worsening","Worsening","Rescue"
"94","ENSMUSG00000059981","Taok2",0.296762956682584,-0.00679188853977569,0.0232759295212713,0.000710593630733977,0,0,0.0228865779465874,"Worsening","Worsening","Rescue"
"95","ENSMUSG00000061286","Exosc5",-0.300911164029615,0.0485926897779739,-0.0112243577917862,-0.00152844217658831,0,0,0.161485167672913,"Worsening","Worsening","Rescue"
"96","ENSMUSG00000063320","Uqcc6",-0.430405307367882,0.0434578239475923,-0.244201739431425,-0.023250979618552,0,0,0.100969535467293,"Worsening","Worsening","Rescue"
"97","ENSMUSG00000063838","Cdc42ep5",0.537955441684947,-0.0180107303819674,0.0753436962863356,0.00714045270716487,0,0,0.033479966901265,"Worsening","Worsening","Rescue"
"98","ENSMUSG00000067847","Romo1",-0.293698715150132,0.00351037219096784,-0.0168418783098997,-0.00324630373682664,0,0,0.0119522899144227,"Worsening","Worsening","Rescue"
"99","ENSMUSG00000070544","Top1",-0.509800698854188,0.0102350607381018,-0.0331083606104905,-0.00303171217711429,0,0,0.0200765922077114,"Worsening","Worsening","Rescue"
"100","ENSMUSG00000071533","Pcnp",-0.236806325174457,0.0110755545632981,-0.030694047992918,-0.00160172980099076,0,0,0.046770518292274,"Worsening","Worsening","Rescue"
"101","ENSMUSG00000073555","Iigp1c",0.654002559647581,-0.0461633045015778,0.0435998730565484,0.00870989971411251,0,0,0.0705858162488746,"Worsening","Worsening","Rescue"
"102","ENSMUSG00000075227","Znhit2",-0.407138796417355,0.000480609017870492,-0.0276469711387556,-0.00286410085569637,0,0,0.00118045497530484,"Worsening","Worsening","Rescue"
"103","ENSMUSG00000080242",NA,-0.285938674183529,0.00413501708526483,-0.109919170361151,-0.00168676128561273,0,0,0.0144612025535615,"Worsening","Worsening","Rescue"
"104","ENSMUSG00000083380","Ndufb4c",-0.483657655929849,0.269048975647232,-0.0231438359393546,-0.00533575364643604,0,0,0.556279782504373,"Worsening","Worsening","Rescue"
"105","ENSMUSG00000085156","Snhg15",0.596341403284524,-0.0566914327113591,0.0665393662127465,0.0151216932321702,0,0,0.0950653977723406,"Worsening","Worsening","Rescue"
"106","ENSMUSG00000093989","Rnasek",-0.3319632516959,0.00690309806086836,-0.0721872961896272,-0.00468206393470431,0,0,0.020794765762784,"Worsening","Worsening","Rescue"
"107","ENSMUSG00000098332","Pigbos1",-0.416333457721339,0.0189290423063069,-0.0300383095758611,-0.0132204985287151,0,0,0.045466060810747,"Worsening","Worsening","Rescue"
"108","ENSMUSG00000102070",NA,-0.230447506485954,0.0861813492821666,-0.00580452550506453,-0.00436510552972001,0,0,0.373973884969849,"Worsening","Worsening","Rescue"
"109","ENSMUSG00000120847",NA,0.598995992095629,-0.0486013046519155,0.0244862380249147,0.00403282714484359,0,0,0.0811379463189403,"Worsening","Worsening","Rescue"
