"","baseMean","log2FoldChange","lfcSE","pvalue","padj","padj_combi_ctrl","log2FC_combi_ctrl","Symbol","ENSEMBL_clean"
"ENSMUSG00000022051",1917.4458205991,-0.290385296264613,0.127682055039983,0.0150453879399551,0.0416432470563163,0.655665356301459,-0.0779963351415514,"Bnip3l","ENSMUSG00000022051"
"ENSMUSG00000022094",1313.27053289173,-0.355280612382895,0.162186404642257,0.0148651560519808,0.0412347404069521,0.652318857204707,-0.0944255812259719,"Slc39a14","ENSMUSG00000022094"
"ENSMUSG00000022095",447.126064195113,0.428636171931068,0.110135798867965,4.04160100985747e-05,0.000220894208532715,0.00975472588962159,0.311427204747555,"Fhip2b","ENSMUSG00000022095"
"ENSMUSG00000022100",1317.00392719296,-0.764751012227407,0.0893302032760946,9.52230638896093e-19,2.86086331978918e-17,3.99101752903456e-08,-0.499406203040279,"Xpo7","ENSMUSG00000022100"
"ENSMUSG00000022130",278.965387026586,-0.470292965666272,0.126535465849684,6.75406027649035e-05,0.000352206357732345,0.00535963315158936,-0.37119233640882,"Tgds","ENSMUSG00000022130"
"ENSMUSG00000022131",304.18587904834,-0.350694760559116,0.128204266878019,0.00338625837602978,0.0115780114906062,0.0183365814065869,-0.330342470407106,"Gpr180","ENSMUSG00000022131"
"ENSMUSG00000022141",1740.04158465843,-0.269773902064964,0.114353234529223,0.0128092314823905,0.0363220423372206,0.755381778653434,-0.0519048576997871,"Nipbl","ENSMUSG00000022141"
"ENSMUSG00000022178",672.046720407673,0.561158434042732,0.168914032401377,0.000195855397137469,0.000917420629690798,0.390616137732766,0.165632889886179,"Ajuba","ENSMUSG00000022178"
"ENSMUSG00000022180",2186.03442325583,-0.399824457186533,0.192226969413671,0.0163827519120701,0.0446473763742345,0.0569710085457475,0.378318932818526,"Slc7a8","ENSMUSG00000022180"
"ENSMUSG00000022191",646.612562763631,-0.501240421178909,0.126463280949884,2.13306027722888e-05,0.000123434494773946,0.00104304154114132,-0.431802830230202,"Drosha","ENSMUSG00000022191"
"ENSMUSG00000022200",2307.94798919056,-0.279952333680954,0.0715854562013803,6.44132053520881e-05,0.000337757511533794,0.00800700222653329,-0.214258009524786,"Golph3","ENSMUSG00000022200"
"ENSMUSG00000022214",3217.41564785641,-0.190811069940714,0.0831895502341635,0.0183544151704705,0.0489541321343017,0.200225417522076,0.132446566399341,"Dcaf11","ENSMUSG00000022214"
"ENSMUSG00000022216",1079.23053598986,0.476909950056412,0.0941773335715484,1.34359927042015e-07,1.14507102106378e-06,0.0344677280080202,0.225657407363523,"Psme1","ENSMUSG00000022216"
"ENSMUSG00000022221",32.044977320561,0.960840383375468,0.512655851653027,0.00520508995249829,0.0167162980890099,0.613672896768572,0.176996382730213,"Ripk3","ENSMUSG00000022221"
"ENSMUSG00000022241",759.602871774038,-0.381049247184493,0.132276673142254,0.00192830861803523,0.00707734454772147,0.407605801763649,-0.135804012994713,"Tars1","ENSMUSG00000022241"
"ENSMUSG00000022248",135.649674382814,-0.488795625715915,0.181301169861439,0.00214233991080082,0.00774427453397264,0.0805000803675603,-0.326507939754642,"Rad1","ENSMUSG00000022248"
"ENSMUSG00000022255",1745.85803102405,-0.346925539727747,0.139194837523732,0.00692987997471221,0.0213786850964869,0.076431716255736,-0.274685847052766,"Mtdh","ENSMUSG00000022255"
"ENSMUSG00000022265",219.077321211651,0.333703225924998,0.149055021401213,0.0142525459126075,0.0397516317004419,0.246273501963259,0.203745210326019,"Ank","ENSMUSG00000022265"
"ENSMUSG00000022283",5361.77151838077,-0.304852107092437,0.106073799603639,0.00259091070580008,0.0091691500049213,0.042195544623602,-0.244692725132856,"Pabpc1","ENSMUSG00000022283"
"ENSMUSG00000022285",7449.01366983053,-0.333261407664564,0.150213896605887,0.0150228361140363,0.0416140929626835,0.0579968998101768,-0.311904239242718,"Ywhaz","ENSMUSG00000022285"
"ENSMUSG00000022292",807.434228389886,-0.382734147354019,0.136750837884587,0.00246969897726055,0.00878866397544015,0.0865039900115383,-0.261737037923574,"Rrm2b","ENSMUSG00000022292"
"ENSMUSG00000022295",1845.42809450349,-0.306335463955483,0.10561197161295,0.00237120408334307,0.00847759806104805,0.0162335990511436,-0.282601575432372,"Atp6v1c1","ENSMUSG00000022295"
"ENSMUSG00000022297",536.79549864652,0.571420545975043,0.215784026604671,0.00175122791712315,0.0064988093077962,0.0891938947178183,0.359183019023109,"Fzd6","ENSMUSG00000022297"
"ENSMUSG00000022299",500.764017116484,-0.543587920864018,0.1770551283975,0.00051080003713914,0.00217357765054778,0.737996410402111,-0.0750718695399281,"Slc25a32","ENSMUSG00000022299"
"ENSMUSG00000022300",468.337892073809,-0.300482954676841,0.105408689377878,0.00282557040225337,0.00991142323287783,0.168413655119769,-0.174151617486805,"Dcaf13","ENSMUSG00000022300"
"ENSMUSG00000022312",1942.06630028336,-0.374712885885129,0.0908898605245404,1.91529865423672e-05,0.000111940566953024,0.0012848624583601,-0.317662264457416,"Eif3h","ENSMUSG00000022312"
"ENSMUSG00000022336",1655.28485570264,-0.277788475560644,0.101946174813805,0.00444441115609691,0.0145962505752331,0.1644674573118,-0.170994758391759,"Eif3e","ENSMUSG00000022336"
"ENSMUSG00000022339",495.108255570508,-0.272779304988534,0.0991386460485655,0.00415986454697028,0.0138191992608472,0.0360529945357516,-0.23746886654672,"Ebag9","ENSMUSG00000022339"
"ENSMUSG00000022354",4203.48686696598,-0.286057542894324,0.0799496496755891,0.000237361925457443,0.00108826448488314,0.195265121265098,-0.128400038739599,"Ndufb9","ENSMUSG00000022354"
"ENSMUSG00000022360",158.314369049199,1.15368266030466,0.224324789359048,2.51874367857574e-08,2.40380484756204e-07,0.0439027272207313,0.433783252607183,"Atad2","ENSMUSG00000022360"
"ENSMUSG00000022361",1042.36276668947,-0.38667703794344,0.10545768249273,0.000118981406553493,0.00058661903692177,0.0228683008452654,-0.266626904184466,"Zhx1","ENSMUSG00000022361"
"ENSMUSG00000022364",104.493165363949,0.574705587383036,0.314841989605984,0.0155630448118089,0.0428157387683325,0.133400172257114,0.41429158692883,"Tbc1d31","ENSMUSG00000022364"
"ENSMUSG00000022387",1199.89164703953,-0.495237264849855,0.0756508250924414,1.76654254435126e-11,2.59680448371043e-10,0.0052842946572628,-0.232341425078016,"Brd1","ENSMUSG00000022387"
"ENSMUSG00000022390",2250.84285010709,-0.489671307222564,0.0863695151097766,4.40612370857336e-09,4.69129520555758e-08,9.43676456172021e-06,-0.40114799683314,"Zc3h7b","ENSMUSG00000022390"
"ENSMUSG00000022394",353.004369286199,-0.434239291294973,0.148794700386068,0.00136946179585206,0.00523390193268669,0.00962044069979847,-0.40537612177192,"L3mbtl2","ENSMUSG00000022394"
"ENSMUSG00000022404",1492.61163443965,-0.358793564735657,0.123642923067573,0.00196688421053645,0.00720032395791635,0.0102126583234978,-0.344357814813691,"Slc25a17","ENSMUSG00000022404"
"ENSMUSG00000022425",5539.09013272284,-0.802949979449557,0.126808046543922,2.00803759515125e-11,2.93660733308554e-10,0.00123020310403611,-0.417086088320716,"Enpp2","ENSMUSG00000022425"
"ENSMUSG00000022436",141.925378729379,0.469938097838307,0.199743374815311,0.00615793389862618,0.0193087099652808,0.295745546354481,0.225445723646756,"Sh3bp1","ENSMUSG00000022436"
"ENSMUSG00000022437",2452.3297678522,-0.391079202926502,0.0873267143403694,3.61965448037432e-06,2.4247661825586e-05,0.000218351743166123,-0.345839088273772,"Samm50","ENSMUSG00000022437"
"ENSMUSG00000022442",129.783440602753,0.41505023561477,0.157878130647678,0.00359050158430943,0.0121655725517857,0.474545061662971,0.139109055954398,"Ttll1","ENSMUSG00000022442"
"ENSMUSG00000022443",6601.76111504429,0.522140798963697,0.0841115276742506,1.39787734927478e-10,1.81833764550204e-09,2.57276752690705e-07,0.450525410018555,"Myh9","ENSMUSG00000022443"
"ENSMUSG00000022450",2980.27016753207,-0.33068727294399,0.08319990604532,4.22619407979954e-05,0.000229846251170722,0.405391591646163,-0.0910272438764654,"Ndufa6","ENSMUSG00000022450"
"ENSMUSG00000022477",17199.9617971728,-0.447808755826133,0.0864371627013689,8.33110742950492e-08,7.31555830752421e-07,0.000558791855860277,-0.32042186994919,"Aco2","ENSMUSG00000022477"
"ENSMUSG00000022479",3854.86710208807,-0.494112890471328,0.181131452802462,0.0019012231035486,0.00698695977577202,0.00770778764832074,-0.487048937918937,"Vdr","ENSMUSG00000022479"
"ENSMUSG00000022485",38.265243890217,0.80508113558822,0.375323793480086,0.00374754388504096,0.0126223370583539,0.842667673828295,0.0696796777948426,"Hoxc5","ENSMUSG00000022485"
"ENSMUSG00000022489",57.5588760180612,0.656471667498782,0.392607306556275,0.0173246064738069,0.0467592750926238,0.42239094803042,0.251926461267367,"Pde1b","ENSMUSG00000022489"
"ENSMUSG00000022510",35.1570276833701,1.13544294306475,0.470501383466055,0.000986943343856783,0.00391880937631614,0.318959839770928,0.327770981581181,"Trp63","ENSMUSG00000022510"
"ENSMUSG00000022551",5702.64314354833,-0.407117411923211,0.0723993077504903,8.51515970897989e-09,8.65396072825248e-08,3.70165819224955e-06,-0.355261312889707,"Cyc1","ENSMUSG00000022551"
"ENSMUSG00000022553",1286.24849929211,-0.63949176191447,0.155255071176996,5.73789499517692e-06,3.69922183335734e-05,0.0498285266027017,-0.314664246297367,"Maf1","ENSMUSG00000022553"
"ENSMUSG00000022558",1720.87080888063,0.465969478244747,0.123205518184701,5.31512715930906e-05,0.000283792118312746,0.684934844840049,0.0682361192028924,"Mroh1","ENSMUSG00000022558"
"ENSMUSG00000022564",7290.83785175852,-0.671647188938241,0.0934565010131743,7.95810912221318e-14,1.51753434642088e-12,7.85783925176172e-07,-0.473334749926285,"Grina","ENSMUSG00000022564"
"ENSMUSG00000022571",472.262351921193,-0.519350225441472,0.177796488877031,0.000929893988192049,0.00372051127160565,0.00879301107722261,-0.469125427101939,"Pycr3","ENSMUSG00000022571"
"ENSMUSG00000022574",420.052921482985,-0.60208238271949,0.190779006960033,0.000296824560999945,0.00133262837330201,0.00854536266975834,-0.490851032149862,"Naprt","ENSMUSG00000022574"
"ENSMUSG00000022575",94.314916614197,0.844659124372963,0.430092730844249,0.00546613520048085,0.0174001221194564,0.598123808689938,0.173198436056738,"Gsdmd","ENSMUSG00000022575"
"ENSMUSG00000022579",150.593934056059,-0.875676492749512,0.175931312971107,5.2158460154524e-08,4.73257123181263e-07,0.0364906710944232,-0.359365301890999,"Gpihbp1","ENSMUSG00000022579"
"ENSMUSG00000022584",21.7251949973315,0.960893750694221,0.577655301369253,0.00803285317551802,0.0243026189242285,0.854047420524952,-0.0744427316244664,"Ly6c2","ENSMUSG00000022584"
"ENSMUSG00000022587",5577.33294010861,0.83749860375801,0.107178782574183,4.31031564181215e-16,1.05316790909093e-14,0.161110095003518,0.173994039674288,"Ly6e","ENSMUSG00000022587"
"ENSMUSG00000022595",29.2532300511121,1.00149380004949,0.487942846769506,0.00315507528152846,0.0109018923339679,0.450199351952363,0.253730266765544,"Lypd2","ENSMUSG00000022595"
"ENSMUSG00000022601",435.368575677801,-0.308982723151801,0.137980719057502,0.015499077629098,0.0426718099342649,0.110835007199707,-0.250187689817735,"Zbtb11","ENSMUSG00000022601"
"ENSMUSG00000022617",762.134553820538,0.483375212574483,0.110061673639001,3.54889835300164e-06,2.38298579820559e-05,0.000302331365086749,0.417206404803482,"Chkb","ENSMUSG00000022617"
"ENSMUSG00000022629",1682.25127281473,-0.771806064552359,0.119295223829232,8.58948201163488e-12,1.3080873486172e-10,3.71669968049365e-05,-0.496437820529781,"Kif21a","ENSMUSG00000022629"
"ENSMUSG00000022636",705.199346054865,0.565659497096703,0.107789456545537,3.19420875681147e-08,2.99668009265204e-07,1.58483194678035e-05,0.480496535184349,"Alcam","ENSMUSG00000022636"
"ENSMUSG00000022677",391.789637177675,0.30923457140882,0.137217316333319,0.0149326592750637,0.0413873551172997,0.150310177107155,0.22903271954632,"Cep20","ENSMUSG00000022677"
"ENSMUSG00000022680",1698.35158426794,-0.543239209436869,0.175142161845145,0.000459724104410159,0.00197525442052574,0.00832636957766974,-0.464039895436866,"Pdxdc1","ENSMUSG00000022680"
"ENSMUSG00000022706",403.070648360047,-0.249760502811252,0.109317649529889,0.0164493537834013,0.0447981921673378,0.186662811495703,-0.174800446428158,"Mrpl40","ENSMUSG00000022706"
"ENSMUSG00000022710",2009.78775380383,-0.327124811809644,0.0772112720019591,1.38020986553409e-05,8.31092764626324e-05,0.00132887026472458,-0.272287715028303,"Usp7","ENSMUSG00000022710"
"ENSMUSG00000022723",652.52617799092,0.467290914791178,0.178901381800122,0.00301563391986844,0.0104825720460064,0.101743690709434,0.306827130536619,"Crybg3","ENSMUSG00000022723"
"ENSMUSG00000022750",501.656255978877,-0.422823170169727,0.16226322400405,0.00371593062576234,0.0125264651213199,0.214078197943428,-0.226236307179741,"Klhl22","ENSMUSG00000022750"
"ENSMUSG00000022760",315.181468203243,-0.345791919827035,0.161813046502895,0.0175724226275939,0.0472613811548634,0.187867734027394,-0.240615569500308,"Thap7","ENSMUSG00000022760"
"ENSMUSG00000022769",258.539775830633,-0.651534801194134,0.217143304708949,0.000420293528194647,0.00182515676468632,0.676041924683336,-0.101807694234586,"Sdf2l1","ENSMUSG00000022769"
"ENSMUSG00000022788",740.547102154414,-0.521815263259924,0.125581775067614,8.48441099009362e-06,5.29483684286075e-05,0.767913632752733,-0.0518405985410004,"Fgd4","ENSMUSG00000022788"
"ENSMUSG00000022790",1257.2355744443,-0.611733641682204,0.167880286503373,4.65987680684671e-05,0.000251780195086591,0.00502166041064508,-0.468973364010513,"Igsf11","ENSMUSG00000022790"
"ENSMUSG00000022791",327.753628015954,0.474929900578649,0.14402671282847,0.000318119439875603,0.00141640419513899,0.0746376924798682,0.278987648496843,"Tnk2","ENSMUSG00000022791"
"ENSMUSG00000022793",132.331789391484,0.548225935270632,0.18827909735553,0.000844909679835413,0.00341830932104283,0.0323648254065118,0.406604783105514,"B4galt4","ENSMUSG00000022793"
"ENSMUSG00000022802",159.785041812149,-0.454865097678107,0.190294978080949,0.0059271220096711,0.0186732979012115,0.0657561111210891,-0.361238190666055,"Lmln","ENSMUSG00000022802"
"ENSMUSG00000022803",3.09539136463205,1.1889332503493,1.31511606111013,0.00403454907519942,0.0134568416160727,0.186891070750914,0.454077775614362,"Popdc2","ENSMUSG00000022803"
"ENSMUSG00000022814",459.811249882941,-0.378626755843355,0.125144648110645,0.00122316944490708,0.00473945394306584,0.0537818041007085,-0.268577681209235,"Umps","ENSMUSG00000022814"
"ENSMUSG00000022831",136.300550056529,0.64610835685814,0.240519067259559,0.00118623161397055,0.0046152113791589,0.555147641629929,0.149359017682549,"Hcls1","ENSMUSG00000022831"
"ENSMUSG00000022856",206.96615116139,-0.51762970314862,0.164788196389851,0.000450779311435392,0.00193975545762408,0.180475154538167,-0.23866906366269,"Tmem41a","ENSMUSG00000022856"
"ENSMUSG00000022858",1362.00750444134,-0.301134774359734,0.113470702485552,0.00511437793819675,0.0164675186680905,0.098083709858833,-0.217924290514575,"Tra2b","ENSMUSG00000022858"
"ENSMUSG00000022884",7349.86508723044,-0.24194543227603,0.088244945801542,0.00464378280476997,0.0151829965742246,0.0339484324082218,-0.215327218437681,"Eif4a2","ENSMUSG00000022884"
"ENSMUSG00000022893",1340.73466606448,0.63317086410265,0.155619538362405,7.33671687847235e-06,4.62797215337573e-05,0.102835740610807,0.268765372356623,"Adamts1","ENSMUSG00000022893"
"ENSMUSG00000022894",405.329728099352,0.630755027808127,0.129053730185021,1.55167233844531e-07,1.30934285699358e-06,0.472630442635504,0.116062905317789,"Adamts5","ENSMUSG00000022894"
"ENSMUSG00000022901",38.3654058752402,1.13397033270729,0.401563048127537,0.000312839536698974,0.00139570783880796,0.473946336387864,0.225500869687302,"Cd86","ENSMUSG00000022901"
"ENSMUSG00000022906",447.398471657846,0.633855852086637,0.147321867501118,2.58555270050837e-06,1.7836995373018e-05,0.00160972580410886,0.470377858379463,"Parp9","ENSMUSG00000022906"
"ENSMUSG00000022940",386.813780248789,0.545463549805998,0.132883311482589,9.40406666205227e-06,5.82671282995507e-05,0.0290173536947657,0.311096997878089,"Pigp","ENSMUSG00000022940"
"ENSMUSG00000022971",468.271708518687,0.233497794238225,0.09239628090243,0.00887804497888985,0.0264929387224516,0.978454295052706,0.00474742800412071,"Ifnar2","ENSMUSG00000022971"
"ENSMUSG00000023004",1714.34891455563,0.5687968230549,0.120619437224296,4.95117310099057e-07,3.84513400256156e-06,0.00476673625533189,0.358006085601147,"Tuba1b","ENSMUSG00000023004"
"ENSMUSG00000023008",574.693435941985,0.508358113276241,0.145103914260505,0.000128205864473584,0.000627587112605245,0.0310654011299735,0.331118830307,"Fmnl3","ENSMUSG00000023008"
"ENSMUSG00000023013",5532.09757933276,0.752499384276615,0.376419219184623,0.00618548464318201,0.0193767686357296,0.262353075499978,0.333565682120561,"Aqp2","ENSMUSG00000023013"
"ENSMUSG00000023019",7004.16875833195,-0.734210844903153,0.2135371259707,6.73731870872254e-05,0.000351425470227597,0.0204647812580862,-0.467504268833547,"Gpd1","ENSMUSG00000023019"
"ENSMUSG00000023025",1833.90616965285,-0.480155976469841,0.0954567355294664,1.57818588967912e-07,1.32945951545226e-06,2.30313017686315e-06,-0.469633902964705,"Larp4","ENSMUSG00000023025"
"ENSMUSG00000023027",519.859820720469,-0.593028964958973,0.193681444838519,0.000425727423954099,0.00184553023867111,0.0210691859539823,-0.439226541218331,"Atf1","ENSMUSG00000023027"
"ENSMUSG00000023036",193.73048891647,1.39798832307424,0.310311140465465,5.25260253347449e-07,4.05862516659961e-06,0.800916898220504,0.0798951364883564,"Pcdhgc4","ENSMUSG00000023036"
"ENSMUSG00000023048",1103.42381246089,0.37096258049634,0.105487121743128,0.000224559787174718,0.00103590067273518,0.0728639618868197,0.217910965529091,"Prr13","ENSMUSG00000023048"
"ENSMUSG00000023064",86.0141455646399,0.667844983032326,0.326164288510304,0.00681015245854021,0.021100969348482,0.93421386088517,0.0301712130195055,"Sncg","ENSMUSG00000023064"
"ENSMUSG00000023079",371.220019692204,0.484704466668148,0.196994953130746,0.00431106952605869,0.0142172497827101,0.0582235175908991,0.37736060269958,"Gtf2ird1","ENSMUSG00000023079"
"ENSMUSG00000023191",229.15037942462,0.413912879373239,0.164105859903962,0.00489424681061854,0.0158769653916803,0.826330546163969,-0.051292299460415,"P3h3","ENSMUSG00000023191"
"ENSMUSG00000023232",415.166018356614,0.878495944308859,0.194314046490111,5.05088375042225e-07,3.91492700359112e-06,0.0448424336100795,0.380434156318364,"Serinc2","ENSMUSG00000023232"
"ENSMUSG00000023259",166.895624943105,0.88313187545343,0.199099222765398,7.53487349345327e-07,5.70247712752253e-06,0.049865460987156,0.380935096087638,"Slc26a6","ENSMUSG00000023259"
"ENSMUSG00000023266",119.277398108971,-0.508347152206025,0.184012984083344,0.00160744927317331,0.00602535970488955,0.0115330544002983,-0.470512560881578,"Frs3","ENSMUSG00000023266"
"ENSMUSG00000023274",17.2033532086137,0.985199833731256,0.606096110170936,0.00805556461125867,0.0243602135553176,0.444700124225973,0.275599122384427,"Cd4","ENSMUSG00000023274"
"ENSMUSG00000023277",177.807057078782,0.637729030050276,0.194989937019494,0.000171801815199029,0.000814338966275856,0.366364620848987,0.190934767726496,"Twf2","ENSMUSG00000023277"
"ENSMUSG00000023307",1383.39526574068,-0.407988755057499,0.0821258821197358,3.04933662104351e-07,2.459377780046e-06,1.15799249266417e-05,-0.381823790625605,"Marchf5","ENSMUSG00000023307"
"ENSMUSG00000023328",153.514923045915,1.13500820111618,0.205731653770735,3.32734516126707e-09,3.60837338671978e-08,0.270090168247939,0.238171732596292,"Ache","ENSMUSG00000023328"
"ENSMUSG00000023336",31.4142205847109,0.675070495107903,0.390305558754627,0.0144638443871387,0.0402644447289078,0.604112212308922,0.168629219364956,"Wfdc1","ENSMUSG00000023336"
"ENSMUSG00000023456",10655.1990101085,-0.367964481060581,0.0682952898026671,3.78986364844318e-08,3.5140605176637e-07,6.29708717574218e-05,-0.294354453960124,"Tpi1","ENSMUSG00000023456"
"ENSMUSG00000023460",788.327275230358,0.409977770996736,0.12669154660498,0.000527819438682379,0.00223500123822734,0.175847073796909,0.200253346750792,"Rab12","ENSMUSG00000023460"
"ENSMUSG00000023805",110.755387953986,0.777644983892221,0.230962778348293,7.93081792532886e-05,0.000408008374849627,0.0341002575899607,0.458696455247491,"Synj2","ENSMUSG00000023805"
"ENSMUSG00000023852",933.960806080145,-0.36415593388337,0.141778796639571,0.00524506194441038,0.0168148028711119,0.337808095547539,-0.163322041026921,"Chd1","ENSMUSG00000023852"
"ENSMUSG00000023861",4523.98633226339,-0.459013756902216,0.0703691402980203,2.47952561325759e-11,3.58917648632315e-10,1.75714711928633e-09,-0.441293166383457,"Mpc1","ENSMUSG00000023861"
"ENSMUSG00000023873",17.5988036870084,0.91949281407476,0.481986653686478,0.00529825016131393,0.0169552530101967,0.26646240252948,0.373815823716148,"1700010I14Rik","ENSMUSG00000023873"
"ENSMUSG00000023882",81.3514555728563,0.594931506033105,0.252045747066265,0.00369953056139597,0.0124775247304739,0.0958632178178142,0.394957274264893,"Zfp54","ENSMUSG00000023882"
"ENSMUSG00000023883",756.466719628042,0.281808830369529,0.10596911899157,0.00533717778792874,0.0170441761438848,0.0217796247943822,0.272663200061961,"Phf10","ENSMUSG00000023883"
"ENSMUSG00000023885",169.322827998373,0.624819079694023,0.260953457058007,0.00303476223989101,0.0105374277564931,0.241186686308151,0.28814298818262,"Thbs2","ENSMUSG00000023885"
"ENSMUSG00000023886",271.393356854211,1.37004215237804,0.222209894790158,8.16096217955682e-11,1.09745352798651e-09,0.0399750206493836,0.445349071202247,"Smoc2","ENSMUSG00000023886"
"ENSMUSG00000023904",712.342081693879,0.341884243834276,0.0951526114432094,0.000187416817114428,0.0008822563492518,0.0424069136094471,0.222368636456618,"Hcfc1r1","ENSMUSG00000023904"
"ENSMUSG00000023923",381.018471568094,-0.526245926823131,0.137754484520028,3.41210605921641e-05,0.000189615471952375,0.0450755017653133,-0.294797788634256,"Tbc1d5","ENSMUSG00000023923"
"ENSMUSG00000023932",757.141395730838,-0.458283941602439,0.102562956737782,2.81225140156845e-06,1.92805474408117e-05,0.000160855111517969,-0.407719933546736,"Cdc5l","ENSMUSG00000023932"
"ENSMUSG00000023952",772.975591096367,0.527496254494451,0.104501872912665,1.13152451249558e-07,9.77101612287204e-07,3.57112287321887e-05,0.449981656835026,"Gtpbp2","ENSMUSG00000023952"
"ENSMUSG00000023959",2249.00262807249,-0.217812772485089,0.0947655405858614,0.0171462519460051,0.0463434672731887,0.886809376671347,-0.0223426188746776,"Clic5","ENSMUSG00000023959"
"ENSMUSG00000023961",747.838386482102,0.498309886959392,0.100680829567486,2.18712643263624e-07,1.80272513960639e-06,9.1906825679901e-05,0.413945673303988,"Enpp4","ENSMUSG00000023961"
"ENSMUSG00000023964",31.3078150926606,1.35854584348638,0.407934975033235,4.83984362936226e-05,0.000260414688467229,0.214259051971034,0.392754800398988,"Calcr","ENSMUSG00000023964"
"ENSMUSG00000023965",417.985523727927,-0.387750639871918,0.152186496282633,0.00506840332066297,0.0163618687947842,0.137236178696489,-0.251764008246751,"Fbxl17","ENSMUSG00000023965"
"ENSMUSG00000023977",2135.94209217702,-0.465255569515693,0.0998393919125922,1.09235323158611e-06,8.06451871678402e-06,0.0508340215732409,-0.220349903547994,"Ubr2","ENSMUSG00000023977"
"ENSMUSG00000023980",371.331748045523,0.31528820508974,0.122424033318759,0.00613028373224607,0.0192432470250382,0.0400974042739261,0.28106139288274,"Taf8","ENSMUSG00000023980"
"ENSMUSG00000023994",584.836386217196,-0.560087996829858,0.165396061662284,0.000155754617424407,0.000748081039834348,0.0113934096542353,-0.423420611532849,"Nfya","ENSMUSG00000023994"
"ENSMUSG00000024002",1493.28886839471,-0.482372065465158,0.130098486525539,6.60732780046894e-05,0.000345278882352934,0.000820329550307405,-0.452089892405496,"Brd4","ENSMUSG00000024002"
"ENSMUSG00000024013",67.6009494077046,0.583127006266719,0.311074274278279,0.013495913380685,0.0379285320373666,0.878235386494863,0.0525376823143236,"Fgd2","ENSMUSG00000024013"
"ENSMUSG00000024063",1004.68230688895,0.534939911777531,0.185352150682068,0.00097183482832933,0.00386344651222108,0.0144746165367167,0.452954079303381,"Lbh","ENSMUSG00000024063"
"ENSMUSG00000024073",2756.64999752596,-0.387113078459677,0.115627763292023,0.000390962592635524,0.00170973065191907,0.053896543105319,-0.249975056372787,"Birc6","ENSMUSG00000024073"
"ENSMUSG00000024081",738.156923455527,-0.443953869016339,0.14230707956878,0.00067793923276335,0.00280148211103891,0.0225600293850993,-0.344909735464917,"Cebpz","ENSMUSG00000024081"
"ENSMUSG00000024095",801.652017667755,-0.330701116295023,0.0868310102858955,8.36024967029422e-05,0.00042762714931926,0.0246229102080541,-0.221680571149514,"Hnrnpll","ENSMUSG00000024095"
"ENSMUSG00000024122",1437.22281565355,-0.293210268443827,0.0958963364206702,0.00148476474022081,0.0056120269704013,0.225931938339617,-0.14326716481822,"Pdpk1","ENSMUSG00000024122"
"ENSMUSG00000024132",1890.76050581749,-0.4650507768194,0.159748596942787,0.00122300053656934,0.00473945394306584,0.0163920463318157,-0.397788848947277,"Eci1","ENSMUSG00000024132"
"ENSMUSG00000024140",2791.02138748056,-0.418076338876828,0.10646794224879,3.66719501305768e-05,0.000202546075020006,0.364849651024517,-0.121413037890222,"Epas1","ENSMUSG00000024140"
"ENSMUSG00000024160",406.853848490187,-0.554960439358788,0.254218949112859,0.00689409609269225,0.0213013324821433,0.426004536132012,-0.201500093147782,"Spsb3","ENSMUSG00000024160"
"ENSMUSG00000024182",681.791496131838,-0.290415501258729,0.117656562616565,0.00896497807753355,0.026728293956538,0.182961316411329,-0.187258246426289,"Axin1","ENSMUSG00000024182"
"ENSMUSG00000024193",537.738098262895,-0.241373265036953,0.104521092378331,0.015761696404668,0.0432328734564973,0.20822524518322,-0.161082780111364,"Phf1","ENSMUSG00000024193"
"ENSMUSG00000024208",567.448386320913,0.534855690639051,0.0969317925339001,8.34977984688226e-09,8.5162126364677e-08,4.00622070267135e-06,0.466738563173898,"Uqcc2","ENSMUSG00000024208"
"ENSMUSG00000024231",722.647096851965,-0.3953444091759,0.144778548526034,0.00288485342442234,0.0100962255425543,0.0107707146416577,-0.392284932390156,"Cul2","ENSMUSG00000024231"
"ENSMUSG00000024241",791.165949192573,-0.544069910207367,0.0971885130565706,5.02299931413887e-09,5.30831208070712e-08,6.62349368459672e-05,-0.404315950104145,"Sos1","ENSMUSG00000024241"
"ENSMUSG00000024259",1163.6310700507,-0.273506555230274,0.0740619280598996,0.00015756680329457,0.000755507750898194,0.0165858737246281,-0.202401532017058,"Slc25a46","ENSMUSG00000024259"
"ENSMUSG00000024283",1475.97340908482,-0.542578180863945,0.172399090853707,0.000394544597462342,0.00172198760125708,0.041509717246238,-0.359058600824729,"Wac","ENSMUSG00000024283"
"ENSMUSG00000024286",1842.18146709508,-0.368085814685149,0.119415306043596,0.00105622554388669,0.00416810909570682,0.046272309745775,-0.2658045614285,"Ccny","ENSMUSG00000024286"
"ENSMUSG00000024298",3032.93612272253,-0.670020488521643,0.10689831965299,4.50261197274482e-11,6.30651052999449e-10,0.00149809448621233,-0.354519754375495,"Zfp871","ENSMUSG00000024298"
"ENSMUSG00000024312",329.15428547285,-0.482912653858771,0.128431497751309,5.35509488550104e-05,0.000285772691649397,0.000539156716787299,-0.462568864284701,"Wdr46","ENSMUSG00000024312"
"ENSMUSG00000024339",568.148284437203,0.525329928737756,0.129810971934321,1.33221125496268e-05,8.04382199452116e-05,0.0336923711119785,0.298016605889869,"Tap2","ENSMUSG00000024339"
