"GeneID","log2FoldChange_aging","padj_aging","log2FoldChange_intervention","padj_intervention","Symbol","LFC_Sum","rescue_significant"
"ENSMUSG00000036944",0.893113951517253,0.00748343083715802,-0.0273574835470806,0.859384676581316,"Tmem71",0.865756467970173,"No"
"ENSMUSG00000036966",0.327863660466678,0.031788746108324,-0.0139274390011962,0.940317758506501,"Spryd3",0.313936221465481,"No"
"ENSMUSG00000036985",-0.753798172539561,2.99615727207138e-08,0.123333013702228,0.280734206232282,"Zdhhc9",-0.630465158837333,"No"
"ENSMUSG00000037012",1.01693931862539,1.10833953799231e-18,-0.0295176678135586,0.846615950297802,"Hk1",0.987421650811826,"No"
"ENSMUSG00000037016",0.815143517845461,7.29416680424945e-09,-0.158652172197368,0.168512337013351,"Frem2",0.656491345648093,"No"
"ENSMUSG00000037020",0.727072353888942,0.0417860066107352,-0.0742730725496307,0.569139631863319,"Wdr62",0.652799281339311,"No"
"ENSMUSG00000037032",1.05428303716541,1.46867118254018e-06,-0.0398607355979661,0.792997802164177,"Apbb1",1.01442230156744,"No"
"ENSMUSG00000037049",0.23463976711479,0.0261712870991951,-0.182539894096471,0.0602856972810999,"Smpd1",0.0520998730183194,"No"
"ENSMUSG00000037053",-3.25859796643615,9.5038728938458e-11,0.0704311954094076,0.574412644683452,"Azgp1",-3.18816677102674,"No"
"ENSMUSG00000037058",-0.306504689201537,0.000617087530711626,0.0220662382370436,0.882119367338176,"Paip2",-0.284438450964493,"No"
"ENSMUSG00000037075",-0.366695123855786,0.000620823007793038,0.0398783490384417,0.774671146736234,"Rnf139",-0.326816774817344,"No"
"ENSMUSG00000037098",-1.57876361598639,8.6503754904816e-44,0.24225213127664,0.0317261666992128,"Rab11fip3",-1.33651148470975,"Yes"
"ENSMUSG00000037111",1.29133287270171,4.03690852579904e-16,-0.00633437772495419,0.97583748246065,"Setd7",1.28499849497676,"No"
"ENSMUSG00000037129",1.12315409924755,0.0170966799554493,-0.016626575356286,0.913437455186153,"Tmprss13",1.10652752389126,"No"
"ENSMUSG00000037148",-1.44543454847958,1.59731532513382e-19,0.0236260709614273,0.885839559661739,"Arhgap10",-1.42180847751815,"No"
"ENSMUSG00000037149",-0.298466624616812,0.0262694996803301,0.0393362146193983,0.791606932832269,"Ddx1",-0.259130409997414,"No"
"ENSMUSG00000037151",1.38873058685835,7.28837293269693e-09,-0.00883765422341281,0.963305109488484,"Lrrc20",1.37989293263494,"No"
"ENSMUSG00000037161",1.38555933160841,0.0103131215386449,-0.0101131404510005,NA,"Mgarp",1.37544619115741,NA
"ENSMUSG00000037172",-0.368404326505239,0.0287028111957187,0.0622506962555941,0.642387333468506,"Dennd11",-0.306153630249645,"No"
"ENSMUSG00000037185",0.558428125928663,0.00626222362986894,-0.0422733162485885,0.774671146736234,"Krt80",0.516154809680075,"No"
"ENSMUSG00000037236",-0.188184716881539,0.0332263974800431,0.103203601690529,0.258636098774978,"Matr3",-0.0849811151910104,"No"
"ENSMUSG00000037242",-0.491035678919018,6.39616491655156e-06,0.0452039762811455,0.738394278831259,"Clic4",-0.445831702637873,"No"
"ENSMUSG00000037280",1.51263615756769,0.000409536370465108,-0.179053473505966,0.226615817111418,"Galnt6",1.33358268406172,"No"
"ENSMUSG00000037286",-0.442711150978945,9.82082657557966e-05,0.0728566825792884,0.539602940259831,"Stag1",-0.369854468399657,"No"
"ENSMUSG00000037313",1.27548214705088,2.08011762473398e-05,-0.399411956912301,0.0524914039197062,"Tacc3",0.87607019013858,"No"
"ENSMUSG00000037316",0.40131865896898,0.0181560075378663,-0.0118659895974139,0.951400444283812,"Bag4",0.389452669371566,"No"
"ENSMUSG00000037321",0.379064858963112,0.0396928940041065,-0.101876139702324,0.411125753202609,"Tap1",0.277188719260788,"No"
"ENSMUSG00000037331",-0.468330083790951,4.46116404666998e-05,0.0338951859230402,0.821912550179585,"Larp1",-0.434434897867911,"No"
"ENSMUSG00000037337",0.943017314397321,0.0254350340228325,-0.0726993567533412,0.559170655451004,"Map4k1",0.87031795764398,"No"
"ENSMUSG00000037341",0.999045255386343,0.00146110291954853,-0.0361347126964847,0.813076551226216,"Slc9a7",0.962910542689859,"No"
"ENSMUSG00000037349",0.461554908365421,0.0311830424147813,-0.0687030285198524,0.608725401863082,"Nudt22",0.392851879845569,"No"
"ENSMUSG00000037362",2.02819618195619,3.92082552095066e-05,-0.0911906106787801,0.475350522363031,"Ccn3",1.93700557127741,"No"
"ENSMUSG00000037366",-0.833501299683129,4.83026361559526e-12,0.0567702936340607,0.664517220460776,"Pafah2",-0.776731006049069,"No"
"ENSMUSG00000037375",-0.711000353774678,0.0287893845920676,0.00462318779369331,0.981299603152061,"Hhat",-0.706377165980984,"No"
"ENSMUSG00000037408",-0.502259737020752,0.00673691244984886,0.0570000180707394,0.678596061430837,"Cnnm4",-0.445259718950012,"No"
"ENSMUSG00000037416",-0.644614948093259,2.80301449952292e-10,0.111424523973526,0.279703493363217,"Dmxl1",-0.533190424119733,"No"
"ENSMUSG00000037419",1.31898820970368,6.46410641551479e-12,-0.156105831108325,0.229213201524893,"Endod1",1.16288237859536,"No"
"ENSMUSG00000037437",0.831258300317019,0.0394993684533853,-0.0486395731862326,NA,"Adam32",0.782618727130786,NA
"ENSMUSG00000037455",-0.50182093940962,5.64216747873761e-05,0.0614112744485144,0.632886291753967,"Slc18b1",-0.440409664961105,"No"
"ENSMUSG00000037466",0.819594130008406,0.0427519953077119,-0.0525779969596314,0.684949996206521,"Tedc1",0.767016133048775,"No"
"ENSMUSG00000037474",2.77375634796303,2.50825686818304e-09,-0.175162604666455,0.235062066411897,"Dtl",2.59859374329658,"No"
"ENSMUSG00000037486",-0.499121639662794,0.000965964114497823,0.0772651885302423,0.538818537948085,"Asxl2",-0.421856451132551,"No"
"ENSMUSG00000037493",1.03939057968341,0.000106591753443584,-0.174004808864243,0.227181407479168,"Cib2",0.865385770819168,"No"
"ENSMUSG00000037509",1.87578811286397,3.76436464550828e-09,-0.0419706029236315,0.774137679050991,"Arhgef4",1.83381750994034,"No"
"ENSMUSG00000037526",-0.379256018678649,0.00476476597234029,0.17922968648371,0.12034988274684,"Atg14",-0.200026332194938,"No"
"ENSMUSG00000037542",-1.80522393784759,9.01241318977669e-33,0.0951705409188029,0.433411606469123,"Aldh8a1",-1.71005339692879,"No"
"ENSMUSG00000037572",1.0417557288977,0.00291383160218676,-0.00500564224146307,0.980353209792832,"Wdhd1",1.03675008665624,"No"
"ENSMUSG00000037580",1.14378560223594,0.000298582260144498,-0.136853231230388,0.318921905781113,"Gch1",1.00693237100555,"No"
"ENSMUSG00000037594",-0.935311397520436,1.14447386352643e-13,0.0104038702265575,0.957904200805331,"Clba1",-0.924907527293879,"No"
"ENSMUSG00000037601",-0.482240230369405,0.00810015376360107,0.00200517507691159,0.992497563937319,"Nme1",-0.480235055292493,"No"
"ENSMUSG00000037622",-0.359857251314386,0.00369137543330457,0.0959581673942275,0.393631879068827,"Wdtc1",-0.263899083920159,"No"
"ENSMUSG00000037624",0.772204787381816,0.0268144956256048,-0.0420654854648607,0.764767327942371,"Kcnk2",0.730139301916955,"No"
"ENSMUSG00000037628",2.90401365144105,5.74233496771846e-05,-0.13529254426378,0.27019032269228,"Cdkn3",2.76872110717727,"No"
"ENSMUSG00000037636",1.88380383258138,0.000474087768035622,-0.0036611458482118,0.984141906471976,"Slc25a43",1.88014268673317,"No"
"ENSMUSG00000037646",-0.615256135246096,7.52830527671667e-05,0.126066360370631,0.291708487958047,"Vps13b",-0.489189774875466,"No"
"ENSMUSG00000037649",0.670144966003137,0.00288801960705263,-0.0163833179972341,0.926507147790094,"H2-DMa",0.653761648005903,"No"
"ENSMUSG00000037656",-0.372503820323854,0.030031107428564,0.0794242520569251,0.533976634128016,"Slc20a2",-0.293079568266929,"No"
"ENSMUSG00000037664",1.21476947325466,2.82047231692137e-14,-0.0132176372096779,0.942419171564461,"Cdkn1c",1.20155183604498,"No"
"ENSMUSG00000037669",-0.448726908532228,0.000583360356684817,0.06098154123219,0.639410085970198,"Ldah",-0.387745367300038,"No"
"ENSMUSG00000037679",0.846205239085402,1.7836995373018e-05,-0.00907178618000822,0.962333471065576,"Inf2",0.837133452905394,"No"
"ENSMUSG00000037686",-2.46737693800161,7.43245872952323e-17,0.0539870997931291,0.69664159094758,"Aspg",-2.41338983820848,"No"
"ENSMUSG00000037706",0.330252849510767,1.91420224080245e-07,-0.343412498579567,1.60935611145423e-07,"Cd81",-0.0131596490687997,"Yes"
"ENSMUSG00000037710",-0.521974727527779,7.8435489511411e-06,0.0774424924838188,0.51141407929724,"Cisd1",-0.44453223504396,"No"
"ENSMUSG00000037720",-1.15971797930398,6.47519640013058e-17,0.158568274176303,0.174500876921345,"Tmem33",-1.00114970512768,"No"
"ENSMUSG00000037725",2.99043215702624,2.04731534522796e-10,-0.188861391771949,0.213945694409584,"Ckap2",2.80157076525429,"No"
"ENSMUSG00000037742",-0.329860649633333,0.000988866160529991,0.120228484414708,0.227181407479168,"Eef1a1",-0.209632165218624,"No"
"ENSMUSG00000037752",-0.742007496211741,0.0481606818347267,0.0731948277339447,0.561117904358811,"Xkr8",-0.668812668477797,"No"
"ENSMUSG00000037759",1.4094090110224,0.00631732226026265,-0.0189213398573651,0.900055372183418,"Ptger2",1.39048767116504,"No"
"ENSMUSG00000037762",-1.47387748260986,7.1778873976897e-24,0.102201584635356,0.387739285997553,"Slc16a9",-1.37167589797451,"No"
"ENSMUSG00000037787",-0.566866980292674,0.000169649797925867,0.0432742367019091,0.766910620744752,"Coa8",-0.523592743590765,"No"
"ENSMUSG00000037788",1.74020806157144,3.21787011447642e-22,-0.0254204507845436,0.876456934403662,"Vopp1",1.7147876107869,"No"
"ENSMUSG00000037813",0.644482210472214,0.049627186257626,-0.0559407880673709,0.679078129445334,"D630003M21Rik",0.588541422404843,"No"
"ENSMUSG00000037815",0.390859767281912,3.67397293724168e-12,-0.0719724503924264,0.350068262521395,"Ctnna1",0.318887316889486,"No"
"ENSMUSG00000037816",1.78663898653837,2.26790822561528e-12,-0.0412994046355368,0.779723579661324,"Fbxw17",1.74533958190283,"No"
"ENSMUSG00000037818",-0.569387998454779,0.00820062473301135,0.171474805407959,0.218621612475792,"Abhd18",-0.39791319304682,"No"
"ENSMUSG00000037847",-1.02124654734722,2.97394580889335e-08,0.0846974697683238,0.505437859688282,"Nmrk1",-0.936549077578893,"No"
"ENSMUSG00000037851",-0.339913689855844,0.0169904040388593,0.0301960325562079,0.846615950297802,"Iars1",-0.309717657299636,"No"
"ENSMUSG00000037852",1.09505452333676,3.67027606012387e-08,-0.0622388826579484,0.646561594833226,"Cpe",1.03281564067881,"No"
"ENSMUSG00000037876",-0.317898803257045,0.0342971992530989,0.258133826918051,0.0500640560187731,"Jmjd1c",-0.0597649763389936,"No"
"ENSMUSG00000037887",1.61710094839638,1.27011837055258e-21,-0.0658613076482011,0.615044597054984,"Dusp8",1.55123964074817,"No"
"ENSMUSG00000037916",-0.497998316574497,1.23935870310684e-09,0.0126720013174897,0.939557313655868,"Ndufv1",-0.485326315257007,"No"
"ENSMUSG00000037921",1.83005678266149,1.44188973772007e-11,-0.0115856034232965,0.951886477739187,"Ddx60",1.8184711792382,"No"
"ENSMUSG00000037949",0.338441541107453,0.0060176152407978,-0.0567121895243877,0.661508736588844,"Ano10",0.281729351583065,"No"
"ENSMUSG00000037966",-0.325437320986525,0.0207279528146398,0.0260650182113413,0.87111653799542,"Ninj1",-0.299372302775184,"No"
"ENSMUSG00000037971",-0.639943641566053,1.19995577597378e-06,0.112597317487615,0.322833859135619,"Cfap68",-0.527346324078438,"No"
"ENSMUSG00000037979",0.510036770095588,0.0114940940202255,-0.0198334063168484,0.907992008786937,"Ccdc92",0.490203363778739,"No"
"ENSMUSG00000037997",-0.391054883485153,0.0363173310789313,0.0178824438170989,0.918295921174923,"Parp11",-0.373172439668054,"No"
"ENSMUSG00000038005",0.385639233927716,0.0165103472829313,-0.0586150263330143,0.664705740016335,"Hpf1",0.327024207594702,"No"
"ENSMUSG00000038022",-0.80041619700001,0.00144667121364224,0.172613668835827,0.229841650828972,"Mindy4",-0.627802528164183,"No"
"ENSMUSG00000038037",0.689102750917183,0.0493398699416513,-0.058290549774013,0.663656745442179,"Socs1",0.63081220114317,"No"
"ENSMUSG00000038056",-0.345355025552018,0.000247203509287649,0.202916576152055,0.0296921247729719,"Kmt2c",-0.142438449399963,"Yes"
"ENSMUSG00000038059",0.651736840893945,0.00819628595093961,-0.119825336978371,0.361658332365088,"Smim3",0.531911503915574,"No"
"ENSMUSG00000038072",-1.34350215343491,5.57712664762195e-15,0.123716873195824,0.312359951755289,"Galnt11",-1.21978528023908,"No"
"ENSMUSG00000038080",-0.318936922149544,0.0198611270738407,0.0313554686684157,0.840153682506874,"Kdm1b",-0.287581453481129,"No"
"ENSMUSG00000038084",-0.78087479820538,1.72792340972246e-12,0.153651726902986,0.144564925431826,"Opa1",-0.627223071302394,"No"
"ENSMUSG00000038086",0.754878264664328,0.0102242415473463,-0.039603397209192,0.790302733967064,"Hspb2",0.715274867455136,"No"
"ENSMUSG00000038121",-0.958398352313384,4.70947952786903e-11,0.0523984129746436,0.706384243592219,"Fam210a",-0.90599993933874,"No"
"ENSMUSG00000038127",-0.536944806218986,1.90793283422987e-11,0.0645269060878087,0.542847949781247,"Ccdc50",-0.472417900131177,"No"
"ENSMUSG00000038141",0.482933441372946,0.000583480952816064,-0.111576710506587,0.331960630335716,"Tmem181a",0.37135673086636,"No"
"ENSMUSG00000038143",0.437632820569187,0.018850287464963,-0.0247733037246877,0.880563895725989,"Stox2",0.412859516844499,"No"
"ENSMUSG00000038145",-0.509859392826987,0.000220838356501331,0.0694202558063684,0.585619005868978,"Snrk",-0.440439137020619,"No"
"ENSMUSG00000038148",1.38589956923965,7.99188072931347e-21,-0.723935652194454,1.1359293061327e-06,"Cldn16",0.661963917045199,"Yes"
"ENSMUSG00000038150",0.724969158562126,1.75508833300668e-05,-0.0242910182582597,0.882119367338176,"Ormdl3",0.700678140303866,"No"
"ENSMUSG00000038156",1.57031443095453,3.74515388654986e-21,-0.0796528393478935,0.530412514551213,"Spon1",1.49066159160664,"No"
"ENSMUSG00000038160",-0.46350159037612,3.17802355289718e-05,0.0143678269565192,0.935771504113144,"Atg5",-0.449133763419601,"No"
"ENSMUSG00000038173",-1.1250920838518,1.04474880046893e-15,0.0693457162930071,0.587795872826833,"Enpp6",-1.05574636755879,"No"
"ENSMUSG00000038174",-1.06070727162119,1.87762605387675e-07,0.0467117313605118,0.74544858376174,"Hycc2",-1.01399554026068,"No"
"ENSMUSG00000038180",-0.929597030597287,0.0337094296145722,0.0310969178694486,0.815561458090063,"Spag4",-0.898500112727838,"No"
"ENSMUSG00000038205",0.381291129793662,0.00937290562087729,-0.0633217680739017,0.628056192219385,"Prkab2",0.31796936171976,"No"
"ENSMUSG00000038206",-0.691911427626118,1.55765586607688e-06,0.0160161124262122,0.929366960902515,"Fbxo8",-0.675895315199906,"No"
"ENSMUSG00000038210",0.566981352069963,0.0107042129523519,-0.0351220400767015,0.821054636983242,"Hoxa11",0.531859311993262,"No"
"ENSMUSG00000038214",-0.479638548470014,0.0172249441158013,0.0193557339909157,0.910168373216405,"Bend3",-0.460282814479098,"No"
"ENSMUSG00000038227",-0.625395889251091,3.26543507833912e-05,0.0475003260011816,0.737780847949671,"Hoxa9",-0.577895563249909,"No"
"ENSMUSG00000038236",-0.544646383076721,1.68096973947307e-09,0.00129813840302569,0.996280915431301,"Hoxa7",-0.543348244673695,"No"
"ENSMUSG00000038250",-0.455703070388722,4.02439780220713e-05,0.0618728561694051,0.620596904755075,"Usp38",-0.393830214219317,"No"
"ENSMUSG00000038267",-0.539906675089613,0.0036738361020539,0.0515741203388284,0.715181531015689,"Slc22a23",-0.488332554750785,"No"
"ENSMUSG00000038290",-0.63058965272574,3.48241471080683e-06,0.0705876339369724,0.57830554195715,"Smg6",-0.560002018788767,"No"
"ENSMUSG00000038298",-1.45821281823733,1.36161957250242e-23,0.121402242323974,0.299620109515934,"Pdzk1",-1.33681057591335,"No"
"ENSMUSG00000038324",-0.274191935743371,5.67874800137159e-05,0.118503637406033,0.122926818618925,"Trpc4ap",-0.155688298337338,"No"
"ENSMUSG00000038371",-0.450468735251603,0.005029601144016,0.106870212173098,0.374111030223013,"Sbf2",-0.343598523078505,"No"
"ENSMUSG00000038374",-0.398598149084375,0.00624165065696559,0.0401355047479687,0.788229111829431,"Rbm8a",-0.358462644336406,"No"
"ENSMUSG00000038375",0.468037345910553,0.000226028091340978,-0.186423314152697,0.10091464061268,"Trp53inp2",0.281614031757856,"No"
"ENSMUSG00000038379",1.43211695797795,0.00629892184303903,-0.0482558739399418,0.697386662225984,"Ttk",1.383861084038,"No"
"ENSMUSG00000038387",1.2968273404698,5.32534757538542e-27,-0.12283465905464,0.247651749349125,"Rras",1.17399268141516,"No"
"ENSMUSG00000038390",0.521620177675604,0.00837885500625272,-0.0373228924136475,0.809557014695056,"Gpr162",0.484297285261957,"No"
"ENSMUSG00000038412",0.280904297923065,0.0285473484188712,-0.0896504623882643,0.435840027127269,"Higd1a",0.191253835534801,"No"
"ENSMUSG00000038446",-0.486442987825968,1.00613121383931e-05,0.114774167178616,0.277678283716973,"Cdc40",-0.371668820647352,"No"
"ENSMUSG00000038456",1.51498690412392,6.49269082689106e-19,-0.0298105633417195,0.851465427801714,"Dennd2a",1.4851763407822,"No"
"ENSMUSG00000038459",-0.540132452461852,5.35411637470072e-11,0.216648827376912,0.0124908920477966,"Abhd17c",-0.32348362508494,"Yes"
"ENSMUSG00000038481",-0.341527256887386,0.0056590058665744,0.283251614146792,0.0170150436543208,"Cdk19",-0.0582756427405935,"Yes"
"ENSMUSG00000038486",1.00416500472781,1.9703814405209e-08,-0.108874407905197,0.373877511990256,"Sv2a",0.895290596822612,"No"
"ENSMUSG00000038496",-0.97739199614499,6.75588156721197e-05,0.0972396057472392,0.456527432964743,"Slc19a3",-0.88015239039775,"No"
"ENSMUSG00000038507",0.967607976030675,1.873578365542e-13,-0.0237980972565389,0.882739027136465,"Parp12",0.943809878774136,"No"
"ENSMUSG00000038521",0.819808645130323,1.41234716418748e-05,-0.0807819539033968,0.530772530725435,"C1s1",0.739026691226926,"No"
"ENSMUSG00000038522",-1.13563642370832,1.06789143947855e-18,0.131393609189388,0.242099289759919,"Mfsd4b1",-1.00424281451893,"No"
"ENSMUSG00000038525",0.319768490325981,0.0082517833683966,-0.0466563088423333,0.731928211341413,"Armc10",0.273112181483648,"No"
"ENSMUSG00000038526",-1.22279009784526,5.45746291030814e-07,0.0193142401095957,0.908523957693848,"Car14",-1.20347585773566,"No"
"ENSMUSG00000038527",-0.581795011806397,0.0218156966710401,0.0778163175640816,0.558164272887058,"C1rl",-0.503978694242315,"No"
"ENSMUSG00000038528",-1.7705762576801,9.47251371831113e-39,0.106224688356531,0.357792371521515,"Mfsd4b5",-1.66435156932357,"No"
"ENSMUSG00000038534",0.954079423466896,2.36708448433929e-05,-0.263364144108231,0.100547135873236,"Osbpl7",0.690715279358665,"No"
"ENSMUSG00000038539",1.08057459824321,3.50255002923052e-08,-0.00193134489803707,0.993239360084561,"Atf5",1.07864325334518,"No"
"ENSMUSG00000038544",0.557509078018714,0.000753793251180883,-0.0541579930869891,0.694028707966567,"Inip",0.503351084931725,"No"
"ENSMUSG00000038545",0.911776627693973,7.63069669517149e-07,-0.0680019578590139,0.608725401863082,"Cul7",0.84377466983496,"No"
"ENSMUSG00000038546",-0.435772804391901,0.000258676683920743,0.130750282977844,0.22755301373565,"Ranbp9",-0.305022521414057,"No"
"ENSMUSG00000038555",2.03303874753259,7.92018485912784e-05,-0.130179533003535,0.327679213840192,"Reep2",1.90285921452905,"No"
"ENSMUSG00000038578",0.916824564427746,3.74075808588592e-05,-0.433956490567448,0.0264797982853601,"Susd1",0.482868073860299,"Yes"
"ENSMUSG00000038583",0.798257424768041,0.00825900812569319,-0.0362625108274413,0.811507493947473,"Pln",0.761994913940599,"No"
"ENSMUSG00000038600",-0.447466825249371,0.00333125860830192,0.616002317511645,0.000224887048485342,"Atp6v0a4",0.168535492262274,"Yes"
"ENSMUSG00000038604",0.65243110532581,1.40781911632961e-07,-0.0306983267112256,0.841796411125064,"Ripor1",0.621732778614584,"No"
"ENSMUSG00000038605",0.41771674559301,0.01454279186488,-0.0608262978086976,0.652085052701392,"Samd10",0.356890447784313,"No"
"ENSMUSG00000038607",0.469221656555682,0.00747631211066926,-0.227049436770035,0.102709535894973,"Gng10",0.242172219785647,"No"
"ENSMUSG00000038623",1.25911929717497,2.20861570724103e-07,-0.109510906771064,0.396669098157483,"Tm6sf1",1.1496083904039,"No"
"ENSMUSG00000038633",-0.211507587275359,0.00761973741636569,0.0271306320294272,0.838808663075048,"Degs1",-0.184376955245932,"No"
"ENSMUSG00000038668",0.797917953761989,0.00258256233081419,-0.0094735498893223,0.961342663275272,"Lpar1",0.788444403872667,"No"
"ENSMUSG00000038670",6.65699694630958,8.93550772113359e-10,-2.46630143894613,1.26571058880581e-09,"Mybpc2",4.19069550736345,"Yes"
"ENSMUSG00000038683",-0.213253684507124,0.0461064584845426,0.0219095239537396,0.886739165041035,"Pak1ip1",-0.191344160553385,"No"
"ENSMUSG00000038690",-0.236315653932194,0.016601792449664,0.0140415479370883,0.934300882788138,"Atp5mf",-0.222274105995106,"No"
"ENSMUSG00000038696",-0.485459916486489,0.00505566680313444,0.0234461386951478,0.886367856414537,"Mapkap1",-0.462013777791342,"No"
"ENSMUSG00000038700",0.66262218533848,0.000395347064729303,-0.172160106496769,0.192582594075577,"Hoxb5",0.490462078841711,"No"
"ENSMUSG00000038708",-0.355739129478046,3.52815224908962e-05,0.163848345569777,0.0625821451142945,"Golga4",-0.191890783908269,"No"
"ENSMUSG00000038717",-0.218197003293977,0.0162599048606732,0.0151235027067605,0.925739525268927,"Atp5mg",-0.203073500587217,"No"
"ENSMUSG00000038718",0.571929376757865,0.00190709025094675,-0.0453839244372705,0.754372426885881,"Pbx3",0.526545452320594,"No"
"ENSMUSG00000038725",-1.35687796834679,0.0106838689150223,0.0309230246541606,0.781378645491797,"Pkhd1l1",-1.32595494369263,"No"
"ENSMUSG00000038745",-1.70509998324063,2.53042743126766e-06,0.114258588606825,0.387739285997553,"Nlrp6",-1.59084139463381,"No"
"ENSMUSG00000038754",1.08977035818181,0.024099569321666,-0.0396131364085874,0.668433970661239,"Elovl3",1.05015722177323,"No"
"ENSMUSG00000038776",2.34328515644722,1.09835211144818e-164,-0.0535500124185348,0.642286686283085,"Ephx1",2.28973514402868,"No"
"ENSMUSG00000038781",1.5797182060228,1.13837627715786e-25,-0.133195705352594,0.246200160610632,"Stap2",1.4465225006702,"No"
"ENSMUSG00000038782",0.750283645153405,0.000101731025789449,-0.48998614280236,0.0103950931959754,"1700028J19Rik",0.260297502351045,"Yes"
"ENSMUSG00000038784",-0.39237197611089,0.00616581999162297,0.0930994264624306,0.435363313312056,"Cnot4",-0.299272549648459,"No"
"ENSMUSG00000038816",1.0920665952849,7.60881374849661e-22,-0.0443635834053513,0.745909750769703,"Ctnnal1",1.04770301187955,"No"
"ENSMUSG00000038827",0.306751665001467,0.0378193090916647,-0.0446927753260078,0.754428133285809,"Abitram",0.26205888967546,"No"
"ENSMUSG00000038836",-0.473004019908818,0.012849404595769,0.19187736151877,0.164705303318615,"Agbl3",-0.281126658390048,"No"
"ENSMUSG00000038843",-1.46089330783716,1.72113440114361e-13,0.0397278520565875,0.794201532977519,"Gcnt1",-1.42116545578057,"No"
"ENSMUSG00000038844",-0.300180260102164,0.0156357861285762,0.12757846662287,0.23906419679309,"Kif16b",-0.172601793479294,"No"
"ENSMUSG00000038876",-0.296605645412861,0.0128838829249916,0.0231623613742083,0.884565302529526,"Rnf146",-0.273443284038653,"No"
"ENSMUSG00000038884",0.872300571462954,0.000733038518906298,-0.212619343493477,0.168171677270346,"Shfl",0.659681227969476,"No"
"ENSMUSG00000038914",-0.454774335973764,0.000861083989751446,0.0532547716516956,0.694302595002,"Dido1",-0.401519564322069,"No"
"ENSMUSG00000038917",0.940956451443791,0.0285604824211702,-0.0326897261532747,NA,"3930402G23Rik",0.908266725290516,NA
"ENSMUSG00000038943",2.08520018442535,1.86486396527633e-11,-0.2728953415125,0.104096614546736,"Prc1",1.81230484291285,"No"
"ENSMUSG00000038957",-0.307147777559127,0.0443693824119991,0.0211795393387363,0.900247682305201,"Edc3",-0.28596823822039,"No"
"ENSMUSG00000038967",-0.536189690069511,0.00281097517711662,0.305644053722502,0.0518482934816637,"Pdk2",-0.230545636347009,"No"
"ENSMUSG00000038970",-0.844192593775573,2.03563606313141e-12,0.135625198220669,0.215018622373477,"Lmtk2",-0.708567395554904,"No"
"ENSMUSG00000038975",-0.49872691948358,0.000451558167712957,0.048025568802193,0.733655896459149,"Rabggtb",-0.450701350681387,"No"
"ENSMUSG00000038976",0.340002287451014,0.0275401704353915,-0.110160556162309,0.350064018500926,"Ppp1r9b",0.229841731288705,"No"
"ENSMUSG00000039000",-0.450213424911776,3.60062579488459e-06,0.0866155626715486,0.413029891527005,"Ube3c",-0.363597862240228,"No"
"ENSMUSG00000039001",-0.222635700561319,0.0151829965742246,0.126546341633995,0.16734161246982,"Rps21",-0.0960893589273233,"No"
"ENSMUSG00000039021",1.69071041526853,1.83025744676833e-05,-0.157581130451187,0.268741184367865,"Ttc16",1.53312928481734,"No"
"ENSMUSG00000039031",-0.702276894811227,1.00282978957914e-06,0.00245882328717277,0.990392190986576,"Arhgap18",-0.699818071524055,"No"
"ENSMUSG00000039033",-0.720542373333607,2.4308876759397e-05,0.0159013353087428,0.930227223787708,"Tasp1",-0.704641038024864,"No"
"ENSMUSG00000039043",0.641047812641736,3.70459657481876e-10,-0.0529979126556626,0.669905374959993,"Arpin",0.588049899986073,"No"
"ENSMUSG00000039046",-0.52614632437922,3.24500027263009e-07,0.195634521339083,0.0520436959832321,"Usp6nl",-0.330511803040136,"No"
"ENSMUSG00000039065",-0.596291030831114,0.00261113178482802,0.0327646067903595,0.835505179156127,"Atpsckmt",-0.563526424040754,"No"
"ENSMUSG00000039081",-0.418062695750597,0.00202906936246774,0.0104280888145921,0.957922947976665,"Zfp503",-0.407634606936005,"No"
"ENSMUSG00000039086",0.402792881901535,0.0145329065902163,-0.0686077386929827,0.598242663370255,"Ss18l1",0.334185143208553,"No"
"ENSMUSG00000039092",0.873949229177817,0.00686058651489416,-0.0152237440177251,0.930776248752866,"Sptlc3",0.858725485160092,"No"
"ENSMUSG00000039096",0.677532573378726,0.0268490965859026,-0.0781837162846185,0.554461290125117,"Rsad1",0.599348857094107,"No"
"ENSMUSG00000039100",-0.859337928767707,5.96313155512997e-12,0.072565929129694,0.554597816988149,"Marchf6",-0.786771999638013,"No"
"ENSMUSG00000039105",-0.353019311263886,0.00043874436946164,0.194982340480707,0.0461310907175095,"Atp6v1g1",-0.158036970783178,"Yes"
"ENSMUSG00000039109",2.09455600040251,3.69922183335734e-05,-0.765939172738488,0.0163115879662525,"F13a1",1.32861682766403,"Yes"
"ENSMUSG00000039110",1.66664498151529,1.16729961576838e-08,-0.0747721920876206,0.577176604777004,"Mycbpap",1.59187278942767,"No"
"ENSMUSG00000039116",1.84064101697393,3.96190781782733e-08,-0.0662154735488764,0.623459263421098,"Adgrg6",1.77442554342506,"No"
"ENSMUSG00000039126",1.78128077980829,1.0340120462334e-05,-0.0266474030052104,0.862052878919073,"Prune2",1.75463337680308,"No"
"ENSMUSG00000039137",-0.657988073116774,6.0581780206489e-05,0.0194982127274831,0.910163926027251,"Whrn",-0.638489860389291,"No"
