"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000000563",8556.69869608404,0.014267195014203,0.061435702473707,0.781362835828401,0.925834885516629
"ENSMUSG00000000567",40.8948254816974,-0.14166924567672,0.216246825871252,0.0682759143044913,0.32158397226448
"ENSMUSG00000000568",1240.47533416671,0.0125893977245009,0.101721458775252,0.838514848957843,0.947036650084277
"ENSMUSG00000000579",111.989462184683,-0.00366877257662796,0.131237297153016,0.950868499986439,0.982772268109388
"ENSMUSG00000000581",793.427206467146,-0.112948242870903,0.116874035467589,0.104491192819861,0.403089883610401
"ENSMUSG00000000594",3887.48951904032,0.223282494027329,0.102320175512683,0.00194396652092832,0.0345510166114508
"ENSMUSG00000000600",1025.18344133082,-0.00791970788392168,0.0792980542032011,0.892444779125996,0.963496506184385
"ENSMUSG00000000605",1681.39023297173,-0.0269526645168155,0.097860467540931,0.663409693446001,0.879705280419824
"ENSMUSG00000000627",3.32329140673244,-0.0205765235458682,0.195948737261448,0.627050289837632,NA
"ENSMUSG00000000628",77.8755870543204,-0.0119630164358931,0.188621285645568,0.785060027023757,0.92728145424356
"ENSMUSG00000000631",4058.97582599299,-0.0803946208948209,0.0820485919373008,0.182660805509742,0.53003160119382
"ENSMUSG00000000632",4.89006804781325,-0.0111006614942944,0.209526918752108,0.74246033836067,NA
"ENSMUSG00000000673",1389.46199333316,0.0198455099836333,0.0821422282087352,0.738198966699796,0.908630615740138
"ENSMUSG00000000682",65.5982387965893,-0.819897524158271,0.382730271334206,7.97130062831941e-05,0.00388565530036067
"ENSMUSG00000000686",64.4566812059864,0.0735020993379206,0.149671526714003,0.264233040290815,0.621573896606435
"ENSMUSG00000000690",579.557734985498,-0.135913985220036,0.129719787575569,0.064833878320414,0.312248751595189
"ENSMUSG00000000693",68.1872654844437,-0.0885554054271161,0.161619351434459,0.19333325266152,0.546092691728306
"ENSMUSG00000000706",2.27925878244192,-0.0197360084215003,0.215710983122777,0.551949905534785,NA
"ENSMUSG00000000708",1235.74491477862,0.0394225667815354,0.0734876523498445,0.488179928015658,0.788322306575123
"ENSMUSG00000000711",2590.20539409516,0.0857255195456833,0.0718515244496475,0.129646186996626,0.447715484585288
"ENSMUSG00000000730",2.04105052199002,-0.0286844033873333,0.227286438869481,0.367875837417553,NA
"ENSMUSG00000000731",4.75671509898885,0.0132277154375802,0.198121510891806,0.739408966527992,NA
"ENSMUSG00000000732",255.235280967825,-0.0950871964823875,0.10050644687943,0.14672611548864,0.47508444212591
"ENSMUSG00000000738",2031.8801115673,-0.00478553415439112,0.0877997603218826,0.93688244655369,0.978575952719619
