"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000001445",1014.2544683995,-0.533058061148908,0.0873433256023252,2.42984316468249e-10,3.0722918437616e-09
"ENSMUSG00000001467",2747.50046481966,-2.39402584933561,0.200564757855111,3.19069340478997e-35,2.87147968904379e-33
"ENSMUSG00000001472",3989.52369320206,0.0231837010383608,0.0848332999054288,0.778550935566993,0.868116810982336
"ENSMUSG00000001473",101.793336286367,0.436427918750704,0.303090077919736,0.0534465604662703,0.12091896725215
"ENSMUSG00000001482",1859.99644939556,-1.01325107516997,0.109559101586774,2.01875836450428e-21,7.56140962554154e-20
"ENSMUSG00000001493",62.3229307355587,-1.17389113681372,0.315045882485262,1.18118891060959e-05,7.22628921658383e-05
"ENSMUSG00000001494",15.1525888181294,0.156786032452168,0.438269520257042,0.534013894663377,0.678311556454203
"ENSMUSG00000001497",0.701880644449554,0.109266001183382,0.714506870539887,0.56541813045465,NA
"ENSMUSG00000001504",409.041409632594,0.282328417783839,0.170146790087873,0.0620835621434132,0.13677226046415
"ENSMUSG00000001506",401.532981355472,0.622623552917053,0.181752247135228,9.80632849392723e-05,0.000503453968548577
"ENSMUSG00000001507",1556.94816902129,1.17863590603752,0.126114521381273,9.97320854961405e-22,3.8366952580904e-20
"ENSMUSG00000001508",2.41299007346698,0.325663742050421,0.692670245364864,0.210337021509943,0.352018934770385
