"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000001313",164.547689895624,0.160951467207018,0.139305570249036,0.0239915068791251,0.19059019640331
"ENSMUSG00000001323",1562.16914118079,0.0340293892912233,0.0817990123778136,0.503648405904915,0.825305086189863
"ENSMUSG00000001333",18.9660061067767,-0.248624958354045,0.37164074237503,0.0136065943385821,0.135703540146779
"ENSMUSG00000001334",49.5917855181108,-0.12852003862477,0.203333113230717,0.0694611765865223,0.343383434407109
"ENSMUSG00000001348",830.408921021653,0.00256455401028464,0.0672155778858248,0.956896947208137,0.98857750828952
"ENSMUSG00000001349",17.3771512956443,0.015684824136224,0.170900031150765,0.716673558975973,0.916852411857836
"ENSMUSG00000001366",945.611194450099,0.0175203603572869,0.0732372736420994,0.720712103057796,0.917885754422659
"ENSMUSG00000001376",562.967265686961,-0.0440165231496275,0.0831886128116971,0.393469877815196,0.756722826845408
"ENSMUSG00000001380",734.382356563149,-0.0749770435431445,0.0805591141218128,0.156206744493105,0.518256609397584
"ENSMUSG00000001383",925.646685970425,-0.0048395613046316,0.0816172275631073,0.922885132095729,0.981299603152061
"ENSMUSG00000001403",41.6638749046182,-0.247326365111129,0.292777834071369,0.014560492754645,0.142457647639864
"ENSMUSG00000001415",1133.95535701136,-0.0101137041276734,0.0784347309648485,0.838835688775045,0.958514672296478
"ENSMUSG00000001416",1829.77163026913,-0.185736278873108,0.115999008422288,0.00753992518033636,0.0929153382731652
"ENSMUSG00000001418",1789.81014024033,-0.130839606377018,0.0864769462953183,0.0234300996055143,0.187838047536371
"ENSMUSG00000001419",1376.79867027849,-0.00348967263598097,0.0911694885087165,0.944672916032494,0.985991950501873
"ENSMUSG00000001420",80.9001232979008,-0.0563434690506342,0.134857007278394,0.299540367772679,0.683738861100396
"ENSMUSG00000001424",1044.27201477625,0.0474134751432431,0.0881765240741517,0.365173023775699,0.735848220512133
"ENSMUSG00000001435",4320.56466892226,-0.219320143019351,0.102747156301652,0.00137328286074179,0.0293465738178752
"ENSMUSG00000001436",1139.28703630932,0.466465789829934,0.142816756229661,1.3522640090398e-05,0.000880628530155719
"ENSMUSG00000001440",2659.58922567461,-0.0255587030864604,0.0622838429127991,0.57905106531219,0.859384676581316
"ENSMUSG00000001441",1532.96352038501,0.00110984235594982,0.0762941249833058,0.982063343231281,0.997330311124458
"ENSMUSG00000001444",4.74037357258224,-0.014018292513834,0.188150792645763,0.71976037123178,NA
"ENSMUSG00000001445",1014.2544683995,-0.150136180603024,0.08305808733641,0.00936719549627632,0.10583067428534
"ENSMUSG00000001467",2747.50046481966,0.0187760077767968,0.101221953167119,0.709801224371759,0.913437455186153
"ENSMUSG00000001472",3989.52369320206,0.0230856169331157,0.0643490423402633,0.621428550889862,0.877241977330462
"ENSMUSG00000001473",101.793336286367,-0.101831586280736,0.182883034252253,0.112444142879059,0.441733356718019
"ENSMUSG00000001482",1859.99644939556,-0.0322307605611714,0.0752220295489249,0.517259198162816,0.832381329756492
"ENSMUSG00000001493",62.3229307355587,-0.216459253267325,0.263999002794939,0.0201723650589863,0.172237250654485
"ENSMUSG00000001494",15.1525888181294,-0.0776827938422074,0.229050230823494,0.147276398749105,0.503398608365252
"ENSMUSG00000001497",0.701880644449554,0.015539487092865,0.246769642817547,0.485344603842721,NA
"ENSMUSG00000001504",409.041409632594,-0.022448880965298,0.0970549740745678,0.658807438979441,0.891603665997478
"ENSMUSG00000001506",401.532981355472,-1.34084450346562,0.172686603363626,2.75779339603016e-17,1.97553930404317e-14
"ENSMUSG00000001507",1556.94816902129,-0.0331857140861082,0.0805956401375099,0.512689549614199,0.82952634158832
"ENSMUSG00000001508",2.41299007346698,0.00652031176784022,0.202701902340542,0.846815437953825,NA
"ENSMUSG00000001510",2.68167822719733,0.00999592599501649,0.212833910034211,0.746955279743232,NA
"ENSMUSG00000001517",51.6616790121451,-0.208549383031823,0.275298819741157,0.0226996110233179,0.184326659053813
